participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p07	28	5	on3	3	3	MINCROWDING	0.2	false	E	M	M	H	H	0.5706	0.4946	4.4806	0.0322	1.9332	2014-03-21 13:17:08.304	2014-03-21 13:17:17.695	2014-03-21 13:17:08.741	2014-03-21 13:17:16.915	2014-03-21 13:17:08.741	2014-03-21 13:17:09.801	2014-03-21 13:17:10.675	2014-03-21 13:17:12.547	2014-03-21 13:17:12.547	2014-03-21 13:17:16.915	1	13	28	1	13	27	0.0000	0.0000	0.4608	0.1536	0.1536	0.3532	0.3532	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	29	5	on3	4	4	MINCROWDING	0.2	false	E	M	M	H	H	0.5778	0.4847	5.8558	0.0297	1.7809	2014-03-21 13:17:22.437	2014-03-21 13:17:31.563	2014-03-21 13:17:22.952	2014-03-21 13:17:30.456	2014-03-21 13:17:22.952	2014-03-21 13:17:23.857	2014-03-21 13:17:24.497	2014-03-21 13:17:26.369	2014-03-21 13:17:26.369	2014-03-21 13:17:30.456	9	26	28	9	26	8	0.0000	0.0000	0.6307	0.2102	0.2102	0.4884	0.4884	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	30	6	off7	0	0	INIT	0.0	false	M	H	M	E	E	0.6844	0.7517	5.0229	0.0100	0.6016	2014-03-21 13:17:46.851	2014-03-21 13:18:02.561	2014-03-21 13:17:49.737	2014-03-21 13:18:01.266	2014-03-21 13:17:49.737	2014-03-21 13:17:50.689	2014-03-21 13:17:51.843	2014-03-21 13:17:53.715	2014-03-21 13:17:53.715	2014-03-21 13:18:01.266	5	23	28	11	23	28	0.7670	0.0000	0.0000	0.2557	0.2557	0.4349	0.4349	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	31	6	off7	1	1	INIT	0.0	false	H	H	E	M	M	0.7717	0.7328	3.9794	0.0212	1.2723	2014-03-21 13:18:04.635	2014-03-21 13:18:15.462	2014-03-21 13:18:05.665	2014-03-21 13:18:14.463	2014-03-21 13:18:05.665	2014-03-21 13:18:06.632	2014-03-21 13:18:07.506	2014-03-21 13:18:09.378	2014-03-21 13:18:09.378	2014-03-21 13:18:14.463	1	21	28	1	10	28	0.0000	0.5778	0.0000	0.1926	0.1926	0.4664	0.4664	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	32	6	off7	2	2	INIT	0.0	false	M	H	M	M	M	0.6709	0.6792	4.0300	0.0263	1.5751	2014-03-21 13:18:17.521	2014-03-21 13:18:31.031	2014-03-21 13:18:20.048	2014-03-21 13:18:29.564	2014-03-21 13:18:20.048	2014-03-21 13:18:21.405	2014-03-21 13:18:21.983	2014-03-21 13:18:23.855	2014-03-21 13:18:23.855	2014-03-21 13:18:29.564	10	17	18	4	17	18	0.3128	0.4584	0.0000	0.2571	0.0496	0.4983	0.0962	2	0.6667	0	1	0.3333	0	1	0.3333	1
p07	33	6	off7	3	3	INIT	0.0	false	M	H	M	M	M	0.7312	0.6954	5.0716	0.0176	1.0532	2014-03-21 13:18:33.074	2014-03-21 13:18:43.62	2014-03-21 13:18:33.48	2014-03-21 13:18:42.466	2014-03-21 13:18:33.48	2014-03-21 13:18:34.525	2014-03-21 13:18:35.165	2014-03-21 13:18:37.037	2014-03-21 13:18:37.037	2014-03-21 13:18:42.466	10	17	23	10	17	23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p07	34	6	off7	4	4	INIT	0.0	false	M	H	M	H	H	0.7012	0.6673	9.2487	0.0294	1.7615	2014-03-21 13:18:45.664	2014-03-21 13:18:57.114	2014-03-21 13:18:46.459	2014-03-21 13:18:55.913	2014-03-21 13:18:46.459	2014-03-21 13:18:47.38	2014-03-21 13:18:48.284	2014-03-21 13:18:50.156	2014-03-21 13:18:50.156	2014-03-21 13:18:55.913	17	23	27	6	23	27	0.9867	0.3886	0.0000	0.4584	0.2104	0.7154	0.3284	2	0.6667	0	1	0.3333	0	1	0.3333	1
p07	35	7	on8	0	0	MINCROWDING	0.6	false	E	M	M	M	M	0.6019	0.4926	4.8435	0.0285	1.7070	2014-03-21 13:19:07.114	2014-03-21 13:19:19.453	2014-03-21 13:19:07.862	2014-03-21 13:19:18.533	2014-03-21 13:19:07.862	2014-03-21 13:19:08.752	2014-03-21 13:19:09.656	2014-03-21 13:19:11.528	2014-03-21 13:19:11.528	2014-03-21 13:19:18.533	2	18	23	2	9	23	0.0000	0.4553	0.0000	0.1518	0.1518	0.2665	0.2665	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	36	7	on8	1	1	MINCROWDING	0.6	false	E	M	E	M	M	0.6100	0.4991	3.6454	0.0215	1.2890	2014-03-21 13:19:25.038	2014-03-21 13:19:34.975	2014-03-21 13:19:25.568	2014-03-21 13:19:33.914	2014-03-21 13:19:25.568	2014-03-21 13:19:26.458	2014-03-21 13:19:27.362	2014-03-21 13:19:29.234	2014-03-21 13:19:29.234	2014-03-21 13:19:33.914	16	22	28	16	22	3	0.0000	0.0000	0.3540	0.1180	0.1180	0.2754	0.2754	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	37	7	on8	2	2	MINCROWDING	0.6	false	E	M	M	M	M	0.5793	0.5128	5.5593	0.0261	1.5667	2014-03-21 13:19:40.544	2014-03-21 13:19:50.731	2014-03-21 13:19:41.075	2014-03-21 13:19:49.405	2014-03-21 13:19:41.075	2014-03-21 13:19:42.214	2014-03-21 13:19:43.181	2014-03-21 13:19:45.053	2014-03-21 13:19:45.053	2014-03-21 13:19:49.405	4	23	25	7	20	25	0.5070	0.1131	0.0000	0.2067	0.2067	0.4233	0.4233	1	0.3333	0	1	0.3333	0	0	0.0000	0
p07	38	7	on8	3	3	MINCROWDING	0.6	false	E	E	M	M	M	0.5809	0.4537	6.2943	0.0242	1.4542	2014-03-21 13:19:56.924	2014-03-21 13:20:09.81	2014-03-21 13:19:57.517	2014-03-21 13:20:08.5	2014-03-21 13:19:57.517	2014-03-21 13:19:59.53	2014-03-21 13:20:01.23	2014-03-21 13:20:03.102	2014-03-21 13:20:03.102	2014-03-21 13:20:08.5	2	15	23	2	0	23	0.0000	0.5023	0.0000	0.1674	0.1674	0.2900	0.2900	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	39	7	on8	4	4	MINCROWDING	0.6	false	E	E	M	M	M	0.5391	0.4546	5.4143	0.0232	1.3902	2014-03-21 13:20:15.348	2014-03-21 13:20:27.329	2014-03-21 13:20:15.894	2014-03-21 13:20:25.332	2014-03-21 13:20:15.894	2014-03-21 13:20:16.69	2014-03-21 13:20:17.516	2014-03-21 13:20:19.388	2014-03-21 13:20:19.388	2014-03-21 13:20:25.332	2	5	7	20	5	7	0.4052	0.0000	0.0000	0.1351	0.1351	0.2996	0.2996	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	40	8	off4	0	0	INIT	0.0	false	M	H	M	H	H	0.6955	0.6710	5.1073	0.0392	2.3539	2014-03-21 13:20:31.401	2014-03-21 13:20:42.492	2014-03-21 13:20:32.742	2014-03-21 13:20:41.431	2014-03-21 13:20:32.742	2014-03-21 13:20:34.552	2014-03-21 13:20:35.098	2014-03-21 13:20:36.97	2014-03-21 13:20:36.97	2014-03-21 13:20:41.431	7	9	20	28	9	12	0.2292	0.0000	0.2298	0.1530	0.2340	0.3216	0.4918	1	0.3333	0	1	0.3333	0	0	0.0000	0
p07	41	8	off4	1	1	INIT	0.0	false	M	H	M	H	H	0.7046	0.6364	4.4648	0.0337	2.0231	2014-03-21 13:20:44.551	2014-03-21 13:20:56.891	2014-03-21 13:20:45.019	2014-03-21 13:20:55.721	2014-03-21 13:20:45.019	2014-03-21 13:20:47.547	2014-03-21 13:20:48.389	2014-03-21 13:20:50.261	2014-03-21 13:20:50.261	2014-03-21 13:20:55.721	5	13	16	5	13	0	0.0000	0.0000	0.3053	0.1018	0.1018	0.1900	0.1900	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	42	8	off4	2	2	INIT	0.0	false	M	H	E	M	M	0.6790	0.6603	3.1654	0.0258	1.5505	2014-03-21 13:20:58.95	2014-03-21 13:21:09.465	2014-03-21 13:20:59.512	2014-03-21 13:21:08.638	2014-03-21 13:20:59.512	2014-03-21 13:21:00.978	2014-03-21 13:21:01.852	2014-03-21 13:21:03.724	2014-03-21 13:21:03.724	2014-03-21 13:21:08.638	10	16	29	10	16	29	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p07	43	8	off4	3	3	INIT	0.0	false	M	M	M	M	M	0.6883	0.5865	4.7779	0.0238	1.4306	2014-03-21 13:21:11.524	2014-03-21 13:21:20.587	2014-03-21 13:21:11.929	2014-03-21 13:21:19.573	2014-03-21 13:21:11.929	2014-03-21 13:21:12.912	2014-03-21 13:21:13.536	2014-03-21 13:21:15.408	2014-03-21 13:21:15.408	2014-03-21 13:21:19.573	3	7	12	21	7	12	0.3270	0.0000	0.0000	0.1090	0.1090	0.2207	0.2207	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	44	8	off4	4	4	INIT	0.0	false	M	H	M	H	H	0.7220	0.6333	4.4297	0.0297	1.7822	2014-03-21 13:21:22.631	2014-03-21 13:21:33.114	2014-03-21 13:21:23.099	2014-03-21 13:21:32.35	2014-03-21 13:21:23.099	2014-03-21 13:21:25.205	2014-03-21 13:21:25.891	2014-03-21 13:21:27.763	2014-03-21 13:21:27.763	2014-03-21 13:21:32.35	5	13	23	5	16	23	0.0000	0.3298	0.0000	0.1099	0.1099	0.2422	0.2422	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	45	9	on5	0	0	YORDER	0.2	false	M	M	M	M	M	0.6547	0.5646	4.0229	0.0251	1.5041	2014-03-21 13:21:41.257	2014-03-21 13:21:50.727	2014-03-21 13:21:41.991	2014-03-21 13:21:49.619	2014-03-21 13:21:41.991	2014-03-21 13:21:43.551	2014-03-21 13:21:43.956	2014-03-21 13:21:45.828	2014-03-21 13:21:45.828	2014-03-21 13:21:49.619	4	5	15	4	5	16	0.0000	0.0000	0.6354	0.2118	0.2118	0.3932	0.3932	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	46	9	on5	1	1	YORDER	0.2	false	M	M	M	M	M	0.6462	0.5611	4.6640	0.0128	0.7671	2014-03-21 13:21:52.786	2014-03-21 13:22:02.52	2014-03-21 13:21:53.254	2014-03-21 13:22:01.631	2014-03-21 13:21:53.254	2014-03-21 13:21:54.377	2014-03-21 13:21:55.001	2014-03-21 13:21:56.873	2014-03-21 13:21:56.873	2014-03-21 13:22:01.631	11	12	25	6	12	25	0.4166	0.0000	0.0000	0.1389	0.1389	0.2758	0.2758	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	47	9	on5	2	2	YORDER	0.2	false	E	M	M	E	E	0.5614	0.4761	5.3782	0.0046	0.2788	2014-03-21 13:22:04.564	2014-03-21 13:22:14.267	2014-03-21 13:22:05.188	2014-03-21 13:22:13.393	2014-03-21 13:22:05.188	2014-03-21 13:22:06.498	2014-03-21 13:22:07.419	2014-03-21 13:22:09.291	2014-03-21 13:22:09.291	2014-03-21 13:22:13.393	4	17	19	4	17	27	0.0000	0.0000	0.8738	0.2913	0.2913	0.6454	0.6454	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	48	9	on5	3	3	YORDER	0.2	false	M	M	M	M	M	0.6828	0.5550	5.3249	0.0255	1.5293	2014-03-21 13:22:16.326	2014-03-21 13:22:29.727	2014-03-21 13:22:17.169	2014-03-21 13:22:28.245	2014-03-21 13:22:17.169	2014-03-21 13:22:18.963	2014-03-21 13:22:19.4	2014-03-21 13:22:21.287	2014-03-21 13:22:21.287	2014-03-21 13:22:28.245	4	14	21	4	9	23	0.8615	0.8060	0.1955	0.6210	0.0925	1.1570	0.1723	1	0.3333	0	0	0.0000	0	1	0.3333	1
p07	49	9	on5	4	4	YORDER	0.2	false	M	M	E	E	E	0.6338	0.6060	3.3534	0.0103	0.6176	2014-03-21 13:22:31.786	2014-03-21 13:22:42.612	2014-03-21 13:22:32.316	2014-03-21 13:22:41.458	2014-03-21 13:22:32.316	2014-03-21 13:22:35.14	2014-03-21 13:22:35.889	2014-03-21 13:22:37.761	2014-03-21 13:22:37.761	2014-03-21 13:22:41.458	13	17	24	13	20	24	0.0000	0.1031	0.0000	0.0344	0.0344	0.0697	0.0697	2	0.6667	0	2	0.6667	0	0	0.0000	0
p07	50	10	on2	0	0	YORDER	0.6	false	E	M	M	M	M	0.6012	0.4832	5.8838	0.0279	1.6750	2014-03-21 13:22:47.792	2014-03-21 13:22:59.086	2014-03-21 13:22:48.478	2014-03-21 13:22:57.698	2014-03-21 13:22:48.478	2014-03-21 13:22:49.445	2014-03-21 13:22:50.007	2014-03-21 13:22:51.879	2014-03-21 13:22:51.879	2014-03-21 13:22:57.698	17	24	27	17	10	18	0.0000	0.3601	0.1173	0.1591	0.1591	0.3211	0.3211	1	0.3333	0	1	0.3333	0	0	0.0000	0
p07	51	10	on2	1	1	YORDER	0.6	false	M	M	M	M	M	0.6335	0.4729	6.8106	0.0124	0.7419	2014-03-21 13:23:01.145	2014-03-21 13:23:11.909	2014-03-21 13:23:01.722	2014-03-21 13:23:09.897	2014-03-21 13:23:01.722	2014-03-21 13:23:02.799	2014-03-21 13:23:03.345	2014-03-21 13:23:05.217	2014-03-21 13:23:05.217	2014-03-21 13:23:09.897	2	9	12	2	9	24	0.0000	0.0000	0.2438	0.0813	0.0813	0.1529	0.1529	2	0.6667	0	2	0.6667	0	0	0.0000	0
