participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p11	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-24 12:19:44.427	2014-03-24 12:19:58.249	2014-03-24 12:19:44.989	2014-03-24 12:19:56.564	2014-03-24 12:19:44.989	2014-03-24 12:19:48.577	2014-03-24 12:19:49.388	2014-03-24 12:19:51.26	2014-03-24 12:19:51.26	2014-03-24 12:19:56.564	20	27	28	12	16	0	0.2278	0.5438	0.2596	0.3437	0.2776	0.6690	0.5403	0	0.0000	0	0	0.0000	0	0	0.0000	0
p11	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-24 12:20:00.293	2014-03-24 12:20:12.851	2014-03-24 12:20:00.854	2014-03-24 12:20:12.554	2014-03-24 12:20:00.854	2014-03-24 12:20:03.584	2014-03-24 12:20:03.99	2014-03-24 12:20:05.862	2014-03-24 12:20:05.862	2014-03-24 12:20:12.554	6	7	21	22	7	21	0.6024	0.0000	0.0000	0.2008	0.2008	0.3880	0.3880	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-24 12:20:21.181	2014-03-24 12:20:33.505	2014-03-24 12:20:22.023	2014-03-24 12:20:32.21	2014-03-24 12:20:22.023	2014-03-24 12:20:24.426	2014-03-24 12:20:24.644	2014-03-24 12:20:26.516	2014-03-24 12:20:26.516	2014-03-24 12:20:32.21	5	12	23	24	12	23	0.3206	0.0000	0.0000	0.1069	0.1069	0.2105	0.2105	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-24 12:20:38.279	2014-03-24 12:20:50.79	2014-03-24 12:20:38.903	2014-03-24 12:20:49.433	2014-03-24 12:20:38.903	2014-03-24 12:20:41.211	2014-03-24 12:20:41.664	2014-03-24 12:20:43.536	2014-03-24 12:20:43.536	2014-03-24 12:20:49.433	3	7	21	3	7	22	0.0000	0.0000	0.2402	0.0801	0.0801	0.1320	0.1320	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-24 12:20:55.563	2014-03-24 12:21:04.877	2014-03-24 12:20:56.187	2014-03-24 12:21:03.582	2014-03-24 12:20:56.187	2014-03-24 12:20:57.045	2014-03-24 12:20:57.248	2014-03-24 12:20:59.12	2014-03-24 12:20:59.12	2014-03-24 12:21:03.582	8	9	26	8	9	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p11	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-24 12:21:09.619	2014-03-24 12:21:20.96	2014-03-24 12:21:10.602	2014-03-24 12:21:20.789	2014-03-24 12:21:10.602	2014-03-24 12:21:13.16	2014-03-24 12:21:14.159	2014-03-24 12:21:16.031	2014-03-24 12:21:16.031	2014-03-24 12:21:20.789	4	5	28	26	5	24	0.4336	0.0000	0.4972	0.3103	0.2834	0.6186	0.5650	1	0.3333	0	1	0.3333	0	0	0.0000	0
p11	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-24 12:21:29.525	2014-03-24 12:21:45.858	2014-03-24 12:21:30.507	2014-03-24 12:21:44.594	2014-03-24 12:21:30.507	2014-03-24 12:21:37.122	2014-03-24 12:21:37.855	2014-03-24 12:21:39.727	2014-03-24 12:21:39.727	2014-03-24 12:21:44.594	7	10	12	9	10	12	0.0860	0.0000	0.0000	0.0287	0.0287	0.0577	0.0577	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-24 12:21:51.412	2014-03-24 12:22:03.408	2014-03-24 12:21:51.864	2014-03-24 12:22:02.207	2014-03-24 12:21:51.864	2014-03-24 12:21:54.922	2014-03-24 12:21:55.655	2014-03-24 12:21:57.527	2014-03-24 12:21:57.527	2014-03-24 12:22:02.207	1	4	18	15	4	18	0.4132	0.0000	0.0000	0.1377	0.1377	0.2313	0.2313	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-24 12:22:08.93	2014-03-24 12:22:20.646	2014-03-24 12:22:09.664	2014-03-24 12:22:19.289	2014-03-24 12:22:09.664	2014-03-24 12:22:11.177	2014-03-24 12:22:11.504	2014-03-24 12:22:13.376	2014-03-24 12:22:13.376	2014-03-24 12:22:19.289	17	18	27	1	18	27	0.7194	0.0000	0.0000	0.2398	0.2398	0.4183	0.4183	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-24 12:22:26.184	2014-03-24 12:22:35.747	2014-03-24 12:22:26.668	2014-03-24 12:22:34.936	2014-03-24 12:22:26.668	2014-03-24 12:22:27.822	2014-03-24 12:22:28.15	2014-03-24 12:22:30.037	2014-03-24 12:22:30.037	2014-03-24 12:22:34.936	4	16	19	4	15	19	0.0000	0.5597	0.0000	0.1866	0.1866	0.4182	0.4182	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	25	5	off6	0	0	INIT	0.0	false	M	M	M	M	M	0.6841	0.5977	6.5352	0.0202	1.2108	2014-03-24 12:22:43.656	2014-03-24 12:22:56.276	2014-03-24 12:22:45.029	2014-03-24 12:22:55.216	2014-03-24 12:22:45.029	2014-03-24 12:22:48.851	2014-03-24 12:22:49.412	2014-03-24 12:22:51.284	2014-03-24 12:22:51.284	2014-03-24 12:22:55.216	2	12	26	2	14	26	0.0000	0.5364	0.0000	0.1788	0.1788	0.3324	0.3324	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	26	5	off6	1	1	INIT	0.0	false	H	H	M	M	M	0.7545	0.6526	7.5577	0.0247	1.4830	2014-03-24 12:22:58.32	2014-03-24 12:23:08.788	2014-03-24 12:22:58.882	2014-03-24 12:23:07.618	2014-03-24 12:22:58.882	2014-03-24 12:23:00.629	2014-03-24 12:23:00.925	2014-03-24 12:23:02.797	2014-03-24 12:23:02.797	2014-03-24 12:23:07.618	13	15	27	13	10	23	0.0000	0.1973	0.3156	0.1710	0.1710	0.2969	0.2969	1	0.3333	0	1	0.3333	0	0	0.0000	0
p11	27	5	off6	2	2	INIT	0.0	false	M	H	E	M	M	0.7224	0.7135	3.5735	0.0169	1.0125	2014-03-24 12:23:10.847	2014-03-24 12:23:19.942	2014-03-24 12:23:11.315	2014-03-24 12:23:18.834	2014-03-24 12:23:11.315	2014-03-24 12:23:12.578	2014-03-24 12:23:12.89	2014-03-24 12:23:14.762	2014-03-24 12:23:14.762	2014-03-24 12:23:18.834	12	15	17	12	15	26	0.0000	0.0000	0.0963	0.0321	0.0321	0.0640	0.0640	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	28	5	off6	3	3	INIT	0.0	false	M	H	E	H	H	0.6974	0.6221	2.4482	0.0320	1.9176	2014-03-24 12:23:21.985	2014-03-24 12:23:34.45	2014-03-24 12:23:24.778	2014-03-24 12:23:33.701	2014-03-24 12:23:24.778	2014-03-24 12:23:25.682	2014-03-24 12:23:25.838	2014-03-24 12:23:27.71	2014-03-24 12:23:27.71	2014-03-24 12:23:33.701	0	13	23	27	13	23	0.2997	0.3127	0.3127	0.3083	0.0999	0.5241	0.1698	2	0.6667	0	0	0.0000	0	2	0.6667	1
p11	29	5	off6	4	4	INIT	0.0	false	H	M	M	M	M	0.7554	0.6088	6.0027	0.0244	1.4639	2014-03-24 12:23:36.493	2014-03-24 12:23:46.212	2014-03-24 12:23:37.008	2014-03-24 12:23:44.855	2014-03-24 12:23:37.008	2014-03-24 12:23:37.694	2014-03-24 12:23:37.96	2014-03-24 12:23:39.832	2014-03-24 12:23:39.832	2014-03-24 12:23:44.855	0	24	29	8	24	29	0.1811	0.0000	0.0000	0.0604	0.0604	0.1151	0.1151	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	30	6	off2	0	0	INIT	0.0	false	H	H	M	M	M	0.7564	0.7020	4.7089	0.0177	1.0596	2014-03-24 12:23:55.572	2014-03-24 12:24:15.103	2014-03-24 12:23:56.259	2014-03-24 12:24:12.841	2014-03-24 12:23:56.259	2014-03-24 12:23:57.491	2014-03-24 12:23:57.741	2014-03-24 12:23:59.613	2014-03-24 12:23:59.613	2014-03-24 12:24:12.841	1	7	12	18	22	8	0.6873	0.7604	0.1449	0.5309	0.2098	1.0619	0.4197	0	0.0000	0	0	0.0000	0	0	0.0000	0
p11	31	6	off2	1	1	INIT	0.0	false	M	H	M	M	M	0.6302	0.6298	6.4319	0.0229	1.3760	2014-03-24 12:24:17.163	2014-03-24 12:24:28.738	2014-03-24 12:24:17.74	2014-03-24 12:24:28.02	2014-03-24 12:24:17.74	2014-03-24 12:24:19.752	2014-03-24 12:24:20.345	2014-03-24 12:24:22.217	2014-03-24 12:24:22.217	2014-03-24 12:24:28.02	7	27	29	14	24	8	0.0975	0.6578	0.1846	0.3133	0.3297	0.5965	0.6277	0	0.0000	0	0	0.0000	0	0	0.0000	0
p11	32	6	off2	2	2	INIT	0.0	false	M	H	M	M	M	0.7324	0.6127	4.6520	0.0199	1.1969	2014-03-24 12:24:30.797	2014-03-24 12:24:42.653	2014-03-24 12:24:30.797	2014-03-24 12:24:41.748	2014-03-24 12:24:30.797	2014-03-24 12:24:34.369	2014-03-24 12:24:34.775	2014-03-24 12:24:36.647	2014-03-24 12:24:36.647	2014-03-24 12:24:41.748	21	22	23	21	11	23	0.0000	0.3377	0.0000	0.1126	0.1126	0.2355	0.2355	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	33	6	off2	3	3	INIT	0.0	false	M	H	M	M	M	0.7112	0.6733	8.0887	0.0244	1.4633	2014-03-24 12:24:44.697	2014-03-24 12:24:55.273	2014-03-24 12:24:45.742	2014-03-24 12:24:53.807	2014-03-24 12:24:45.742	2014-03-24 12:24:46.662	2014-03-24 12:24:46.927	2014-03-24 12:24:48.799	2014-03-24 12:24:48.799	2014-03-24 12:24:53.807	7	10	13	7	8	25	0.0000	0.5619	0.0917	0.2179	0.2179	0.4482	0.4482	1	0.3333	0	1	0.3333	0	0	0.0000	0
p11	34	6	off2	4	4	INIT	0.0	false	H	H	M	M	M	0.7479	0.6491	4.2671	0.0288	1.7304	2014-03-24 12:24:57.333	2014-03-24 12:25:08.331	2014-03-24 12:24:57.785	2014-03-24 12:25:07.504	2014-03-24 12:24:57.785	2014-03-24 12:24:59.392	2014-03-24 12:25:00.515	2014-03-24 12:25:02.387	2014-03-24 12:25:02.387	2014-03-24 12:25:07.504	12	26	28	12	26	15	0.0000	0.0000	0.1458	0.0486	0.0486	0.0924	0.0924	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	35	7	on7	0	0	MINCROWDING	0.2	false	E	M	M	M	M	0.5919	0.5357	4.8033	0.0260	1.5584	2014-03-24 12:25:23.853	2014-03-24 12:25:34.57	2014-03-24 12:25:24.773	2014-03-24 12:25:33.384	2014-03-24 12:25:24.773	2014-03-24 12:25:26.13	2014-03-24 12:25:26.536	2014-03-24 12:25:28.408	2014-03-24 12:25:28.408	2014-03-24 12:25:33.384	2	5	14	2	5	25	0.0000	0.0000	0.3337	0.1112	0.1112	0.2318	0.2318	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	36	7	on7	1	1	MINCROWDING	0.2	false	E	M	E	M	M	0.5307	0.4967	3.0036	0.0230	1.3802	2014-03-24 12:25:39.328	2014-03-24 12:25:47.253	2014-03-24 12:25:39.749	2014-03-24 12:25:46.364	2014-03-24 12:25:39.749	2014-03-24 12:25:40.295	2014-03-24 12:25:40.545	2014-03-24 12:25:42.417	2014-03-24 12:25:42.417	2014-03-24 12:25:46.364	10	11	16	10	11	9	0.0000	0.0000	0.6106	0.2035	0.2035	0.4261	0.4261	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	37	7	on7	2	2	MINCROWDING	0.2	false	E	E	M	M	M	0.5426	0.4646	8.0933	0.0180	1.0779	2014-03-24 12:25:52.011	2014-03-24 12:26:02.322	2014-03-24 12:25:52.479	2014-03-24 12:26:00.887	2014-03-24 12:25:52.479	2014-03-24 12:25:53.524	2014-03-24 12:25:53.852	2014-03-24 12:25:55.724	2014-03-24 12:25:55.724	2014-03-24 12:26:00.887	8	23	28	8	23	10	0.0000	0.0000	0.5003	0.1668	0.1668	0.3254	0.3254	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	38	7	on7	3	3	MINCROWDING	0.2	false	E	M	M	H	H	0.5556	0.4976	6.4164	0.0296	1.7775	2014-03-24 12:26:07.08	2014-03-24 12:26:15.972	2014-03-24 12:26:07.47	2014-03-24 12:26:15.91	2014-03-24 12:26:07.47	2014-03-24 12:26:08.422	2014-03-24 12:26:08.781	2014-03-24 12:26:10.653	2014-03-24 12:26:10.653	2014-03-24 12:26:15.91	14	18	25	14	16	25	0.0000	0.5080	0.0000	0.1693	0.1693	0.3971	0.3971	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	39	7	on7	4	4	MINCROWDING	0.2	false	E	E	H	M	M	0.5546	0.4509	9.7114	0.0241	1.4468	2014-03-24 12:26:20.746	2014-03-24 12:26:30.668	2014-03-24 12:26:21.261	2014-03-24 12:26:29.03	2014-03-24 12:26:21.261	2014-03-24 12:26:22.478	2014-03-24 12:26:22.914	2014-03-24 12:26:24.786	2014-03-24 12:26:24.786	2014-03-24 12:26:29.03	1	27	28	1	21	28	0.0000	0.2086	0.0000	0.0695	0.0695	0.1579	0.1579	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	40	8	on5	0	0	YORDER	0.2	false	E	M	M	M	M	0.5788	0.5005	4.4230	0.0119	0.7131	2014-03-24 12:26:35.441	2014-03-24 12:26:45.924	2014-03-24 12:26:37.75	2014-03-24 12:26:44.973	2014-03-24 12:26:37.75	2014-03-24 12:26:38.842	2014-03-24 12:26:39.076	2014-03-24 12:26:40.948	2014-03-24 12:26:40.948	2014-03-24 12:26:44.973	4	6	19	4	6	19	0.3349	0.3349	0.0000	0.2233	0.0000	0.4514	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p11	41	8	on5	1	1	YORDER	0.2	false	E	M	E	M	M	0.5602	0.5505	2.7143	0.0144	0.8636	2014-03-24 12:26:47.968	2014-03-24 12:26:58.935	2014-03-24 12:26:48.748	2014-03-24 12:26:57.936	2014-03-24 12:26:48.748	2014-03-24 12:26:49.466	2014-03-24 12:26:49.778	2014-03-24 12:26:51.65	2014-03-24 12:26:51.65	2014-03-24 12:26:57.936	3	7	19	3	13	19	0.0000	0.4553	0.0000	0.1518	0.1518	0.3209	0.3209	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	42	8	on5	2	2	YORDER	0.2	false	M	M	M	M	M	0.6941	0.6024	6.6456	0.0128	0.7668	2014-03-24 12:27:01.01	2014-03-24 12:27:09.2	2014-03-24 12:27:01.431	2014-03-24 12:27:08.966	2014-03-24 12:27:01.431	2014-03-24 12:27:02.148	2014-03-24 12:27:02.336	2014-03-24 12:27:04.208	2014-03-24 12:27:04.208	2014-03-24 12:27:08.966	0	13	22	20	13	22	0.1450	0.0000	0.0000	0.0483	0.0483	0.0820	0.0820	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	43	8	on5	3	3	YORDER	0.2	false	M	H	M	M	M	0.6728	0.6603	5.2739	0.0219	1.3114	2014-03-24 12:27:11.243	2014-03-24 12:27:23.068	2014-03-24 12:27:11.742	2014-03-24 12:27:21.118	2014-03-24 12:27:11.742	2014-03-24 12:27:15.268	2014-03-24 12:27:15.549	2014-03-24 12:27:17.421	2014-03-24 12:27:17.421	2014-03-24 12:27:21.118	3	9	22	3	19	22	0.0000	0.4576	0.0000	0.1525	0.1525	0.2646	0.2646	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	44	8	on5	4	4	YORDER	0.2	false	M	M	M	M	M	0.6480	0.5212	4.9729	0.0268	1.6095	2014-03-24 12:27:25.127	2014-03-24 12:27:34.097	2014-03-24 12:27:25.751	2014-03-24 12:27:33.785	2014-03-24 12:27:25.751	2014-03-24 12:27:26.328	2014-03-24 12:27:26.609	2014-03-24 12:27:28.481	2014-03-24 12:27:28.481	2014-03-24 12:27:33.785	6	13	21	10	13	21	0.6338	0.0000	0.0000	0.2113	0.2113	0.3757	0.3757	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	45	9	on4	0	0	MINCROWDING	0.6	false	E	E	M	H	H	0.5752	0.4330	4.3930	0.0295	1.7722	2014-03-24 12:27:41.663	2014-03-24 12:27:51.944	2014-03-24 12:27:42.256	2014-03-24 12:27:50.758	2014-03-24 12:27:42.256	2014-03-24 12:27:43.255	2014-03-24 12:27:44.752	2014-03-24 12:27:46.624	2014-03-24 12:27:46.624	2014-03-24 12:27:50.758	8	13	23	8	11	23	0.0000	0.4450	0.0000	0.1483	0.1483	0.2874	0.2874	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	46	9	on4	1	1	MINCROWDING	0.6	false	E	E	M	M	M	0.5750	0.4225	5.6837	0.0240	1.4393	2014-03-24 12:27:57.482	2014-03-24 12:28:07.419	2014-03-24 12:27:57.903	2014-03-24 12:28:06.14	2014-03-24 12:27:57.903	2014-03-24 12:27:59.167	2014-03-24 12:27:59.369	2014-03-24 12:28:01.241	2014-03-24 12:28:01.241	2014-03-24 12:28:06.14	3	6	27	8	6	24	0.5414	0.0000	0.3921	0.3112	0.2255	0.6045	0.4382	1	0.3333	0	1	0.3333	0	0	0.0000	0
p11	47	9	on4	2	2	MINCROWDING	0.6	false	E	E	M	M	M	0.5654	0.4533	9.2318	0.0198	1.1899	2014-03-24 12:28:12.941	2014-03-24 12:28:23.627	2014-03-24 12:28:13.472	2014-03-24 12:28:21.849	2014-03-24 12:28:13.472	2014-03-24 12:28:14.236	2014-03-24 12:28:15.235	2014-03-24 12:28:17.107	2014-03-24 12:28:17.107	2014-03-24 12:28:21.849	7	10	25	22	10	14	0.3016	0.0000	0.1846	0.1621	0.1621	0.3096	0.3096	1	0.3333	0	1	0.3333	0	0	0.0000	0
p11	48	9	on4	3	3	MINCROWDING	0.6	false	E	M	M	M	M	0.6145	0.4795	7.2957	0.0131	0.7866	2014-03-24 12:28:29.15	2014-03-24 12:28:39.461	2014-03-24 12:28:29.633	2014-03-24 12:28:38.026	2014-03-24 12:28:29.633	2014-03-24 12:28:30.413	2014-03-24 12:28:30.632	2014-03-24 12:28:32.504	2014-03-24 12:28:32.504	2014-03-24 12:28:38.026	5	9	14	5	9	27	0.0000	0.0000	0.1421	0.0474	0.0474	0.0925	0.0925	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	49	9	on4	4	4	MINCROWDING	0.6	false	E	E	M	M	M	0.5403	0.4311	7.6756	0.0241	1.4457	2014-03-24 12:28:44.984	2014-03-24 12:28:56.153	2014-03-24 12:28:45.577	2014-03-24 12:28:55.139	2014-03-24 12:28:45.577	2014-03-24 12:28:46.887	2014-03-24 12:28:47.745	2014-03-24 12:28:49.617	2014-03-24 12:28:49.617	2014-03-24 12:28:55.139	6	12	13	6	26	13	0.0000	0.7863	0.0000	0.2621	0.2621	0.4419	0.4419	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	50	10	on8	0	0	MINCROWDING	0.6	false	E	E	M	M	M	0.5753	0.4584	7.2165	0.0243	1.4579	2014-03-24 12:29:04.531	2014-03-24 12:29:15.201	2014-03-24 12:29:05.092	2014-03-24 12:29:14.265	2014-03-24 12:29:05.092	2014-03-24 12:29:05.935	2014-03-24 12:29:06.34	2014-03-24 12:29:08.212	2014-03-24 12:29:08.212	2014-03-24 12:29:14.265	1	2	9	7	2	9	0.5029	0.0000	0.0000	0.1676	0.1676	0.3646	0.3646	2	0.6667	0	2	0.6667	0	0	0.0000	0
p11	51	10	on8	1	1	MINCROWDING	0.6	false	E	M	M	M	M	0.5909	0.4757	6.2539	0.0173	1.0358	2014-03-24 12:29:20.724	2014-03-24 12:29:31.55	2014-03-24 12:29:21.207	2014-03-24 12:29:30.895	2014-03-24 12:29:21.207	2014-03-24 12:29:22.689	2014-03-24 12:29:23.329	2014-03-24 12:29:25.201	2014-03-24 12:29:25.201	2014-03-24 12:29:30.895	1	5	7	1	5	2	0.0000	0.7440	0.0865	0.2768	0.2392	0.4295	0.3711	2	0.6667	0	1	0.3333	0	1	0.3333	1
