participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p09	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-21 15:13:59.63	2014-03-21 15:14:14.076	2014-03-21 15:14:00.129	2014-03-21 15:14:12.079	2014-03-21 15:14:00.129	2014-03-21 15:14:03.624	2014-03-21 15:14:04.357	2014-03-21 15:14:06.229	2014-03-21 15:14:06.229	2014-03-21 15:14:12.079	20	27	28	2	27	28	0.5162	0.0000	0.0000	0.1721	0.1721	0.3349	0.3349	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-21 15:14:16.119	2014-03-21 15:14:32.593	2014-03-21 15:14:16.759	2014-03-21 15:14:31.08	2014-03-21 15:14:16.759	2014-03-21 15:14:21.61	2014-03-21 15:14:22.297	2014-03-21 15:14:24.169	2014-03-21 15:14:24.169	2014-03-21 15:14:31.08	6	7	21	14	7	21	0.3136	0.0000	0.0000	0.1045	0.1045	0.2020	0.2020	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-21 15:14:43.809	2014-03-21 15:14:58.567	2014-03-21 15:14:44.652	2014-03-21 15:14:57.194	2014-03-21 15:14:44.652	2014-03-21 15:14:48.926	2014-03-21 15:14:49.534	2014-03-21 15:14:51.406	2014-03-21 15:14:51.406	2014-03-21 15:14:57.194	5	12	23	5	12	23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p09	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-21 15:15:03.294	2014-03-21 15:15:21.093	2014-03-21 15:15:04.027	2014-03-21 15:15:18.8	2014-03-21 15:15:04.027	2014-03-21 15:15:07.662	2014-03-21 15:15:08.208	2014-03-21 15:15:10.08	2014-03-21 15:15:10.08	2014-03-21 15:15:18.8	3	7	21	0	7	12	0.4216	0.0000	0.2231	0.2149	0.2149	0.3545	0.3545	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-21 15:15:25.867	2014-03-21 15:15:42.481	2014-03-21 15:15:28.3	2014-03-21 15:15:40.936	2014-03-21 15:15:28.3	2014-03-21 15:15:32.684	2014-03-21 15:15:33.433	2014-03-21 15:15:35.305	2014-03-21 15:15:35.305	2014-03-21 15:15:40.936	8	9	26	8	23	28	0.0000	0.1525	0.2478	0.1334	0.1334	0.2081	0.2081	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-21 15:15:47.239	2014-03-21 15:16:02.823	2014-03-21 15:15:48.034	2014-03-21 15:16:01.092	2014-03-21 15:15:48.034	2014-03-21 15:15:52.714	2014-03-21 15:15:53.37	2014-03-21 15:15:55.242	2014-03-21 15:15:55.242	2014-03-21 15:16:01.092	4	5	28	26	24	28	0.4336	0.3214	0.0000	0.2517	0.2370	0.5018	0.4726	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-21 15:16:13.712	2014-03-21 15:16:31.325	2014-03-21 15:16:14.679	2014-03-21 15:16:29.39	2014-03-21 15:16:14.679	2014-03-21 15:16:18.283	2014-03-21 15:16:19.016	2014-03-21 15:16:20.888	2014-03-21 15:16:20.888	2014-03-21 15:16:29.39	7	10	12	3	27	12	0.4031	0.5176	0.0000	0.3069	0.3069	0.6177	0.6177	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-21 15:16:36.847	2014-03-21 15:16:52.073	2014-03-21 15:16:38.579	2014-03-21 15:16:50.294	2014-03-21 15:16:38.579	2014-03-21 15:16:42.338	2014-03-21 15:16:42.806	2014-03-21 15:16:44.678	2014-03-21 15:16:44.678	2014-03-21 15:16:50.294	1	4	18	10	4	15	0.4132	0.0000	0.3968	0.2700	0.1640	0.4533	0.2754	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-21 15:16:58.765	2014-03-21 15:17:11.526	2014-03-21 15:16:59.841	2014-03-21 15:17:10.059	2014-03-21 15:16:59.841	2014-03-21 15:17:02.587	2014-03-21 15:17:03.071	2014-03-21 15:17:04.943	2014-03-21 15:17:04.943	2014-03-21 15:17:10.059	17	18	27	2	18	27	0.0801	0.0000	0.0000	0.0267	0.0267	0.0465	0.0465	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-21 15:17:17.703	2014-03-21 15:17:29.825	2014-03-21 15:17:18.452	2014-03-21 15:17:28.514	2014-03-21 15:17:18.452	2014-03-21 15:17:21.744	2014-03-21 15:17:22.352	2014-03-21 15:17:24.209	2014-03-21 15:17:24.209	2014-03-21 15:17:28.514	4	16	19	4	3	19	0.0000	0.5667	0.0000	0.1889	0.1889	0.4234	0.4234	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	25	5	on7	0	0	MINCROWDING	0.2	false	E	M	M	M	M	0.5161	0.4864	5.4873	0.0134	0.8068	2014-03-21 15:17:56.267	2014-03-21 15:18:09.792	2014-03-21 15:17:56.282	2014-03-21 15:18:06.812	2014-03-21 15:17:56.282	2014-03-21 15:17:56.875	2014-03-21 15:17:57.062	2014-03-21 15:17:58.934	2014-03-21 15:17:58.934	2014-03-21 15:18:06.812	2	16	28	15	16	4	0.6594	0.0000	0.3318	0.3304	0.3304	0.5729	0.5729	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	26	5	on7	1	1	MINCROWDING	0.2	false	E	E	M	M	M	0.5661	0.4230	6.9251	0.0126	0.7561	2014-03-21 15:18:14.566	2014-03-21 15:18:33.348	2014-03-21 15:18:19.526	2014-03-21 15:18:32.038	2014-03-21 15:18:19.526	2014-03-21 15:18:23.707	2014-03-21 15:18:24.706	2014-03-21 15:18:26.578	2014-03-21 15:18:26.578	2014-03-21 15:18:32.038	14	16	25	14	16	1	0.0000	0.0000	0.7755	0.2585	0.2585	0.4297	0.4297	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	27	5	on7	2	2	MINCROWDING	0.2	false	E	M	M	M	M	0.6123	0.5407	5.3227	0.0257	1.5406	2014-03-21 15:18:38.106	2014-03-21 15:18:50.57	2014-03-21 15:18:39.292	2014-03-21 15:18:50.383	2014-03-21 15:18:39.292	2014-03-21 15:18:42.755	2014-03-21 15:18:43.16	2014-03-21 15:18:45.032	2014-03-21 15:18:45.032	2014-03-21 15:18:50.383	10	17	29	24	19	21	0.5566	0.1454	0.2705	0.3242	0.2817	0.7043	0.6120	0	0.0000	0	0	0.0000	0	0	0.0000	0
p09	28	5	on7	3	3	MINCROWDING	0.2	false	E	E	M	M	M	0.5072	0.4212	8.8819	0.0150	0.8992	2014-03-21 15:18:55.297	2014-03-21 15:19:08.401	2014-03-21 15:18:55.999	2014-03-21 15:19:06.685	2014-03-21 15:18:55.999	2014-03-21 15:18:59.057	2014-03-21 15:19:00.336	2014-03-21 15:19:02.208	2014-03-21 15:19:02.208	2014-03-21 15:19:06.685	13	16	26	8	16	19	0.6026	0.0000	0.2231	0.2752	0.3214	0.5541	0.6470	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	29	5	on7	4	4	MINCROWDING	0.2	false	E	M	M	M	M	0.5932	0.4879	8.2814	0.0251	1.5068	2014-03-21 15:19:13.986	2014-03-21 15:19:27.995	2014-03-21 15:19:14.844	2014-03-21 15:19:26.669	2014-03-21 15:19:14.844	2014-03-21 15:19:18.307	2014-03-21 15:19:18.947	2014-03-21 15:19:20.819	2014-03-21 15:19:20.819	2014-03-21 15:19:26.669	0	18	24	0	27	24	0.0000	0.5480	0.0000	0.1827	0.1827	0.3250	0.3250	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	30	6	on4	0	0	MINCROWDING	0.6	false	E	E	E	M	M	0.5818	0.4570	3.1864	0.0204	1.2256	2014-03-21 15:19:39.523	2014-03-21 15:19:59.133	2014-03-21 15:19:45.795	2014-03-21 15:19:57.292	2014-03-21 15:19:45.795	2014-03-21 15:19:49.726	2014-03-21 15:19:50.085	2014-03-21 15:19:51.957	2014-03-21 15:19:51.957	2014-03-21 15:19:57.292	0	21	27	0	21	9	0.0000	0.0000	0.4197	0.1399	0.1399	0.3249	0.3249	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	31	6	on4	1	1	MINCROWDING	0.6	false	E	E	M	M	M	0.6006	0.4649	8.8640	0.0222	1.3312	2014-03-21 15:20:04.686	2014-03-21 15:20:17.478	2014-03-21 15:20:05.622	2014-03-21 15:20:16.027	2014-03-21 15:20:05.622	2014-03-21 15:20:09.351	2014-03-21 15:20:09.928	2014-03-21 15:20:11.8	2014-03-21 15:20:11.8	2014-03-21 15:20:16.027	17	24	28	1	5	28	0.8354	0.2767	0.0000	0.3707	0.3707	0.7254	0.7254	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	32	6	on4	2	2	MINCROWDING	0.6	false	E	M	E	M	M	0.6260	0.4956	3.1964	0.0212	1.2702	2014-03-21 15:20:23.001	2014-03-21 15:20:36.682	2014-03-21 15:20:24.467	2014-03-21 15:20:35.059	2014-03-21 15:20:24.467	2014-03-21 15:20:28.008	2014-03-21 15:20:28.398	2014-03-21 15:20:30.27	2014-03-21 15:20:30.27	2014-03-21 15:20:35.059	3	9	28	27	9	21	0.1372	0.0000	0.1558	0.0977	0.0977	0.2152	0.2152	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	33	6	on4	3	3	MINCROWDING	0.6	false	E	E	M	M	M	0.5498	0.4374	8.9697	0.0179	1.0762	2014-03-21 15:20:42.204	2014-03-21 15:20:57.133	2014-03-21 15:20:42.735	2014-03-21 15:20:55.963	2014-03-21 15:20:42.735	2014-03-21 15:20:48.959	2014-03-21 15:20:49.38	2014-03-21 15:20:51.252	2014-03-21 15:20:51.252	2014-03-21 15:20:55.963	6	12	24	2	19	20	0.1732	0.7793	0.1598	0.3708	0.3854	0.7778	0.8085	0	0.0000	0	0	0.0000	0	0	0.0000	0
p09	34	6	on4	4	4	MINCROWDING	0.6	false	E	M	M	M	M	0.5969	0.5132	6.3904	0.0170	1.0187	2014-03-21 15:21:02.656	2014-03-21 15:21:14.543	2014-03-21 15:21:03.155	2014-03-21 15:21:13.295	2014-03-21 15:21:03.155	2014-03-21 15:21:06.915	2014-03-21 15:21:07.398	2014-03-21 15:21:09.27	2014-03-21 15:21:09.27	2014-03-21 15:21:13.295	19	23	29	1	10	29	0.5216	0.1494	0.0000	0.2237	0.2237	0.4701	0.4701	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	35	7	off7	0	0	INIT	0.0	false	M	H	M	M	M	0.6719	0.6906	5.9480	0.0135	0.8075	2014-03-21 15:21:22.031	2014-03-21 15:21:37.881	2014-03-21 15:21:22.187	2014-03-21 15:21:36.523	2014-03-21 15:21:22.187	2014-03-21 15:21:28.037	2014-03-21 15:21:28.552	2014-03-21 15:21:30.424	2014-03-21 15:21:30.424	2014-03-21 15:21:36.523	2	16	28	23	16	28	0.2487	0.0000	0.0000	0.0829	0.0829	0.1439	0.1439	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	36	7	off7	1	1	INIT	0.0	false	M	M	M	M	M	0.7302	0.6028	7.4348	0.0132	0.7899	2014-03-21 15:21:39.924	2014-03-21 15:21:51.188	2014-03-21 15:21:40.658	2014-03-21 15:21:50.158	2014-03-21 15:21:40.658	2014-03-21 15:21:43.325	2014-03-21 15:21:43.684	2014-03-21 15:21:45.556	2014-03-21 15:21:45.556	2014-03-21 15:21:50.158	14	16	25	14	16	17	0.0000	0.0000	0.3931	0.1310	0.1310	0.2183	0.2183	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	37	7	off7	2	2	INIT	0.0	false	H	H	M	H	H	0.7572	0.7164	5.6455	0.0294	1.7628	2014-03-21 15:21:53.231	2014-03-21 15:22:05.945	2014-03-21 15:21:54.074	2014-03-21 15:22:04.526	2014-03-21 15:21:54.074	2014-03-21 15:21:57.459	2014-03-21 15:21:57.88	2014-03-21 15:21:59.752	2014-03-21 15:21:59.752	2014-03-21 15:22:04.526	10	17	29	24	28	18	0.5780	0.1832	0.2705	0.3439	0.3180	0.7438	0.6877	0	0.0000	0	0	0.0000	0	0	0.0000	0
p09	38	7	off7	3	3	INIT	0.0	false	M	M	M	M	M	0.6830	0.5924	9.1519	0.0161	0.9651	2014-03-21 15:22:07.989	2014-03-21 15:22:20.141	2014-03-21 15:22:08.535	2014-03-21 15:22:19.049	2014-03-21 15:22:08.535	2014-03-21 15:22:11.405	2014-03-21 15:22:11.764	2014-03-21 15:22:13.636	2014-03-21 15:22:13.636	2014-03-21 15:22:19.049	13	16	26	13	17	3	0.0000	0.0873	0.2606	0.1160	0.1160	0.2334	0.2334	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	39	7	off7	4	4	INIT	0.0	false	M	H	M	M	M	0.7054	0.6577	8.6573	0.0252	1.5091	2014-03-21 15:22:22.2	2014-03-21 15:22:34.509	2014-03-21 15:22:22.7	2014-03-21 15:22:32.808	2014-03-21 15:22:22.7	2014-03-21 15:22:25.508	2014-03-21 15:22:25.913	2014-03-21 15:22:27.785	2014-03-21 15:22:27.785	2014-03-21 15:22:32.808	0	18	24	0	6	9	0.0000	0.4557	0.2467	0.2342	0.2342	0.4164	0.4164	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	40	8	on6	0	0	YORDER	0.6	false	M	E	E	M	M	0.6951	0.4697	2.5254	0.0120	0.7209	2014-03-21 15:22:39.095	2014-03-21 15:22:52.308	2014-03-21 15:22:39.641	2014-03-21 15:22:51.622	2014-03-21 15:22:39.641	2014-03-21 15:22:43.838	2014-03-21 15:22:44.274	2014-03-21 15:22:46.146	2014-03-21 15:22:46.146	2014-03-21 15:22:51.622	3	18	28	3	18	28	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p09	41	8	on6	1	1	YORDER	0.6	false	E	M	M	M	M	0.5899	0.4848	6.6844	0.0272	1.6343	2014-03-21 15:22:54.352	2014-03-21 15:23:06.161	2014-03-21 15:22:54.898	2014-03-21 15:23:04.601	2014-03-21 15:22:54.898	2014-03-21 15:22:58.346	2014-03-21 15:22:58.642	2014-03-21 15:23:00.514	2014-03-21 15:23:00.514	2014-03-21 15:23:04.601	21	24	27	1	24	0	0.7373	0.2695	0.6909	0.5659	0.4015	1.0929	0.7755	1	0.3333	0	0	0.0000	0	1	0.3333	1
p09	42	8	on6	2	2	YORDER	0.6	false	M	M	M	M	M	0.6551	0.4777	8.5565	0.0191	1.1469	2014-03-21 15:23:08.205	2014-03-21 15:23:21.418	2014-03-21 15:23:08.766	2014-03-21 15:23:20.186	2014-03-21 15:23:08.766	2014-03-21 15:23:13.524	2014-03-21 15:23:13.868	2014-03-21 15:23:15.74	2014-03-21 15:23:15.74	2014-03-21 15:23:20.186	7	17	27	1	17	20	0.3555	0.0000	0.4911	0.2822	0.2822	0.4706	0.4706	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	43	8	on6	3	3	YORDER	0.6	false	M	M	M	M	M	0.6842	0.5176	6.9268	0.0215	1.2881	2014-03-21 15:23:23.462	2014-03-21 15:23:36.675	2014-03-21 15:23:23.883	2014-03-21 15:23:35.63	2014-03-21 15:23:23.883	2014-03-21 15:23:27.44	2014-03-21 15:23:27.767	2014-03-21 15:23:29.639	2014-03-21 15:23:29.639	2014-03-21 15:23:35.63	14	15	16	14	15	18	0.0000	0.0000	0.2998	0.0999	0.0999	0.2093	0.2093	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	44	8	on6	4	4	YORDER	0.6	false	E	M	M	M	M	0.6198	0.4836	6.1566	0.0184	1.1037	2014-03-21 15:23:38.734	2014-03-21 15:23:51.573	2014-03-21 15:23:39.265	2014-03-21 15:23:50.528	2014-03-21 15:23:39.265	2014-03-21 15:23:42.665	2014-03-21 15:23:43.133	2014-03-21 15:23:45.021	2014-03-21 15:23:45.021	2014-03-21 15:23:50.528	1	3	24	23	3	24	0.6925	0.0000	0.0000	0.2308	0.2308	0.4100	0.4100	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	45	9	off8	0	0	INIT	0.0	false	M	H	M	M	M	0.6924	0.7093	5.4654	0.0211	1.2655	2014-03-21 15:23:56.737	2014-03-21 15:24:11.869	2014-03-21 15:23:58.297	2014-03-21 15:24:11.759	2014-03-21 15:23:58.297	2014-03-21 15:24:04.381	2014-03-21 15:24:04.911	2014-03-21 15:24:06.783	2014-03-21 15:24:06.783	2014-03-21 15:24:11.759	4	21	28	10	21	22	0.1020	0.0000	0.2698	0.1239	0.1239	0.2774	0.2774	1	0.3333	0	1	0.3333	0	0	0.0000	0
p09	46	9	off8	1	1	INIT	0.0	false	H	H	H	M	M	0.7662	0.7129	11.0731	0.0212	1.2702	2014-03-21 15:24:13.912	2014-03-21 15:24:28.935	2014-03-21 15:24:14.053	2014-03-21 15:24:26.548	2014-03-21 15:24:14.053	2014-03-21 15:24:19.419	2014-03-21 15:24:19.778	2014-03-21 15:24:21.65	2014-03-21 15:24:21.65	2014-03-21 15:24:26.548	16	20	29	9	21	6	0.3749	0.5341	0.1582	0.3558	0.3558	0.6798	0.6798	0	0.0000	0	0	0.0000	0	0	0.0000	0
p09	47	9	off8	2	2	INIT	0.0	false	M	H	H	M	M	0.6990	0.6514	10.1634	0.0159	0.9556	2014-03-21 15:24:30.979	2014-03-21 15:24:46.625	2014-03-21 15:24:31.384	2014-03-21 15:24:45.19	2014-03-21 15:24:31.384	2014-03-21 15:24:36.111	2014-03-21 15:24:36.439	2014-03-21 15:24:38.311	2014-03-21 15:24:38.311	2014-03-21 15:24:45.19	9	19	24	9	20	24	0.0000	0.4237	0.0000	0.1412	0.1412	0.2297	0.2297	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	48	9	off8	3	3	INIT	0.0	false	M	H	M	H	H	0.7279	0.6575	6.2754	0.0343	2.0566	2014-03-21 15:24:48.669	2014-03-21 15:25:03.442	2014-03-21 15:24:49.106	2014-03-21 15:25:02.101	2014-03-21 15:24:49.106	2014-03-21 15:24:54.035	2014-03-21 15:24:54.425	2014-03-21 15:24:56.297	2014-03-21 15:24:56.297	2014-03-21 15:25:02.101	11	18	20	13	18	20	0.6463	0.0000	0.0000	0.2154	0.2154	0.4142	0.4142	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	49	9	off8	4	4	INIT	0.0	false	H	H	E	M	M	0.7652	0.6561	3.4541	0.0265	1.5884	2014-03-21 15:25:05.501	2014-03-21 15:25:17.888	2014-03-21 15:25:06.079	2014-03-21 15:25:16.936	2014-03-21 15:25:06.079	2014-03-21 15:25:10.587	2014-03-21 15:25:10.977	2014-03-21 15:25:12.849	2014-03-21 15:25:12.849	2014-03-21 15:25:16.936	7	15	23	9	15	23	0.1299	0.0000	0.1817	0.1038	0.0678	0.2329	0.1521	2	0.6667	0	1	0.3333	0	1	0.3333	1
p09	50	10	off5	0	0	INIT	0.0	false	H	H	E	M	M	0.7559	0.6264	3.8518	0.0285	1.7075	2014-03-21 15:25:23.254	2014-03-21 15:25:35.313	2014-03-21 15:25:23.769	2014-03-21 15:25:34.627	2014-03-21 15:25:23.769	2014-03-21 15:25:27.092	2014-03-21 15:25:27.544	2014-03-21 15:25:29.416	2014-03-21 15:25:29.416	2014-03-21 15:25:34.627	4	25	27	4	25	0	0.0000	0.0000	0.2110	0.0703	0.0703	0.1309	0.1309	2	0.6667	0	2	0.6667	0	0	0.0000	0
p09	51	10	off5	1	1	INIT	0.0	false	H	H	M	M	M	0.7793	0.6342	7.6582	0.0226	1.3554	2014-03-21 15:25:37.372	2014-03-21 15:25:52.27	2014-03-21 15:25:38.106	2014-03-21 15:25:51.1	2014-03-21 15:25:38.106	2014-03-21 15:25:41.491	2014-03-21 15:25:41.865	2014-03-21 15:25:43.737	2014-03-21 15:25:43.737	2014-03-21 15:25:51.1	14	16	25	14	16	25	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
