participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
fanny	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-18 16:21:18.986	2014-03-18 16:21:48.942	2014-03-18 16:21:23.063	2014-03-18 16:21:45.478	2014-03-18 16:21:23.063	2014-03-18 16:21:33.022	2014-03-18 16:21:34.247	2014-03-18 16:21:35.255	2014-03-18 16:21:35.255	2014-03-18 16:21:45.478	20	27	28	18	27	28	0.4498	0.6590	0.6590	0.5893	0.1499	1.1470	0.2918	2	0.6667	0	0	0.0000	0	2	0.6667	1
fanny	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-18 16:21:50.968	2014-03-18 16:22:14.296	2014-03-18 16:21:52.094	2014-03-18 16:22:10.862	2014-03-18 16:21:52.094	2014-03-18 16:21:57.486	2014-03-18 16:22:01.67	2014-03-18 16:22:02.684	2014-03-18 16:22:02.684	2014-03-18 16:22:10.862	6	7	21	14	27	21	0.3136	0.1525	0.0000	0.1553	0.1553	0.3002	0.3002	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-18 16:22:26.994	2014-03-18 16:22:49.413	2014-03-18 16:22:29.765	2014-03-18 16:22:46.749	2014-03-18 16:22:29.765	2014-03-18 16:22:36.229	2014-03-18 16:22:38.837	2014-03-18 16:22:39.863	2014-03-18 16:22:39.863	2014-03-18 16:22:46.749	5	12	23	4	12	23	0.3117	0.0000	0.0000	0.1039	0.1039	0.2046	0.2046	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-18 16:22:52.883	2014-03-18 16:23:13.796	2014-03-18 16:22:54.165	2014-03-18 16:23:11.397	2014-03-18 16:22:54.165	2014-03-18 16:22:59.5	2014-03-18 16:23:02.061	2014-03-18 16:23:03.074	2014-03-18 16:23:03.074	2014-03-18 16:23:11.397	3	7	21	3	7	10	0.0000	0.8649	0.8189	0.5613	0.0628	0.9258	0.1037	2	0.6667	0	1	0.3333	0	1	0.3333	1
fanny	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-18 16:23:17.229	2014-03-18 16:23:36.644	2014-03-18 16:23:18.068	2014-03-18 16:23:34.972	2014-03-18 16:23:18.068	2014-03-18 16:23:23.188	2014-03-18 16:23:27.5	2014-03-18 16:23:28.531	2014-03-18 16:23:28.531	2014-03-18 16:23:34.972	8	9	26	8	9	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
fanny	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-18 16:23:40.066	2014-03-18 16:24:07.339	2014-03-18 16:23:41.38	2014-03-18 16:24:04.956	2014-03-18 16:23:41.38	2014-03-18 16:23:50.027	2014-03-18 16:23:51.532	2014-03-18 16:23:52.541	2014-03-18 16:23:52.541	2014-03-18 16:24:04.956	4	5	28	11	13	8	0.7222	0.7753	0.3923	0.6299	0.6215	1.2560	1.2392	0	0.0000	0	0	0.0000	0	0	0.0000	0
fanny	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-18 16:24:16.757	2014-03-18 16:24:39.722	2014-03-18 16:24:18.571	2014-03-18 16:24:38.179	2014-03-18 16:24:18.571	2014-03-18 16:24:25.467	2014-03-18 16:24:29.467	2014-03-18 16:24:30.481	2014-03-18 16:24:30.481	2014-03-18 16:24:38.179	7	10	12	7	24	12	0.0000	0.0972	0.0000	0.0324	0.0324	0.0652	0.0652	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-18 16:24:43.243	2014-03-18 16:25:04.45	2014-03-18 16:24:44.827	2014-03-18 16:25:03.274	2014-03-18 16:24:44.827	2014-03-18 16:24:52.778	2014-03-18 16:24:56.73	2014-03-18 16:24:57.746	2014-03-18 16:24:57.746	2014-03-18 16:25:03.274	1	4	18	12	4	18	0.4812	0.0000	0.0000	0.1604	0.1604	0.2693	0.2693	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-18 16:25:07.977	2014-03-18 16:25:33.409	2014-03-18 16:25:09.459	2014-03-18 16:25:30.13	2014-03-18 16:25:09.459	2014-03-18 16:25:18.202	2014-03-18 16:25:22.042	2014-03-18 16:25:23.057	2014-03-18 16:25:23.057	2014-03-18 16:25:30.13	17	18	27	2	28	29	0.5171	0.5916	0.5301	0.5462	0.2496	0.9527	0.4354	0	0.0000	0	0	0.0000	0	0	0.0000	0
fanny	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-18 16:25:36.878	2014-03-18 16:25:57.393	2014-03-18 16:25:38.769	2014-03-18 16:25:55.689	2014-03-18 16:25:38.769	2014-03-18 16:25:46.057	2014-03-18 16:25:47.809	2014-03-18 16:25:48.818	2014-03-18 16:25:48.818	2014-03-18 16:25:55.689	4	16	19	4	6	19	0.0000	0.6697	0.0000	0.2232	0.2232	0.5003	0.5003	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	25	5	off8	0	0	INIT	0.0	false	M	H	M	M	M	0.7370	0.6598	7.9149	0.0202	1.2109	2014-03-18 16:26:24.189	2014-03-18 16:26:49.256	2014-03-18 16:26:27.969	2014-03-18 16:26:46.936	2014-03-18 16:26:27.969	2014-03-18 16:26:36.688	2014-03-18 16:26:38.304	2014-03-18 16:26:39.32	2014-03-18 16:26:39.32	2014-03-18 16:26:46.936	7	11	15	23	11	2	0.1076	0.0000	0.3121	0.1399	0.1399	0.2672	0.2672	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	26	5	off8	1	1	INIT	0.0	false	M	H	H	M	M	0.7285	0.6394	10.7128	0.0239	1.4337	2014-03-18 16:26:51.28	2014-03-18 16:27:06.759	2014-03-18 16:26:52.736	2014-03-18 16:27:05.352	2014-03-18 16:26:52.736	2014-03-18 16:26:56.52	2014-03-18 16:26:57.376	2014-03-18 16:26:58.39	2014-03-18 16:26:58.39	2014-03-18 16:27:05.352	7	19	29	7	19	27	0.0000	0.0000	0.4349	0.1450	0.1450	0.2435	0.2435	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	27	5	off8	2	2	INIT	0.0	false	H	H	E	H	H	0.7562	0.7143	2.9365	0.0310	1.8574	2014-03-18 16:27:08.789	2014-03-18 16:27:28.943	2014-03-18 16:27:09.84	2014-03-18 16:27:27.039	2014-03-18 16:27:09.84	2014-03-18 16:27:16.488	2014-03-18 16:27:18.919	2014-03-18 16:27:19.935	2014-03-18 16:27:19.935	2014-03-18 16:27:27.039	1	3	11	1	18	4	0.0000	0.5225	0.5777	0.3667	0.2059	0.5971	0.3353	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	28	5	off8	3	3	INIT	0.0	false	M	H	H	M	M	0.7257	0.7282	9.5178	0.0270	1.6213	2014-03-18 16:27:30.972	2014-03-18 16:27:52.062	2014-03-18 16:27:34.543	2014-03-18 16:27:49.207	2014-03-18 16:27:34.543	2014-03-18 16:27:41.119	2014-03-18 16:27:42.135	2014-03-18 16:27:43.149	2014-03-18 16:27:43.149	2014-03-18 16:27:49.207	14	18	29	15	18	22	0.0981	0.0000	0.7794	0.2925	0.2925	0.5795	0.5795	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	29	5	off8	4	4	INIT	0.0	false	M	H	M	M	M	0.7339	0.6755	4.1545	0.0286	1.7173	2014-03-18 16:27:54.092	2014-03-18 16:28:10.542	2014-03-18 16:27:56.255	2014-03-18 16:28:08.663	2014-03-18 16:27:56.255	2014-03-18 16:27:59.774	2014-03-18 16:28:00.719	2014-03-18 16:28:01.735	2014-03-18 16:28:01.735	2014-03-18 16:28:08.663	0	2	6	16	2	6	0.0936	0.0000	0.0000	0.0312	0.0312	0.0520	0.0520	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	30	6	off6	0	0	INIT	0.0	false	H	H	M	M	M	0.7529	0.6865	6.1438	0.0268	1.6094	2014-03-18 16:28:22.067	2014-03-18 16:28:42.845	2014-03-18 16:28:25.43	2014-03-18 16:28:40.51	2014-03-18 16:28:25.43	2014-03-18 16:28:30.598	2014-03-18 16:28:31.174	2014-03-18 16:28:32.187	2014-03-18 16:28:32.187	2014-03-18 16:28:40.51	0	4	18	0	2	5	0.0000	0.3967	0.2146	0.2038	0.2038	0.4852	0.4852	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	31	6	off6	1	1	INIT	0.0	false	M	H	M	H	H	0.7342	0.7414	5.3219	0.0334	2.0017	2014-03-18 16:28:44.873	2014-03-18 16:29:02.797	2014-03-18 16:28:46.094	2014-03-18 16:28:58.933	2014-03-18 16:28:46.094	2014-03-18 16:28:48.765	2014-03-18 16:28:49.902	2014-03-18 16:28:50.913	2014-03-18 16:28:50.913	2014-03-18 16:28:58.933	2	20	27	18	9	27	0.7500	0.2148	0.0000	0.3216	0.3216	0.5780	0.5780	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	32	6	off6	2	2	INIT	0.0	false	H	H	M	M	M	0.7556	0.6860	4.7530	0.0216	1.2980	2014-03-18 16:29:04.825	2014-03-18 16:29:29.204	2014-03-18 16:29:06.381	2014-03-18 16:29:26.237	2014-03-18 16:29:06.381	2014-03-18 16:29:15.805	2014-03-18 16:29:16.677	2014-03-18 16:29:17.688	2014-03-18 16:29:17.688	2014-03-18 16:29:26.237	21	22	25	5	22	20	0.0808	0.0000	0.1408	0.0739	0.0739	0.1540	0.1540	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	33	6	off6	3	3	INIT	0.0	false	M	H	E	M	M	0.6912	0.6689	2.7388	0.0128	0.7689	2014-03-18 16:29:31.237	2014-03-18 16:29:55.364	2014-03-18 16:29:34.448	2014-03-18 16:29:53.356	2014-03-18 16:29:34.448	2014-03-18 16:29:41.044	2014-03-18 16:29:42.349	2014-03-18 16:29:43.361	2014-03-18 16:29:43.361	2014-03-18 16:29:53.356	1	14	18	10	14	18	0.0861	0.0000	0.0000	0.0287	0.0287	0.0628	0.0628	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	34	6	off6	4	4	INIT	0.0	false	H	H	M	H	H	0.7693	0.6961	5.6492	0.0354	2.1213	2014-03-18 16:29:57.392	2014-03-18 16:30:22.435	2014-03-18 16:29:58.484	2014-03-18 16:30:19.196	2014-03-18 16:29:58.484	2014-03-18 16:30:11.915	2014-03-18 16:30:12.508	2014-03-18 16:30:13.522	2014-03-18 16:30:13.522	2014-03-18 16:30:19.196	4	6	15	4	6	27	0.0000	0.4023	0.6247	0.3423	0.0750	0.7279	0.1594	2	0.6667	0	1	0.3333	0	1	0.3333	1
fanny	35	7	on3	0	0	MINCROWDING	0.2	false	E	M	M	M	M	0.5588	0.5268	5.2342	0.0170	1.0213	2014-03-18 16:30:36.961	2014-03-18 16:30:59.739	2014-03-18 16:30:38.395	2014-03-18 16:30:56.755	2014-03-18 16:30:38.395	2014-03-18 16:30:47.379	2014-03-18 16:30:47.907	2014-03-18 16:30:48.918	2014-03-18 16:30:48.918	2014-03-18 16:30:56.755	3	12	25	15	12	20	0.3779	0.0000	0.2242	0.2007	0.1785	0.3816	0.3393	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	36	7	on3	1	1	MINCROWDING	0.2	false	E	M	E	M	M	0.5788	0.5223	3.2392	0.0236	1.4180	2014-03-18 16:31:03.215	2014-03-18 16:31:23.674	2014-03-18 16:31:05.283	2014-03-18 16:31:20.667	2014-03-18 16:31:05.283	2014-03-18 16:31:11.258	2014-03-18 16:31:12.059	2014-03-18 16:31:13.074	2014-03-18 16:31:13.074	2014-03-18 16:31:20.667	16	24	29	16	23	29	0.0000	0.7276	0.6136	0.4471	0.0411	0.8545	0.0786	2	0.6667	0	1	0.3333	0	1	0.3333	1
fanny	37	7	on3	2	2	MINCROWDING	0.2	false	E	M	M	M	M	0.5750	0.5442	5.7110	0.0241	1.4460	2014-03-18 16:31:27.137	2014-03-18 16:31:46.402	2014-03-18 16:31:30.938	2014-03-18 16:31:41.49	2014-03-18 16:31:30.938	2014-03-18 16:31:33.41	2014-03-18 16:31:34.25	2014-03-18 16:31:35.255	2014-03-18 16:31:35.255	2014-03-18 16:31:41.49	4	9	20	17	10	20	0.3307	0.7501	0.0000	0.3603	0.1852	0.6808	0.3499	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	38	7	on3	3	3	MINCROWDING	0.2	false	E	E	E	M	M	0.5362	0.4690	3.9936	0.0254	1.5236	2014-03-18 16:31:49.85	2014-03-18 16:32:06.177	2014-03-18 16:31:50.97	2014-03-18 16:32:03.506	2014-03-18 16:31:50.97	2014-03-18 16:31:55.905	2014-03-18 16:31:56.65	2014-03-18 16:31:57.654	2014-03-18 16:31:57.654	2014-03-18 16:32:03.506	9	20	24	9	19	24	0.4535	0.8638	0.1205	0.4793	0.1896	0.8005	0.3167	2	0.6667	0	0	0.0000	0	2	0.6667	1
fanny	39	7	on3	4	4	MINCROWDING	0.2	false	E	M	M	M	M	0.5248	0.4860	5.4858	0.0287	1.7213	2014-03-18 16:32:09.624	2014-03-18 16:32:27.049	2014-03-18 16:32:10.562	2014-03-18 16:32:23.737	2014-03-18 16:32:10.562	2014-03-18 16:32:15.497	2014-03-18 16:32:16.25	2014-03-18 16:32:17.266	2014-03-18 16:32:17.266	2014-03-18 16:32:23.737	2	4	22	2	7	22	0.0000	0.3530	0.2178	0.1903	0.0770	0.3186	0.1290	2	0.6667	0	1	0.3333	0	1	0.3333	1
fanny	40	8	off4	0	0	INIT	0.0	false	M	H	M	M	M	0.7253	0.7226	5.6737	0.0250	1.5018	2014-03-18 16:32:34.132	2014-03-18 16:32:49.136	2014-03-18 16:32:35.649	2014-03-18 16:32:47.937	2014-03-18 16:32:35.649	2014-03-18 16:32:40.337	2014-03-18 16:32:41.033	2014-03-18 16:32:42.048	2014-03-18 16:32:42.048	2014-03-18 16:32:47.937	7	23	26	7	23	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
fanny	41	8	off4	1	1	INIT	0.0	false	M	H	M	M	M	0.7350	0.6671	7.4730	0.0244	1.4623	2014-03-18 16:32:51.165	2014-03-18 16:33:08.592	2014-03-18 16:32:52.329	2014-03-18 16:33:05.793	2014-03-18 16:32:52.329	2014-03-18 16:32:54.504	2014-03-18 16:32:55.841	2014-03-18 16:32:56.854	2014-03-18 16:32:56.854	2014-03-18 16:33:05.793	10	17	19	22	17	25	0.1083	0.0000	0.1333	0.0805	0.0805	0.1388	0.1388	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	42	8	off4	2	2	INIT	0.0	false	H	H	M	M	M	0.7469	0.6867	5.5191	0.0190	1.1404	2014-03-18 16:33:10.622	2014-03-18 16:33:28.992	2014-03-18 16:33:11.872	2014-03-18 16:33:25.232	2014-03-18 16:33:11.872	2014-03-18 16:33:15.224	2014-03-18 16:33:16.144	2014-03-18 16:33:17.162	2014-03-18 16:33:17.162	2014-03-18 16:33:25.232	10	18	23	10	18	23	0.7919	0.7919	0.0000	0.5279	0.0000	0.9310	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
fanny	43	8	off4	3	3	INIT	0.0	false	M	H	M	M	M	0.7017	0.6626	4.6755	0.0197	1.1802	2014-03-18 16:33:31.022	2014-03-18 16:33:55.679	2014-03-18 16:33:33.128	2014-03-18 16:33:51.911	2014-03-18 16:33:33.128	2014-03-18 16:33:38.791	2014-03-18 16:33:39.568	2014-03-18 16:33:40.58	2014-03-18 16:33:40.58	2014-03-18 16:33:51.911	7	10	24	3	28	24	0.2385	0.2604	0.0000	0.1663	0.0983	0.3300	0.1951	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	44	8	off4	4	4	INIT	0.0	false	H	H	M	H	H	0.7827	0.7289	4.3034	0.0372	2.2326	2014-03-18 16:33:57.707	2014-03-18 16:34:16.943	2014-03-18 16:33:58.735	2014-03-18 16:34:14.695	2014-03-18 16:33:58.735	2014-03-18 16:34:02.511	2014-03-18 16:34:04.631	2014-03-18 16:34:05.656	2014-03-18 16:34:05.656	2014-03-18 16:34:14.695	1	7	9	1	7	9	0.4104	0.0000	0.4104	0.2736	0.0000	0.4978	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
fanny	45	9	on1	0	0	YORDER	0.2	false	E	M	M	E	E	0.6185	0.5404	4.6172	0.0105	0.6299	2014-03-18 16:34:31.321	2014-03-18 16:34:51.87	2014-03-18 16:34:32.847	2014-03-18 16:34:50.798	2014-03-18 16:34:32.847	2014-03-18 16:34:39.542	2014-03-18 16:34:41.462	2014-03-18 16:34:42.478	2014-03-18 16:34:42.478	2014-03-18 16:34:50.798	14	22	28	14	22	28	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
fanny	46	9	on1	1	1	YORDER	0.2	false	E	M	M	M	M	0.5767	0.4946	4.6378	0.0270	1.6197	2014-03-18 16:34:53.899	2014-03-18 16:35:16.093	2014-03-18 16:34:55.758	2014-03-18 16:35:13.814	2014-03-18 16:34:55.758	2014-03-18 16:35:03.598	2014-03-18 16:35:04.27	2014-03-18 16:35:05.283	2014-03-18 16:35:05.283	2014-03-18 16:35:13.814	1	21	27	11	6	27	0.5701	0.1956	0.0000	0.2552	0.2552	0.5360	0.5360	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	47	9	on1	2	2	YORDER	0.2	false	M	M	M	H	H	0.6512	0.5112	5.7222	0.0312	1.8740	2014-03-18 16:35:18.125	2014-03-18 16:35:36.397	2014-03-18 16:35:20.342	2014-03-18 16:35:34.584	2014-03-18 16:35:20.342	2014-03-18 16:35:27.413	2014-03-18 16:35:28.165	2014-03-18 16:35:29.18	2014-03-18 16:35:29.18	2014-03-18 16:35:34.584	11	16	17	11	16	17	0.1282	0.0000	0.1282	0.0855	0.0000	0.2175	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
fanny	48	9	on1	3	3	YORDER	0.2	false	M	M	M	H	H	0.6598	0.4949	6.5197	0.0293	1.7552	2014-03-18 16:35:38.425	2014-03-18 16:35:56.461	2014-03-18 16:35:39.309	2014-03-18 16:35:53.989	2014-03-18 16:35:39.309	2014-03-18 16:35:43.741	2014-03-18 16:35:44.349	2014-03-18 16:35:45.357	2014-03-18 16:35:45.357	2014-03-18 16:35:53.989	2	21	26	2	21	22	0.0000	0.0000	0.1547	0.0516	0.0516	0.0841	0.0841	2	0.6667	0	2	0.6667	0	0	0.0000	0
fanny	49	9	on1	4	4	YORDER	0.2	false	M	M	M	M	M	0.6660	0.5491	7.0131	0.0232	1.3894	2014-03-18 16:35:58.489	2014-03-18 16:36:19.268	2014-03-18 16:36:00.485	2014-03-18 16:36:16.812	2014-03-18 16:36:00.485	2014-03-18 16:36:07.324	2014-03-18 16:36:08.477	2014-03-18 16:36:09.492	2014-03-18 16:36:09.492	2014-03-18 16:36:16.812	1	14	21	17	26	21	0.3030	0.2318	0.0000	0.1782	0.1782	0.3481	0.3481	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	50	10	on4	0	0	MINCROWDING	0.6	false	E	M	M	M	M	0.5623	0.4912	5.2834	0.0222	1.3327	2014-03-18 16:36:34.228	2014-03-18 16:36:59.211	2014-03-18 16:36:39.772	2014-03-18 16:36:56.764	2014-03-18 16:36:39.772	2014-03-18 16:36:45.739	2014-03-18 16:36:46.388	2014-03-18 16:36:47.401	2014-03-18 16:36:47.401	2014-03-18 16:36:56.764	7	23	26	25	13	26	0.4165	0.3418	0.0000	0.2528	0.1179	0.4803	0.2240	1	0.3333	0	1	0.3333	0	0	0.0000	0
fanny	51	10	on4	1	1	MINCROWDING	0.6	false	E	E	M	M	M	0.5713	0.4510	7.2447	0.0216	1.2984	2014-03-18 16:37:02.672	2014-03-18 16:37:18.379	2014-03-18 16:37:03.691	2014-03-18 16:37:15.787	2014-03-18 16:37:03.691	2014-03-18 16:37:06.947	2014-03-18 16:37:07.643	2014-03-18 16:37:08.661	2014-03-18 16:37:08.661	2014-03-18 16:37:15.787	10	17	19	5	17	25	1.0096	0.0000	1.0868	0.6988	0.0873	1.2011	0.1500	1	0.3333	0	1	0.3333	0	0	0.0000	0
