participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p02	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-18 13:09:42.258	2014-03-18 13:10:45.188	2014-03-18 13:09:42.273	2014-03-18 13:10:40.321	2014-03-18 13:09:42.273	2014-03-18 13:10:20.478	2014-03-18 13:10:24.706	2014-03-18 13:10:26.578	2014-03-18 13:10:26.578	2014-03-18 13:10:40.321	20	27	28	26	13	28	0.3203	0.6590	0.8495	0.6096	0.2108	1.1865	0.4104	1	0.3333	0	0	0.0000	0	1	0.3333	1
p02	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-18 13:10:47.232	2014-03-18 13:11:29.414	2014-03-18 13:10:50.258	2014-03-18 13:11:26.372	2014-03-18 13:10:50.258	2014-03-18 13:11:11.989	2014-03-18 13:11:14.236	2014-03-18 13:11:16.108	2014-03-18 13:11:16.108	2014-03-18 13:11:26.372	6	7	21	28	27	21	0.4654	0.1525	0.0000	0.2060	0.2060	0.3980	0.3980	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-18 13:11:39.476	2014-03-18 13:12:18.523	2014-03-18 13:11:39.492	2014-03-18 13:12:14.452	2014-03-18 13:11:39.492	2014-03-18 13:12:01.831	2014-03-18 13:12:04.826	2014-03-18 13:12:06.698	2014-03-18 13:12:06.698	2014-03-18 13:12:14.452	5	12	23	5	12	22	0.0000	0.0000	0.4580	0.1527	0.1527	0.3007	0.3007	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-18 13:12:23.281	2014-03-18 13:13:23.061	2014-03-18 13:12:24.124	2014-03-18 13:13:19.036	2014-03-18 13:12:24.124	2014-03-18 13:13:05.105	2014-03-18 13:13:07.149	2014-03-18 13:13:09.021	2014-03-18 13:13:09.021	2014-03-18 13:13:19.036	3	7	21	26	7	21	0.4496	0.0000	0.0000	0.1499	0.1499	0.2472	0.2472	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-18 13:13:27.803	2014-03-18 13:14:01.561	2014-03-18 13:13:27.803	2014-03-18 13:13:57.256	2014-03-18 13:13:27.803	2014-03-18 13:13:41.281	2014-03-18 13:13:44.277	2014-03-18 13:13:46.149	2014-03-18 13:13:46.149	2014-03-18 13:13:57.256	8	9	26	8	9	20	0.0000	0.0000	0.5648	0.1883	0.1883	0.2935	0.2935	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-18 13:14:06.335	2014-03-18 13:14:50.936	2014-03-18 13:14:06.85	2014-03-18 13:14:48.611	2014-03-18 13:14:06.85	2014-03-18 13:14:33.604	2014-03-18 13:14:35.117	2014-03-18 13:14:36.989	2014-03-18 13:14:36.989	2014-03-18 13:14:48.611	4	5	28	15	21	28	0.5392	0.3613	0.0000	0.3002	0.2963	0.5985	0.5907	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-18 13:15:12.354	2014-03-18 13:15:52.509	2014-03-18 13:15:12.354	2014-03-18 13:15:49.794	2014-03-18 13:15:12.354	2014-03-18 13:15:32.884	2014-03-18 13:15:36.269	2014-03-18 13:15:38.141	2014-03-18 13:15:38.141	2014-03-18 13:15:49.794	7	10	12	15	1	12	0.2770	0.5509	0.0000	0.2760	0.2760	0.5555	0.5555	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-18 13:15:58.063	2014-03-18 13:16:34.457	2014-03-18 13:15:58.078	2014-03-18 13:16:32.617	2014-03-18 13:15:58.078	2014-03-18 13:16:08.14	2014-03-18 13:16:22.414	2014-03-18 13:16:24.286	2014-03-18 13:16:24.286	2014-03-18 13:16:32.617	1	4	18	26	4	18	0.4421	0.0000	0.0000	0.1474	0.1474	0.2474	0.2474	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-18 13:16:39.98	2014-03-18 13:17:18.262	2014-03-18 13:16:39.995	2014-03-18 13:17:16.031	2014-03-18 13:16:39.995	2014-03-18 13:16:55.049	2014-03-18 13:17:03.115	2014-03-18 13:17:04.987	2014-03-18 13:17:04.987	2014-03-18 13:17:16.031	17	18	27	17	18	21	0.6214	0.0000	0.4811	0.3675	0.0550	0.6410	0.0959	2	0.6667	0	1	0.3333	0	1	0.3333	1
p02	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-18 13:17:23.816	2014-03-18 13:17:55.437	2014-03-18 13:17:23.972	2014-03-18 13:17:53.113	2014-03-18 13:17:23.972	2014-03-18 13:17:34.424	2014-03-18 13:17:40.789	2014-03-18 13:17:42.661	2014-03-18 13:17:42.661	2014-03-18 13:17:53.113	4	16	19	4	10	20	0.0000	0.4117	0.7671	0.3930	0.1896	0.8808	0.4249	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	25	5	off7	0	0	INIT	0.0	false	H	H	E	M	M	0.7409	0.6783	3.2475	0.0136	0.8144	2014-03-18 13:18:16.778	2014-03-18 13:19:00.349	2014-03-18 13:18:21.957	2014-03-18 13:18:57.775	2014-03-18 13:18:21.957	2014-03-18 13:18:40.396	2014-03-18 13:18:47.916	2014-03-18 13:18:49.788	2014-03-18 13:18:49.788	2014-03-18 13:18:57.775	7	27	29	7	27	11	0.0000	0.0000	0.4446	0.1482	0.1482	0.2598	0.2598	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	26	5	off7	1	1	INIT	0.0	false	H	H	E	E	E	0.7851	0.7652	3.1551	0.0096	0.5737	2014-03-18 13:19:02.408	2014-03-18 13:19:32.641	2014-03-18 13:19:02.424	2014-03-18 13:19:29.677	2014-03-18 13:19:02.424	2014-03-18 13:19:16.245	2014-03-18 13:19:18.445	2014-03-18 13:19:20.317	2014-03-18 13:19:20.317	2014-03-18 13:19:29.677	7	16	26	7	16	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p02	27	5	off7	2	2	INIT	0.0	false	M	H	M	M	M	0.6967	0.6973	7.4094	0.0267	1.6011	2014-03-18 13:19:34.684	2014-03-18 13:20:17.085	2014-03-18 13:19:36.993	2014-03-18 13:20:14.901	2014-03-18 13:19:36.993	2014-03-18 13:19:57.757	2014-03-18 13:20:02.499	2014-03-18 13:20:04.371	2014-03-18 13:20:04.371	2014-03-18 13:20:14.901	0	26	29	28	5	3	0.5171	0.2495	0.6005	0.4557	0.2648	0.8072	0.4690	0	0.0000	0	0	0.0000	0	0	0.0000	0
p02	28	5	off7	3	3	INIT	0.0	false	M	H	M	M	M	0.6961	0.6870	5.6317	0.0251	1.5037	2014-03-18 13:20:19.129	2014-03-18 13:21:22.309	2014-03-18 13:20:19.145	2014-03-18 13:21:20.047	2014-03-18 13:20:19.145	2014-03-18 13:20:57.645	2014-03-18 13:20:59.767	2014-03-18 13:21:01.639	2014-03-18 13:21:01.639	2014-03-18 13:21:20.047	3	19	26	3	21	26	0.0000	0.7323	0.0000	0.2441	0.2441	0.3780	0.3780	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	29	5	off7	4	4	INIT	0.0	false	M	M	H	M	M	0.7172	0.6095	11.4813	0.0145	0.8728	2014-03-18 13:21:24.353	2014-03-18 13:22:11.621	2014-03-18 13:21:24.665	2014-03-18 13:22:09.905	2014-03-18 13:21:24.665	2014-03-18 13:21:59.531	2014-03-18 13:21:59.921	2014-03-18 13:22:01.793	2014-03-18 13:22:01.793	2014-03-18 13:22:09.905	1	4	17	10	4	0	0.3622	0.0000	0.2015	0.1879	0.1879	0.3240	0.3240	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	30	6	off2	0	0	INIT	0.0	false	H	H	M	M	M	0.7594	0.6485	7.3109	0.0168	1.0110	2014-03-18 13:22:17.518	2014-03-18 13:23:16.688	2014-03-18 13:22:23.992	2014-03-18 13:23:14.832	2014-03-18 13:22:23.992	2014-03-18 13:23:01.744	2014-03-18 13:23:05.02	2014-03-18 13:23:06.892	2014-03-18 13:23:06.892	2014-03-18 13:23:14.832	10	12	19	10	12	2	0.0000	0.0000	0.4751	0.1584	0.1584	0.3093	0.3093	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	31	6	off2	1	1	INIT	0.0	false	H	H	M	M	M	0.7733	0.6995	5.4400	0.0260	1.5610	2014-03-18 13:23:18.748	2014-03-18 13:24:27.341	2014-03-18 13:23:19.044	2014-03-18 13:24:25.609	2014-03-18 13:23:19.044	2014-03-18 13:24:13.831	2014-03-18 13:24:15.657	2014-03-18 13:24:17.529	2014-03-18 13:24:17.529	2014-03-18 13:24:25.609	14	18	23	14	20	0	0.0000	0.1717	0.5299	0.2339	0.2648	0.4572	0.5178	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	32	6	off2	2	2	INIT	0.0	false	H	H	H	M	M	0.7824	0.7211	9.8840	0.0181	1.0867	2014-03-18 13:24:29.385	2014-03-18 13:25:03.517	2014-03-18 13:24:29.4	2014-03-18 13:25:01.458	2014-03-18 13:24:29.4	2014-03-18 13:24:40.523	2014-03-18 13:24:48.495	2014-03-18 13:24:50.367	2014-03-18 13:24:50.367	2014-03-18 13:25:01.458	3	12	29	3	15	29	0.0000	0.9231	0.0000	0.3077	0.3077	0.5919	0.5919	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	33	6	off2	3	3	INIT	0.0	false	M	H	M	M	M	0.7093	0.6446	8.8828	0.0171	1.0288	2014-03-18 13:25:05.561	2014-03-18 13:26:02.47	2014-03-18 13:25:05.561	2014-03-18 13:26:01.238	2014-03-18 13:25:05.561	2014-03-18 13:25:48.274	2014-03-18 13:25:51.176	2014-03-18 13:25:53.048	2014-03-18 13:25:53.048	2014-03-18 13:26:01.238	9	16	17	9	16	11	0.0000	0.0000	0.6552	0.2184	0.2184	0.4121	0.4121	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	34	6	off2	4	4	INIT	0.0	false	H	H	M	M	M	0.7458	0.6531	6.3389	0.0248	1.4881	2014-03-18 13:26:04.529	2014-03-18 13:26:58.833	2014-03-18 13:26:05.075	2014-03-18 13:26:56.399	2014-03-18 13:26:05.075	2014-03-18 13:26:44.34	2014-03-18 13:26:45.261	2014-03-18 13:26:47.133	2014-03-18 13:26:47.133	2014-03-18 13:26:56.399	11	20	27	18	20	7	0.3679	0.0000	0.4206	0.2628	0.2628	0.4589	0.4589	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	35	7	off8	0	0	INIT	0.0	false	M	H	M	M	M	0.7370	0.6598	7.9149	0.0202	1.2109	2014-03-18 13:27:07.023	2014-03-18 13:27:42.404	2014-03-18 13:27:11.204	2014-03-18 13:27:40.313	2014-03-18 13:27:11.204	2014-03-18 13:27:28.832	2014-03-18 13:27:29.721	2014-03-18 13:27:31.593	2014-03-18 13:27:31.593	2014-03-18 13:27:40.313	7	11	15	7	10	17	0.0000	0.1356	0.1498	0.0951	0.0951	0.1817	0.1817	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	36	7	off8	1	1	INIT	0.0	false	M	H	H	M	M	0.7285	0.6394	10.7128	0.0239	1.4337	2014-03-18 13:27:44.447	2014-03-18 13:28:09.579	2014-03-18 13:27:47.536	2014-03-18 13:28:07.551	2014-03-18 13:27:47.536	2014-03-18 13:27:53.402	2014-03-18 13:27:55.851	2014-03-18 13:27:57.723	2014-03-18 13:27:57.723	2014-03-18 13:28:07.551	7	19	29	3	19	6	0.6452	0.0000	0.5668	0.4040	0.2255	0.6787	0.3788	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	37	7	off8	2	2	INIT	0.0	false	H	H	E	H	H	0.7562	0.7143	2.9365	0.0310	1.8574	2014-03-18 13:28:11.623	2014-03-18 13:29:41.884	2014-03-18 13:28:11.638	2014-03-18 13:29:31.869	2014-03-18 13:28:11.638	2014-03-18 13:29:17.002	2014-03-18 13:29:19.264	2014-03-18 13:29:21.136	2014-03-18 13:29:21.136	2014-03-18 13:29:31.869	1	3	11	1	12	11	0.1956	0.3212	0.6782	0.3983	0.1944	0.6485	0.3166	2	0.6667	0	0	0.0000	0	2	0.6667	1
p02	38	7	off8	3	3	INIT	0.0	false	M	H	H	M	M	0.7257	0.7282	9.5178	0.0270	1.6213	2014-03-18 13:29:43.928	2014-03-18 13:30:32.818	2014-03-18 13:29:44.505	2014-03-18 13:30:29.745	2014-03-18 13:29:44.505	2014-03-18 13:30:18.95	2014-03-18 13:30:20.401	2014-03-18 13:30:22.273	2014-03-18 13:30:22.273	2014-03-18 13:30:29.745	14	18	29	25	18	22	0.1610	0.0000	0.7794	0.3135	0.3135	0.6210	0.6210	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	39	7	off8	4	4	INIT	0.0	false	M	H	M	M	M	0.7339	0.6755	4.1545	0.0286	1.7173	2014-03-18 13:30:34.878	2014-03-18 13:31:27.075	2014-03-18 13:30:36.874	2014-03-18 13:31:25.874	2014-03-18 13:30:36.874	2014-03-18 13:31:05.688	2014-03-18 13:31:07.248	2014-03-18 13:31:09.12	2014-03-18 13:31:09.12	2014-03-18 13:31:25.874	0	2	6	19	2	6	0.3386	0.0000	0.0000	0.1129	0.1129	0.1881	0.1881	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	40	8	off4	0	0	INIT	0.0	false	M	H	M	M	M	0.7253	0.7226	5.6737	0.0250	1.5018	2014-03-18 13:31:32.192	2014-03-18 13:32:45.387	2014-03-18 13:31:35.967	2014-03-18 13:32:43.765	2014-03-18 13:31:35.967	2014-03-18 13:32:28.539	2014-03-18 13:32:30.131	2014-03-18 13:32:32.003	2014-03-18 13:32:32.003	2014-03-18 13:32:43.765	7	23	26	7	23	16	0.0000	0.0000	0.6017	0.2006	0.2006	0.3792	0.3792	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	41	8	off4	1	1	INIT	0.0	false	M	H	M	M	M	0.7350	0.6671	7.4730	0.0244	1.4623	2014-03-18 13:32:47.431	2014-03-18 13:33:19.099	2014-03-18 13:32:47.431	2014-03-18 13:33:17.18	2014-03-18 13:32:47.431	2014-03-18 13:33:00.129	2014-03-18 13:33:03.218	2014-03-18 13:33:05.106	2014-03-18 13:33:05.106	2014-03-18 13:33:17.18	10	17	19	14	3	19	0.2943	0.2468	0.0000	0.1803	0.1803	0.3110	0.3110	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	42	8	off4	2	2	INIT	0.0	false	H	H	M	M	M	0.7469	0.6867	5.5191	0.0190	1.1404	2014-03-18 13:33:21.158	2014-03-18 13:34:01.313	2014-03-18 13:33:21.611	2014-03-18 13:34:00.299	2014-03-18 13:33:21.611	2014-03-18 13:33:46.165	2014-03-18 13:33:47.694	2014-03-18 13:33:49.566	2014-03-18 13:33:49.566	2014-03-18 13:34:00.299	10	18	23	10	11	23	0.0000	0.4582	0.0000	0.1527	0.1527	0.2694	0.2694	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	43	8	off4	3	3	INIT	0.0	false	M	H	M	M	M	0.7017	0.6626	4.6755	0.0197	1.1802	2014-03-18 13:34:03.372	2014-03-18 13:35:39.577	2014-03-18 13:34:03.372	2014-03-18 13:35:38.251	2014-03-18 13:34:03.372	2014-03-18 13:35:24.461	2014-03-18 13:35:24.96	2014-03-18 13:35:26.832	2014-03-18 13:35:26.832	2014-03-18 13:35:38.251	7	10	24	26	28	24	0.1897	0.1476	0.0000	0.1124	0.1124	0.2231	0.2231	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	44	8	off4	4	4	INIT	0.0	false	H	H	M	H	H	0.7827	0.7289	4.3034	0.0372	2.2326	2014-03-18 13:35:41.621	2014-03-18 13:36:29.435	2014-03-18 13:35:41.917	2014-03-18 13:36:27.532	2014-03-18 13:35:41.917	2014-03-18 13:36:16.159	2014-03-18 13:36:16.783	2014-03-18 13:36:18.655	2014-03-18 13:36:18.655	2014-03-18 13:36:27.532	1	7	9	1	17	9	0.1554	0.5649	0.0000	0.2401	0.1464	0.4369	0.2664	2	0.6667	0	1	0.3333	0	1	0.3333	1
p02	45	9	on2	0	0	YORDER	0.6	false	M	M	M	M	M	0.6557	0.4730	7.0449	0.0145	0.8699	2014-03-18 13:36:59.637	2014-03-18 13:38:10.024	2014-03-18 13:37:14.363	2014-03-18 13:38:07.31	2014-03-18 13:37:14.363	2014-03-18 13:37:54.767	2014-03-18 13:37:55.266	2014-03-18 13:37:57.138	2014-03-18 13:37:57.138	2014-03-18 13:38:07.31	10	12	19	10	12	28	0.0000	0.0000	0.3770	0.1257	0.1257	0.2442	0.2442	2	0.6667	0	2	0.6667	0	0	0.0000	0
p02	46	9	on2	1	1	YORDER	0.6	false	M	M	M	M	M	0.7096	0.5260	5.1446	0.0250	1.4990	2014-03-18 13:38:12.083	2014-03-18 13:39:29.553	2014-03-18 13:38:12.348	2014-03-18 13:39:27.166	2014-03-18 13:38:12.348	2014-03-18 13:39:11.067	2014-03-18 13:39:11.582	2014-03-18 13:39:13.454	2014-03-18 13:39:13.454	2014-03-18 13:39:27.166	14	18	23	14	2	23	0.3712	0.3068	0.6844	0.4541	0.0881	0.8876	0.1723	2	0.6667	0	0	0.0000	0	2	0.6667	1
p02	47	9	on2	2	2	YORDER	0.6	false	M	M	M	M	M	0.6352	0.5531	9.3858	0.0159	0.9558	2014-03-18 13:39:31.597	2014-03-18 13:40:26.821	2014-03-18 13:39:31.799	2014-03-18 13:40:22.64	2014-03-18 13:39:31.799	2014-03-18 13:40:05.386	2014-03-18 13:40:05.979	2014-03-18 13:40:07.851	2014-03-18 13:40:07.851	2014-03-18 13:40:22.64	3	12	29	16	15	28	0.1021	0.5956	0.4920	0.3966	0.4642	0.7533	0.8816	0	0.0000	0	0	0.0000	0	0	0.0000	0
p02	48	9	on2	3	3	YORDER	0.6	false	M	M	M	M	M	0.6492	0.4942	8.5795	0.0160	0.9613	2014-03-18 13:40:28.864	2014-03-18 13:41:03.528	2014-03-18 13:40:28.973	2014-03-18 13:41:01.297	2014-03-18 13:40:28.973	2014-03-18 13:40:41.048	2014-03-18 13:40:43.887	2014-03-18 13:40:45.759	2014-03-18 13:40:45.759	2014-03-18 13:41:01.297	9	16	17	0	12	17	0.8456	0.0900	0.0000	0.3119	0.3119	0.5895	0.5895	1	0.3333	0	1	0.3333	0	0	0.0000	0
p02	49	9	on2	4	4	YORDER	0.6	false	M	M	M	M	M	0.6629	0.5082	5.4662	0.0212	1.2699	2014-03-18 13:41:05.571	2014-03-18 13:41:47.114	2014-03-18 13:41:05.571	2014-03-18 13:41:44.961	2014-03-18 13:41:05.571	2014-03-18 13:41:25.976	2014-03-18 13:41:27.13	2014-03-18 13:41:29.002	2014-03-18 13:41:29.002	2014-03-18 13:41:44.961	11	20	27	10	20	7	0.0983	0.3211	0.4206	0.2800	0.2459	0.4926	0.4328	1	0.3333	0	0	0.0000	0	1	0.3333	1
p02	50	10	off1	0	0	INIT	0.0	false	H	H	M	M	M	0.7474	0.6746	4.6738	0.0140	0.8372	2014-03-18 13:41:56.349	2014-03-18 13:42:57.111	2014-03-18 13:42:02.636	2014-03-18 13:42:52.494	2014-03-18 13:42:02.636	2014-03-18 13:42:41.371	2014-03-18 13:42:42.603	2014-03-18 13:42:44.475	2014-03-18 13:42:44.475	2014-03-18 13:42:52.494	14	22	28	14	22	3	0.0000	0.6194	0.3852	0.3349	0.1455	0.6259	0.2719	2	0.6667	0	1	0.3333	0	1	0.3333	1
p02	51	10	off1	1	1	INIT	0.0	false	M	H	M	M	M	0.6580	0.6130	4.7893	0.0274	1.6439	2014-03-18 13:42:59.155	2014-03-18 13:44:21.507	2014-03-18 13:42:59.171	2014-03-18 13:44:20.291	2014-03-18 13:42:59.171	2014-03-18 13:44:08.154	2014-03-18 13:44:10.65	2014-03-18 13:44:12.522	2014-03-18 13:44:12.522	2014-03-18 13:44:20.291	1	21	27	1	6	27	0.0000	0.1956	0.0000	0.0652	0.0652	0.1368	0.1368	2	0.6667	0	2	0.6667	0	0	0.0000	0
