participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p19	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-26 15:14:36.579	2014-03-26 15:14:52.241	2014-03-26 15:14:37.608	2014-03-26 15:14:51.227	2014-03-26 15:14:37.608	2014-03-26 15:14:42.242	2014-03-26 15:14:42.897	2014-03-26 15:14:44.769	2014-03-26 15:14:44.769	2014-03-26 15:14:51.227	20	27	28	4	13	25	0.5072	0.4636	0.3864	0.4524	0.4283	0.8804	0.8336	0	0.0000	0	0	0.0000	0	0	0.0000	0
p19	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-26 15:14:54.285	2014-03-26 15:15:09.308	2014-03-26 15:14:55.564	2014-03-26 15:15:07.436	2014-03-26 15:14:55.564	2014-03-26 15:14:59.932	2014-03-26 15:15:00.665	2014-03-26 15:15:02.537	2014-03-26 15:15:02.537	2014-03-26 15:15:07.436	6	7	21	6	7	21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-26 15:15:17.935	2014-03-26 15:15:32.505	2014-03-26 15:15:20.368	2014-03-26 15:15:31.382	2014-03-26 15:15:20.368	2014-03-26 15:15:23.941	2014-03-26 15:15:24.502	2014-03-26 15:15:26.374	2014-03-26 15:15:26.374	2014-03-26 15:15:31.382	5	12	23	5	29	23	0.0000	0.1082	0.0000	0.0361	0.0361	0.0710	0.0710	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-26 15:15:37.263	2014-03-26 15:15:51.35	2014-03-26 15:15:37.403	2014-03-26 15:15:49.556	2014-03-26 15:15:37.403	2014-03-26 15:15:41.023	2014-03-26 15:15:41.35	2014-03-26 15:15:43.222	2014-03-26 15:15:43.222	2014-03-26 15:15:49.556	3	7	21	3	13	21	0.0000	0.0839	0.0000	0.0280	0.0280	0.0461	0.0461	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-26 15:15:56.108	2014-03-26 15:16:07.028	2014-03-26 15:15:56.701	2014-03-26 15:16:06.029	2014-03-26 15:15:56.701	2014-03-26 15:15:58.588	2014-03-26 15:15:58.978	2014-03-26 15:16:00.85	2014-03-26 15:16:00.85	2014-03-26 15:16:06.029	8	9	26	8	9	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-26 15:16:11.77	2014-03-26 15:16:23.767	2014-03-26 15:16:12.176	2014-03-26 15:16:22.846	2014-03-26 15:16:12.176	2014-03-26 15:16:15.639	2014-03-26 15:16:16.481	2014-03-26 15:16:18.353	2014-03-26 15:16:18.353	2014-03-26 15:16:22.846	4	5	28	26	5	13	0.7222	0.0000	0.4972	0.4065	0.3783	0.8105	0.7542	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-26 15:16:35.529	2014-03-26 15:16:51.238	2014-03-26 15:16:38.259	2014-03-26 15:16:49.257	2014-03-26 15:16:38.259	2014-03-26 15:16:41.348	2014-03-26 15:16:41.863	2014-03-26 15:16:43.735	2014-03-26 15:16:43.735	2014-03-26 15:16:49.257	7	10	12	15	20	12	0.5010	0.2125	0.5446	0.4194	0.1632	0.8440	0.3284	1	0.3333	0	0	0.0000	0	1	0.3333	1
p19	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-26 15:16:56.776	2014-03-26 15:17:08.086	2014-03-26 15:16:57.821	2014-03-26 15:17:07.057	2014-03-26 15:16:57.821	2014-03-26 15:17:00.614	2014-03-26 15:17:01.004	2014-03-26 15:17:02.876	2014-03-26 15:17:02.876	2014-03-26 15:17:07.057	1	4	18	14	4	18	0.3221	0.0000	0.0000	0.1074	0.1074	0.1802	0.1802	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-26 15:17:13.64	2014-03-26 15:17:27.68	2014-03-26 15:17:14.373	2014-03-26 15:17:26.307	2014-03-26 15:17:14.373	2014-03-26 15:17:17.493	2014-03-26 15:17:17.821	2014-03-26 15:17:19.708	2014-03-26 15:17:19.708	2014-03-26 15:17:26.307	17	18	27	2	18	27	0.0801	0.9094	0.9094	0.6330	0.0267	1.1040	0.0465	2	0.6667	0	0	0.0000	0	2	0.6667	1
p19	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-26 15:17:33.218	2014-03-26 15:17:46.525	2014-03-26 15:17:34.045	2014-03-26 15:17:44.98	2014-03-26 15:17:34.045	2014-03-26 15:17:37.305	2014-03-26 15:17:37.851	2014-03-26 15:17:39.723	2014-03-26 15:17:39.723	2014-03-26 15:17:44.98	4	16	19	4	26	5	0.0000	0.3776	0.0802	0.1526	0.1526	0.3420	0.3420	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	25	5	on2	0	0	YORDER	0.6	false	M	M	M	M	M	0.6708	0.5164	5.3753	0.0197	1.1840	2014-03-26 15:18:04.512	2014-03-26 15:18:24.776	2014-03-26 15:18:05.65	2014-03-26 15:18:23.278	2014-03-26 15:18:05.65	2014-03-26 15:18:15.634	2014-03-26 15:18:16.009	2014-03-26 15:18:17.881	2014-03-26 15:18:17.881	2014-03-26 15:18:23.278	0	20	28	0	20	28	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	26	5	on2	1	1	YORDER	0.6	false	M	M	E	M	M	0.7035	0.4787	3.2542	0.0231	1.3872	2014-03-26 15:18:26.835	2014-03-26 15:18:36.788	2014-03-26 15:18:27.584	2014-03-26 15:18:36.18	2014-03-26 15:18:27.584	2014-03-26 15:18:29.846	2014-03-26 15:18:30.142	2014-03-26 15:18:32.014	2014-03-26 15:18:32.014	2014-03-26 15:18:36.18	8	19	28	8	19	1	0.0000	0.0000	0.8844	0.2948	0.2948	0.5587	0.5587	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	27	5	on2	2	2	YORDER	0.6	false	M	M	M	M	M	0.6870	0.5035	7.8622	0.0218	1.3094	2014-03-26 15:18:38.847	2014-03-26 15:18:48.66	2014-03-26 15:18:39.346	2014-03-26 15:18:47.006	2014-03-26 15:18:39.346	2014-03-26 15:18:40.938	2014-03-26 15:18:41.234	2014-03-26 15:18:43.106	2014-03-26 15:18:43.106	2014-03-26 15:18:47.006	10	14	19	10	14	3	0.0000	0.0000	0.2158	0.0719	0.0719	0.1315	0.1315	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	28	5	on2	3	3	YORDER	0.6	false	M	E	M	M	M	0.6556	0.4552	5.2612	0.0268	1.6100	2014-03-26 15:18:50.719	2014-03-26 15:19:01.062	2014-03-26 15:18:51.218	2014-03-26 15:19:00.313	2014-03-26 15:18:51.218	2014-03-26 15:18:54.073	2014-03-26 15:18:54.354	2014-03-26 15:18:56.226	2014-03-26 15:18:56.226	2014-03-26 15:19:00.313	10	23	28	10	23	28	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	29	5	on2	4	4	YORDER	0.6	false	E	M	M	M	M	0.6018	0.5099	4.6849	0.0146	0.8751	2014-03-26 15:19:03.105	2014-03-26 15:19:13.713	2014-03-26 15:19:03.839	2014-03-26 15:19:12.59	2014-03-26 15:19:03.839	2014-03-26 15:19:06.35	2014-03-26 15:19:06.959	2014-03-26 15:19:08.831	2014-03-26 15:19:08.831	2014-03-26 15:19:12.59	1	8	26	1	8	19	0.0000	0.0000	0.1256	0.0419	0.0419	0.1046	0.1046	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	30	6	off8	0	0	INIT	0.0	false	H	H	M	M	M	0.7543	0.7312	5.1159	0.0263	1.5755	2014-03-26 15:19:21.435	2014-03-26 15:19:45.756	2014-03-26 15:19:26.583	2014-03-26 15:19:44.367	2014-03-26 15:19:26.583	2014-03-26 15:19:37.55	2014-03-26 15:19:37.847	2014-03-26 15:19:39.719	2014-03-26 15:19:39.719	2014-03-26 15:19:44.367	9	20	27	23	16	1	0.5836	0.0865	0.2537	0.3079	0.3079	0.7291	0.7291	0	0.0000	0	0	0.0000	0	0	0.0000	0
p19	31	6	off8	1	1	INIT	0.0	false	M	H	M	M	M	0.7141	0.6971	5.8780	0.0282	1.6910	2014-03-26 15:19:47.815	2014-03-26 15:19:56.535	2014-03-26 15:19:48.267	2014-03-26 15:19:56.379	2014-03-26 15:19:48.267	2014-03-26 15:19:50.607	2014-03-26 15:19:50.966	2014-03-26 15:19:52.838	2014-03-26 15:19:52.838	2014-03-26 15:19:56.379	9	18	20	26	18	7	0.2585	0.0000	0.6322	0.2969	0.1399	0.6911	0.3257	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	32	6	off8	2	2	INIT	0.0	false	H	H	M	M	M	0.7466	0.6583	9.3257	0.0281	1.6862	2014-03-26 15:19:58.595	2014-03-26 15:20:08.267	2014-03-26 15:19:59.078	2014-03-26 15:20:08.157	2014-03-26 15:19:59.078	2014-03-26 15:20:00.841	2014-03-26 15:20:01.527	2014-03-26 15:20:03.399	2014-03-26 15:20:03.399	2014-03-26 15:20:08.157	0	8	19	0	1	12	0.0000	0.3688	0.5043	0.2911	0.2257	0.4833	0.3747	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	33	6	off8	3	3	INIT	0.0	false	M	H	M	M	M	0.7342	0.6655	5.7280	0.0204	1.2266	2014-03-26 15:20:10.326	2014-03-26 15:20:19.889	2014-03-26 15:20:10.809	2014-03-26 15:20:18.953	2014-03-26 15:20:10.809	2014-03-26 15:20:12.385	2014-03-26 15:20:13.181	2014-03-26 15:20:15.053	2014-03-26 15:20:15.053	2014-03-26 15:20:18.953	7	20	28	7	20	11	0.0000	0.0000	0.7667	0.2556	0.2556	0.4586	0.4586	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	34	6	off8	4	4	INIT	0.0	false	H	H	M	M	M	0.7577	0.6663	4.4561	0.0235	1.4073	2014-03-26 15:20:21.932	2014-03-26 15:20:34.1	2014-03-26 15:20:24.272	2014-03-26 15:20:33.227	2014-03-26 15:20:24.272	2014-03-26 15:20:26.706	2014-03-26 15:20:27.221	2014-03-26 15:20:29.108	2014-03-26 15:20:29.108	2014-03-26 15:20:33.227	12	15	26	12	15	26	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	35	7	off3	0	0	INIT	0.0	false	M	H	M	M	M	0.6912	0.6899	6.0881	0.0168	1.0064	2014-03-26 15:20:38.172	2014-03-26 15:20:47.813	2014-03-26 15:20:39.092	2014-03-26 15:20:47.064	2014-03-26 15:20:39.092	2014-03-26 15:20:41.151	2014-03-26 15:20:41.495	2014-03-26 15:20:43.367	2014-03-26 15:20:43.367	2014-03-26 15:20:47.064	6	19	25	6	19	5	0.2173	0.0000	0.0822	0.0998	0.0504	0.1802	0.0909	2	0.6667	0	1	0.3333	0	1	0.3333	1
p19	36	7	off3	1	1	INIT	0.0	false	M	H	M	M	M	0.6357	0.6585	4.2538	0.0262	1.5694	2014-03-26 15:20:49.872	2014-03-26 15:20:58.608	2014-03-26 15:20:50.683	2014-03-26 15:20:57.625	2014-03-26 15:20:50.683	2014-03-26 15:20:52.43	2014-03-26 15:20:52.711	2014-03-26 15:20:54.583	2014-03-26 15:20:54.583	2014-03-26 15:20:57.625	1	25	28	1	25	28	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	37	7	off3	2	2	INIT	0.0	false	H	H	M	M	M	0.7546	0.7255	6.8119	0.0209	1.2519	2014-03-26 15:21:00.667	2014-03-26 15:21:09.247	2014-03-26 15:21:01.369	2014-03-26 15:21:08.436	2014-03-26 15:21:01.369	2014-03-26 15:21:02.804	2014-03-26 15:21:03.101	2014-03-26 15:21:04.973	2014-03-26 15:21:04.973	2014-03-26 15:21:08.436	12	18	22	12	18	25	0.0000	0.0000	0.0923	0.0308	0.0308	0.0571	0.0571	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	38	7	off3	3	3	INIT	0.0	false	H	H	M	H	H	0.7403	0.7069	6.3240	0.0353	2.1154	2014-03-26 15:21:11.306	2014-03-26 15:21:20.339	2014-03-26 15:21:11.884	2014-03-26 15:21:19.309	2014-03-26 15:21:11.884	2014-03-26 15:21:13.475	2014-03-26 15:21:13.756	2014-03-26 15:21:15.628	2014-03-26 15:21:15.628	2014-03-26 15:21:19.309	6	13	27	15	28	27	0.2973	0.1282	0.0000	0.1418	0.1418	0.3012	0.3012	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	39	7	off3	4	4	INIT	0.0	false	H	H	M	M	M	0.7476	0.6528	6.3757	0.0266	1.5973	2014-03-26 15:21:22.398	2014-03-26 15:21:30.744	2014-03-26 15:21:22.741	2014-03-26 15:21:29.824	2014-03-26 15:21:22.741	2014-03-26 15:21:23.818	2014-03-26 15:21:24.457	2014-03-26 15:21:26.329	2014-03-26 15:21:26.329	2014-03-26 15:21:29.824	3	4	14	3	6	26	0.0000	0.2213	0.0963	0.1059	0.1059	0.1729	0.1729	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	40	8	off7	0	0	INIT	0.0	false	M	H	H	M	M	0.6937	0.6912	14.4302	0.0195	1.1725	2014-03-26 15:21:35.486	2014-03-26 15:21:49.402	2014-03-26 15:21:39.23	2014-03-26 15:21:48.185	2014-03-26 15:21:39.23	2014-03-26 15:21:41.726	2014-03-26 15:21:42.132	2014-03-26 15:21:44.004	2014-03-26 15:21:44.004	2014-03-26 15:21:48.185	6	15	28	12	15	20	0.1426	0.0000	0.3738	0.1721	0.1721	0.2685	0.2685	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	41	8	off7	1	1	INIT	0.0	false	H	H	M	M	M	0.7656	0.6862	8.2916	0.0119	0.7162	2014-03-26 15:21:51.445	2014-03-26 15:22:01.242	2014-03-26 15:21:52.724	2014-03-26 15:22:00.29	2014-03-26 15:21:52.724	2014-03-26 15:21:54.082	2014-03-26 15:21:54.316	2014-03-26 15:21:56.188	2014-03-26 15:21:56.188	2014-03-26 15:22:00.29	8	19	26	8	19	24	0.0000	0.0000	0.0810	0.0270	0.0270	0.0519	0.0519	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	42	8	off7	2	2	INIT	0.0	false	H	H	M	H	H	0.7758	0.7405	4.1922	0.0315	1.8897	2014-03-26 15:22:03.301	2014-03-26 15:22:11.616	2014-03-26 15:22:04.066	2014-03-26 15:22:10.836	2014-03-26 15:22:04.066	2014-03-26 15:22:05.158	2014-03-26 15:22:05.47	2014-03-26 15:22:07.342	2014-03-26 15:22:07.342	2014-03-26 15:22:10.836	20	21	28	6	21	7	0.1621	0.0000	0.1285	0.0969	0.0969	0.1723	0.1723	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	43	8	off7	3	3	INIT	0.0	false	E	H	M	M	M	0.6235	0.6491	8.7425	0.0122	0.7346	2014-03-26 15:22:13.66	2014-03-26 15:22:22.801	2014-03-26 15:22:14.252	2014-03-26 15:22:22.052	2014-03-26 15:22:14.252	2014-03-26 15:22:16.124	2014-03-26 15:22:16.405	2014-03-26 15:22:18.277	2014-03-26 15:22:18.277	2014-03-26 15:22:22.052	0	6	8	23	15	7	0.2218	0.6157	0.1009	0.3128	0.3128	0.5857	0.5857	0	0.0000	0	0	0.0000	0	0	0.0000	0
p19	44	8	off7	4	4	INIT	0.0	false	M	H	M	M	M	0.6788	0.6388	6.9620	0.0237	1.4245	2014-03-26 15:22:24.845	2014-03-26 15:22:32.426	2014-03-26 15:22:25.266	2014-03-26 15:22:31.912	2014-03-26 15:22:25.266	2014-03-26 15:22:26.389	2014-03-26 15:22:26.608	2014-03-26 15:22:28.48	2014-03-26 15:22:28.48	2014-03-26 15:22:31.912	0	4	26	0	14	27	0.0000	0.6851	0.4164	0.3671	0.1745	0.6221	0.2957	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	45	9	on1	0	0	YORDER	0.2	false	E	M	E	M	M	0.6020	0.5439	3.9853	0.0240	1.4371	2014-03-26 15:22:39.946	2014-03-26 15:22:47.917	2014-03-26 15:22:40.913	2014-03-26 15:22:47.091	2014-03-26 15:22:40.913	2014-03-26 15:22:41.771	2014-03-26 15:22:42.114	2014-03-26 15:22:43.986	2014-03-26 15:22:43.986	2014-03-26 15:22:47.091	17	23	26	28	23	26	0.5199	0.0000	0.0000	0.1733	0.1733	0.2973	0.2973	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	46	9	on1	1	1	YORDER	0.2	false	M	M	M	M	M	0.6305	0.5305	7.4289	0.0159	0.9544	2014-03-26 15:22:49.992	2014-03-26 15:22:58.588	2014-03-26 15:22:50.289	2014-03-26 15:22:57.87	2014-03-26 15:22:50.289	2014-03-26 15:22:51.771	2014-03-26 15:22:52.207	2014-03-26 15:22:54.079	2014-03-26 15:22:54.079	2014-03-26 15:22:57.87	11	19	22	11	19	21	0.0000	0.0000	0.3930	0.1310	0.1310	0.2433	0.2433	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	47	9	on1	2	2	YORDER	0.2	false	E	M	M	M	M	0.5715	0.4882	8.0571	0.0275	1.6502	2014-03-26 15:23:00.647	2014-03-26 15:23:08.369	2014-03-26 15:23:01.099	2014-03-26 15:23:07.698	2014-03-26 15:23:01.099	2014-03-26 15:23:02.394	2014-03-26 15:23:02.706	2014-03-26 15:23:04.578	2014-03-26 15:23:04.578	2014-03-26 15:23:07.698	7	12	28	7	22	23	0.0000	0.2321	0.2357	0.1559	0.1559	0.2988	0.2988	1	0.3333	0	1	0.3333	0	0	0.0000	0
p19	48	9	on1	3	3	YORDER	0.2	false	E	E	M	M	M	0.6007	0.4636	5.4475	0.0118	0.7067	2014-03-26 15:23:10.413	2014-03-26 15:23:19.164	2014-03-26 15:23:10.849	2014-03-26 15:23:18.447	2014-03-26 15:23:10.849	2014-03-26 15:23:12.877	2014-03-26 15:23:13.189	2014-03-26 15:23:15.061	2014-03-26 15:23:15.061	2014-03-26 15:23:18.447	10	16	24	10	16	24	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p19	49	9	on1	4	4	YORDER	0.2	false	M	M	M	M	M	0.6304	0.5707	5.5014	0.0268	1.6087	2014-03-26 15:23:21.223	2014-03-26 15:23:29.367	2014-03-26 15:23:21.613	2014-03-26 15:23:28.821	2014-03-26 15:23:21.613	2014-03-26 15:23:23.501	2014-03-26 15:23:23.875	2014-03-26 15:23:25.747	2014-03-26 15:23:25.747	2014-03-26 15:23:28.821	11	14	25	11	22	25	0.0000	0.3759	0.0000	0.1253	0.1253	0.2247	0.2247	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	50	10	off6	0	0	INIT	0.0	false	M	H	M	M	M	0.7330	0.6811	5.4791	0.0239	1.4339	2014-03-26 15:23:34.265	2014-03-26 15:23:42.143	2014-03-26 15:23:34.78	2014-03-26 15:23:41.581	2014-03-26 15:23:34.78	2014-03-26 15:23:36.09	2014-03-26 15:23:36.293	2014-03-26 15:23:38.165	2014-03-26 15:23:38.165	2014-03-26 15:23:41.581	8	21	26	16	21	26	0.1868	0.0000	0.0000	0.0623	0.0623	0.1125	0.1125	2	0.6667	0	2	0.6667	0	0	0.0000	0
p19	51	10	off6	1	1	INIT	0.0	false	H	H	H	M	M	0.7499	0.6889	10.4186	0.0267	1.6013	2014-03-26 15:23:44.202	2014-03-26 15:23:54.81	2014-03-26 15:23:44.67	2014-03-26 15:23:54.077	2014-03-26 15:23:44.67	2014-03-26 15:23:47.962	2014-03-26 15:23:48.243	2014-03-26 15:23:50.115	2014-03-26 15:23:50.115	2014-03-26 15:23:54.077	19	26	28	10	8	28	0.0909	0.1180	0.0000	0.0696	0.0696	0.1340	0.1340	1	0.3333	0	1	0.3333	0	0	0.0000	0
