participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p05	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-21 10:24:39.91	2014-03-21 10:25:15.072	2014-03-21 10:24:41.329	2014-03-21 10:25:11.359	2014-03-21 10:24:41.329	2014-03-21 10:24:50.939	2014-03-21 10:24:55.884	2014-03-21 10:24:57.756	2014-03-21 10:24:57.756	2014-03-21 10:25:11.359	20	27	28	20	1	28	0.0000	0.2736	0.0000	0.0912	0.0912	0.1775	0.1775	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-21 10:25:17.116	2014-03-21 10:25:51.108	2014-03-21 10:25:19.955	2014-03-21 10:25:46.85	2014-03-21 10:25:19.955	2014-03-21 10:25:31.827	2014-03-21 10:25:35.898	2014-03-21 10:25:37.77	2014-03-21 10:25:37.77	2014-03-21 10:25:46.85	6	7	21	6	23	13	0.0000	0.1864	0.1692	0.1186	0.1186	0.2291	0.2291	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-21 10:25:59.985	2014-03-21 10:26:41.372	2014-03-21 10:26:07.847	2014-03-21 10:26:36.114	2014-03-21 10:26:07.847	2014-03-21 10:26:17.94	2014-03-21 10:26:21.466	2014-03-21 10:26:23.338	2014-03-21 10:26:23.338	2014-03-21 10:26:36.114	5	12	23	5	3	23	0.0000	0.5337	0.0000	0.1779	0.1779	0.3504	0.3504	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-21 10:26:46.114	2014-03-21 10:27:20.2	2014-03-21 10:26:48.485	2014-03-21 10:27:14.506	2014-03-21 10:26:48.485	2014-03-21 10:26:56.675	2014-03-21 10:27:01.73	2014-03-21 10:27:03.602	2014-03-21 10:27:03.602	2014-03-21 10:27:14.506	3	7	21	26	13	8	0.4496	0.0839	0.2302	0.2546	0.2546	0.4199	0.4199	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-21 10:27:24.958	2014-03-21 10:28:04.613	2014-03-21 10:27:26.737	2014-03-21 10:27:56.985	2014-03-21 10:27:26.737	2014-03-21 10:27:37.126	2014-03-21 10:27:43.319	2014-03-21 10:27:45.191	2014-03-21 10:27:45.191	2014-03-21 10:27:56.985	8	9	26	8	9	26	0.0000	0.0834	0.0834	0.0556	0.0000	0.0867	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p05	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-21 10:28:09.371	2014-03-21 10:28:39.339	2014-03-21 10:28:11.228	2014-03-21 10:28:36.297	2014-03-21 10:28:11.228	2014-03-21 10:28:18.809	2014-03-21 10:28:24.301	2014-03-21 10:28:26.173	2014-03-21 10:28:26.173	2014-03-21 10:28:36.297	4	5	28	24	9	28	0.4336	0.5336	0.0000	0.3224	0.3224	0.6428	0.6428	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-21 10:28:47.997	2014-03-21 10:29:20.882	2014-03-21 10:28:53.036	2014-03-21 10:29:16.935	2014-03-21 10:28:53.036	2014-03-21 10:29:02.879	2014-03-21 10:29:04.673	2014-03-21 10:29:06.545	2014-03-21 10:29:06.545	2014-03-21 10:29:16.935	7	10	12	14	24	0	0.6535	0.0972	0.6723	0.4743	0.1645	0.9547	0.3311	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-21 10:29:26.42	2014-03-21 10:29:52.956	2014-03-21 10:29:27.122	2014-03-21 10:29:49.96	2014-03-21 10:29:27.122	2014-03-21 10:29:35.858	2014-03-21 10:29:40.959	2014-03-21 10:29:42.831	2014-03-21 10:29:42.831	2014-03-21 10:29:49.96	1	4	18	2	4	18	0.7184	0.0000	0.0000	0.2395	0.2395	0.4020	0.4020	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-21 10:29:58.494	2014-03-21 10:30:26.464	2014-03-21 10:29:59.367	2014-03-21 10:30:23.547	2014-03-21 10:29:59.367	2014-03-21 10:30:06.902	2014-03-21 10:30:11.551	2014-03-21 10:30:13.423	2014-03-21 10:30:13.423	2014-03-21 10:30:23.547	17	18	27	12	18	27	0.4287	0.0000	0.0000	0.1429	0.1429	0.2493	0.2493	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-21 10:30:32.018	2014-03-21 10:30:58.023	2014-03-21 10:30:33.172	2014-03-21 10:30:53.577	2014-03-21 10:30:33.172	2014-03-21 10:30:42.408	2014-03-21 10:30:44.295	2014-03-21 10:30:46.167	2014-03-21 10:30:46.167	2014-03-21 10:30:53.577	4	16	19	4	27	3	0.0000	0.2108	0.2806	0.1638	0.1638	0.3672	0.3672	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	25	5	off1	0	0	INIT	0.0	false	H	H	M	M	M	0.7582	0.6306	9.2420	0.0178	1.0697	2014-03-21 10:31:22.983	2014-03-21 10:31:56.539	2014-03-21 10:31:29.067	2014-03-21 10:31:53.154	2014-03-21 10:31:29.067	2014-03-21 10:31:38.708	2014-03-21 10:31:41.75	2014-03-21 10:31:43.622	2014-03-21 10:31:43.622	2014-03-21 10:31:53.154	7	8	28	1	8	15	0.1212	0.0000	0.3026	0.1413	0.1348	0.2345	0.2237	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	26	5	off1	1	1	INIT	0.0	false	H	H	M	M	M	0.7526	0.6511	7.4772	0.0123	0.7365	2014-03-21 10:31:58.598	2014-03-21 10:32:49.601	2014-03-21 10:31:59.706	2014-03-21 10:32:44.672	2014-03-21 10:31:59.706	2014-03-21 10:32:21.234	2014-03-21 10:32:25.181	2014-03-21 10:32:27.053	2014-03-21 10:32:27.053	2014-03-21 10:32:44.672	3	18	26	11	18	17	0.1290	0.0000	0.5232	0.2174	0.2174	0.3864	0.3864	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	27	5	off1	2	2	INIT	0.0	false	H	H	M	M	M	0.7580	0.6185	6.6962	0.0254	1.5248	2014-03-21 10:32:51.645	2014-03-21 10:33:24.904	2014-03-21 10:32:55.046	2014-03-21 10:33:20.754	2014-03-21 10:32:55.046	2014-03-21 10:33:05.232	2014-03-21 10:33:11.004	2014-03-21 10:33:12.876	2014-03-21 10:33:12.876	2014-03-21 10:33:20.754	11	13	28	27	10	28	0.8138	0.8504	0.0000	0.5547	0.4208	0.8515	0.6459	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	28	5	off1	3	3	INIT	0.0	false	M	H	M	M	M	0.7062	0.6584	5.7139	0.0274	1.6412	2014-03-21 10:33:26.948	2014-03-21 10:34:11.72	2014-03-21 10:33:34.124	2014-03-21 10:34:06.057	2014-03-21 10:33:34.124	2014-03-21 10:33:44.638	2014-03-21 10:33:48.663	2014-03-21 10:33:50.535	2014-03-21 10:33:50.535	2014-03-21 10:34:06.057	10	12	24	29	25	21	0.5123	0.6737	0.2770	0.4877	0.1826	0.8250	0.3089	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	29	5	off1	4	4	INIT	0.0	false	H	H	M	M	M	0.7594	0.6492	7.5392	0.0208	1.2488	2014-03-21 10:34:13.779	2014-03-21 10:35:00.439	2014-03-21 10:34:15.557	2014-03-21 10:34:57.038	2014-03-21 10:34:15.557	2014-03-21 10:34:29.379	2014-03-21 10:34:33.778	2014-03-21 10:34:35.65	2014-03-21 10:34:35.65	2014-03-21 10:34:57.038	0	19	24	0	8	5	0.0000	0.3085	0.0879	0.1322	0.1322	0.2446	0.2446	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	30	6	off3	0	0	INIT	0.0	false	M	H	M	M	M	0.6990	0.6551	6.1710	0.0232	1.3948	2014-03-21 10:35:13.589	2014-03-21 10:35:44.68	2014-03-21 10:35:18.769	2014-03-21 10:35:41.56	2014-03-21 10:35:18.769	2014-03-21 10:35:27.037	2014-03-21 10:35:30.905	2014-03-21 10:35:32.777	2014-03-21 10:35:32.777	2014-03-21 10:35:41.56	12	15	23	12	10	23	0.0000	0.8846	0.0000	0.2949	0.2949	0.6157	0.6157	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	31	6	off3	1	1	INIT	0.0	false	H	H	E	M	M	0.7514	0.6513	3.9664	0.0146	0.8784	2014-03-21 10:35:46.739	2014-03-21 10:36:20.046	2014-03-21 10:35:49.329	2014-03-21 10:36:14.851	2014-03-21 10:35:49.329	2014-03-21 10:36:01.169	2014-03-21 10:36:04.305	2014-03-21 10:36:06.177	2014-03-21 10:36:06.177	2014-03-21 10:36:14.851	12	20	22	12	21	22	0.0000	0.9209	0.0000	0.3070	0.3070	0.6682	0.6682	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	32	6	off3	2	2	INIT	0.0	false	M	H	E	H	H	0.7257	0.7334	2.6990	0.0330	1.9797	2014-03-21 10:36:22.089	2014-03-21 10:36:58.936	2014-03-21 10:36:23.041	2014-03-21 10:36:55.099	2014-03-21 10:36:23.041	2014-03-21 10:36:31.995	2014-03-21 10:36:38.422	2014-03-21 10:36:40.294	2014-03-21 10:36:40.294	2014-03-21 10:36:55.099	1	16	23	1	16	7	0.2211	0.2211	0.3728	0.2717	0.1243	0.5540	0.2534	2	0.6667	0	0	0.0000	0	2	0.6667	1
p05	33	6	off3	3	3	INIT	0.0	false	M	H	M	M	M	0.6466	0.6134	6.1863	0.0249	1.4923	2014-03-21 10:37:00.996	2014-03-21 10:37:27.422	2014-03-21 10:37:01.916	2014-03-21 10:37:24.848	2014-03-21 10:37:01.916	2014-03-21 10:37:10.512	2014-03-21 10:37:13.756	2014-03-21 10:37:15.628	2014-03-21 10:37:15.628	2014-03-21 10:37:24.848	2	5	28	2	29	28	0.0000	0.5569	0.0000	0.1856	0.1856	0.4065	0.4065	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	34	6	off3	4	4	INIT	0.0	false	M	H	E	M	M	0.6867	0.6167	2.8324	0.0208	1.2452	2014-03-21 10:37:29.481	2014-03-21 10:37:55.736	2014-03-21 10:37:30.573	2014-03-21 10:37:53.287	2014-03-21 10:37:30.573	2014-03-21 10:37:38.81	2014-03-21 10:37:43.303	2014-03-21 10:37:45.175	2014-03-21 10:37:45.175	2014-03-21 10:37:53.287	6	14	26	6	14	1	0.0000	0.0000	0.3769	0.1256	0.1256	0.2158	0.2158	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	35	7	off8	0	0	INIT	0.0	false	H	H	M	H	H	0.7547	0.7013	4.7098	0.0322	1.9315	2014-03-21 10:38:09.729	2014-03-21 10:38:36.811	2014-03-21 10:38:15.033	2014-03-21 10:38:33.551	2014-03-21 10:38:15.033	2014-03-21 10:38:23.005	2014-03-21 10:38:24.487	2014-03-21 10:38:26.359	2014-03-21 10:38:26.359	2014-03-21 10:38:33.551	4	6	27	20	6	27	0.2293	0.0000	0.0000	0.0764	0.0764	0.1704	0.1704	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	36	7	off8	1	1	INIT	0.0	false	M	H	M	H	H	0.7278	0.7405	6.6168	0.0308	1.8458	2014-03-21 10:38:38.87	2014-03-21 10:39:12.629	2014-03-21 10:38:40.181	2014-03-21 10:39:09.789	2014-03-21 10:38:40.181	2014-03-21 10:38:54.283	2014-03-21 10:38:55.703	2014-03-21 10:38:57.575	2014-03-21 10:38:57.575	2014-03-21 10:39:09.789	3	7	24	20	10	22	0.7759	0.1495	0.5792	0.5015	0.2872	1.1897	0.6814	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	37	7	off8	2	2	INIT	0.0	false	M	H	M	M	M	0.7223	0.6477	8.1031	0.0253	1.5202	2014-03-21 10:39:14.688	2014-03-21 10:39:42.908	2014-03-21 10:39:15.499	2014-03-21 10:39:39.149	2014-03-21 10:39:15.499	2014-03-21 10:39:26.419	2014-03-21 10:39:28.4	2014-03-21 10:39:30.272	2014-03-21 10:39:30.272	2014-03-21 10:39:39.149	4	6	21	4	6	14	0.6651	0.6651	0.2047	0.5116	0.0682	1.0027	0.1337	2	0.6667	0	0	0.0000	0	2	0.6667	1
p05	38	7	off8	3	3	INIT	0.0	false	H	H	M	M	M	0.7491	0.7505	6.9289	0.0210	1.2587	2014-03-21 10:39:44.967	2014-03-21 10:40:15.388	2014-03-21 10:39:46.075	2014-03-21 10:40:11.597	2014-03-21 10:39:46.075	2014-03-21 10:39:56.387	2014-03-21 10:40:02.471	2014-03-21 10:40:04.343	2014-03-21 10:40:04.343	2014-03-21 10:40:11.597	20	24	27	11	0	27	0.1207	0.4127	0.0000	0.1778	0.1778	0.3704	0.3704	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	39	7	off8	4	4	INIT	0.0	false	M	H	E	H	H	0.7153	0.6862	3.5308	0.0310	1.8599	2014-03-21 10:40:17.447	2014-03-21 10:40:44.326	2014-03-21 10:40:21.253	2014-03-21 10:40:41.299	2014-03-21 10:40:21.253	2014-03-21 10:40:25.481	2014-03-21 10:40:30.644	2014-03-21 10:40:32.516	2014-03-21 10:40:32.516	2014-03-21 10:40:41.299	3	23	24	16	23	27	0.2654	0.0000	0.2554	0.1736	0.1736	0.3049	0.3049	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	40	8	on2	0	0	YORDER	0.6	false	E	M	M	M	M	0.6142	0.4794	4.2275	0.0279	1.6716	2014-03-21 10:40:48.397	2014-03-21 10:41:19.925	2014-03-21 10:40:54.934	2014-03-21 10:41:16.711	2014-03-21 10:40:54.934	2014-03-21 10:41:00.94	2014-03-21 10:41:05.963	2014-03-21 10:41:07.835	2014-03-21 10:41:07.835	2014-03-21 10:41:16.711	2	10	25	29	26	25	0.3336	0.1479	0.0000	0.1605	0.1605	0.3186	0.3186	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	41	8	on2	1	1	YORDER	0.6	false	M	M	M	M	M	0.6340	0.4877	6.2130	0.0223	1.3351	2014-03-21 10:41:21.968	2014-03-21 10:41:54.619	2014-03-21 10:41:23.575	2014-03-21 10:41:51.375	2014-03-21 10:41:23.575	2014-03-21 10:41:33.091	2014-03-21 10:41:40.798	2014-03-21 10:41:42.67	2014-03-21 10:41:42.67	2014-03-21 10:41:51.375	12	19	22	14	19	18	0.7902	0.0000	0.2982	0.3628	0.1881	0.6741	0.3496	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	42	8	on2	2	2	YORDER	0.6	false	M	E	M	M	M	0.6584	0.4340	7.2634	0.0156	0.9360	2014-03-21 10:41:56.679	2014-03-21 10:42:22.044	2014-03-21 10:41:58.02	2014-03-21 10:42:17.005	2014-03-21 10:41:58.02	2014-03-21 10:42:02.404	2014-03-21 10:42:06.304	2014-03-21 10:42:08.176	2014-03-21 10:42:08.176	2014-03-21 10:42:17.005	0	3	18	0	3	25	0.0000	0.6201	0.6707	0.4303	0.0797	0.7384	0.1367	2	0.6667	0	1	0.3333	0	1	0.3333	1
p05	43	8	on2	3	3	YORDER	0.6	false	M	M	M	M	M	0.6937	0.4721	4.1752	0.0156	0.9390	2014-03-21 10:42:24.103	2014-03-21 10:42:59.718	2014-03-21 10:42:25.648	2014-03-21 10:42:56.707	2014-03-21 10:42:25.648	2014-03-21 10:42:43.151	2014-03-21 10:42:47.363	2014-03-21 10:42:49.235	2014-03-21 10:42:49.235	2014-03-21 10:42:56.707	0	11	15	20	11	15	0.2109	0.0956	0.0956	0.1341	0.0703	0.2502	0.1312	2	0.6667	0	0	0.0000	0	2	0.6667	1
p05	44	8	on2	4	4	YORDER	0.6	false	M	M	M	M	M	0.6870	0.5082	8.0988	0.0232	1.3948	2014-03-21 10:43:01.762	2014-03-21 10:43:29.249	2014-03-21 10:43:04.492	2014-03-21 10:43:27.127	2014-03-21 10:43:04.492	2014-03-21 10:43:14.788	2014-03-21 10:43:16.036	2014-03-21 10:43:17.908	2014-03-21 10:43:17.908	2014-03-21 10:43:27.127	1	3	16	22	18	4	0.8600	0.6996	0.6232	0.7276	0.4292	1.2393	0.7310	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	45	9	on3	0	0	MINCROWDING	0.2	false	E	E	M	M	M	0.5556	0.4488	5.7791	0.0213	1.2802	2014-03-21 10:43:36.035	2014-03-21 10:44:04.77	2014-03-21 10:43:39.264	2014-03-21 10:44:01.978	2014-03-21 10:43:39.264	2014-03-21 10:43:48.843	2014-03-21 10:43:51.854	2014-03-21 10:43:53.726	2014-03-21 10:43:53.726	2014-03-21 10:44:01.978	12	15	23	12	9	23	0.3217	0.4275	0.3217	0.3570	0.1425	0.7449	0.2973	2	0.6667	0	0	0.0000	0	2	0.6667	1
p05	46	9	on3	1	1	MINCROWDING	0.2	false	E	E	E	M	M	0.5693	0.4689	3.7955	0.0140	0.8423	2014-03-21 10:44:09.528	2014-03-21 10:44:40.385	2014-03-21 10:44:10.605	2014-03-21 10:44:38.154	2014-03-21 10:44:10.605	2014-03-21 10:44:19.263	2014-03-21 10:44:21.447	2014-03-21 10:44:23.319	2014-03-21 10:44:23.319	2014-03-21 10:44:38.154	12	20	22	4	5	22	0.5117	0.2475	0.0000	0.2531	0.2883	0.5543	0.6315	1	0.3333	0	1	0.3333	0	0	0.0000	0
p05	47	9	on3	2	2	MINCROWDING	0.2	false	E	M	E	H	H	0.6184	0.5540	2.6345	0.0309	1.8513	2014-03-21 10:44:46.064	2014-03-21 10:45:18.402	2014-03-21 10:44:47.265	2014-03-21 10:45:15.392	2014-03-21 10:44:47.265	2014-03-21 10:44:59.199	2014-03-21 10:45:02.054	2014-03-21 10:45:03.926	2014-03-21 10:45:03.926	2014-03-21 10:45:15.392	1	16	23	1	16	15	0.0000	0.0000	0.2607	0.0869	0.0869	0.1780	0.1780	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	48	9	on3	3	3	MINCROWDING	0.2	false	E	E	M	M	M	0.4947	0.4377	5.9335	0.0224	1.3442	2014-03-21 10:45:24.065	2014-03-21 10:45:45.484	2014-03-21 10:45:24.954	2014-03-21 10:45:43.082	2014-03-21 10:45:24.954	2014-03-21 10:45:31.772	2014-03-21 10:45:33.269	2014-03-21 10:45:35.141	2014-03-21 10:45:35.141	2014-03-21 10:45:43.082	2	5	28	2	0	28	0.0000	0.1872	0.0000	0.0624	0.0624	0.1362	0.1362	2	0.6667	0	2	0.6667	0	0	0.0000	0
p05	49	9	on3	4	4	MINCROWDING	0.2	false	E	E	E	M	M	0.5581	0.4484	2.6895	0.0202	1.2104	2014-03-21 10:45:50.242	2014-03-21 10:46:28.275	2014-03-21 10:45:51.069	2014-03-21 10:46:25.342	2014-03-21 10:45:51.069	2014-03-21 10:46:10.179	2014-03-21 10:46:12.191	2014-03-21 10:46:14.063	2014-03-21 10:46:14.063	2014-03-21 10:46:25.342	6	14	26	6	14	23	0.1069	0.1069	0.2098	0.1412	0.0699	0.2438	0.1207	2	0.6667	0	0	0.0000	0	2	0.6667	1
p05	50	10	on7	0	0	MINCROWDING	0.2	false	E	E	M	M	M	0.6001	0.4684	6.9291	0.0128	0.7663	2014-03-21 10:46:35.794	2014-03-21 10:47:14.373	2014-03-21 10:46:40.646	2014-03-21 10:47:10.972	2014-03-21 10:46:40.646	2014-03-21 10:46:54.218	2014-03-21 10:46:56.839	2014-03-21 10:46:58.711	2014-03-21 10:46:58.711	2014-03-21 10:47:10.972	5	25	26	1	24	10	0.1643	0.3882	0.8482	0.4669	0.5040	0.8541	0.9219	0	0.0000	0	0	0.0000	0	0	0.0000	0
p05	51	10	on7	1	1	MINCROWDING	0.2	false	E	M	M	M	M	0.5186	0.4702	5.7054	0.0255	1.5325	2014-03-21 10:47:19.147	2014-03-21 10:47:38.6	2014-03-21 10:47:20.597	2014-03-21 10:47:35.418	2014-03-21 10:47:20.597	2014-03-21 10:47:26.089	2014-03-21 10:47:27.68	2014-03-21 10:47:29.552	2014-03-21 10:47:29.552	2014-03-21 10:47:35.418	2	12	26	27	12	25	0.2413	0.0000	0.3655	0.2023	0.2023	0.4391	0.4391	1	0.3333	0	1	0.3333	0	0	0.0000	0
