participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p06	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-21 12:08:56.323	2014-03-21 12:09:18.491	2014-03-21 12:08:57.321	2014-03-21 12:09:17.289	2014-03-21 12:08:57.321	2014-03-21 12:09:05.496	2014-03-21 12:09:06.479	2014-03-21 12:09:08.351	2014-03-21 12:09:08.351	2014-03-21 12:09:17.289	20	27	28	5	17	28	0.1113	0.0853	0.0000	0.0655	0.0655	0.1276	0.1276	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-21 12:09:20.534	2014-03-21 12:09:38.412	2014-03-21 12:09:21.299	2014-03-21 12:09:37.226	2014-03-21 12:09:21.299	2014-03-21 12:09:26.057	2014-03-21 12:09:26.696	2014-03-21 12:09:28.568	2014-03-21 12:09:28.568	2014-03-21 12:09:37.226	6	7	21	28	7	21	0.4654	0.0000	0.0000	0.1551	0.1551	0.2998	0.2998	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-21 12:09:51.812	2014-03-21 12:10:08.551	2014-03-21 12:09:52.857	2014-03-21 12:10:07.568	2014-03-21 12:09:52.857	2014-03-21 12:09:57.569	2014-03-21 12:09:57.896	2014-03-21 12:09:59.768	2014-03-21 12:09:59.768	2014-03-21 12:10:07.568	5	12	23	10	22	28	0.1651	0.2386	0.1164	0.1734	0.1734	0.3414	0.3414	0	0.0000	0	0	0.0000	0	0	0.0000	0
p06	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-21 12:10:13.356	2014-03-21 12:10:30.266	2014-03-21 12:10:14.386	2014-03-21 12:10:29.19	2014-03-21 12:10:14.386	2014-03-21 12:10:18.192	2014-03-21 12:10:18.769	2014-03-21 12:10:20.641	2014-03-21 12:10:20.641	2014-03-21 12:10:29.19	3	7	21	26	7	25	0.4496	0.8279	0.8189	0.6988	0.1841	1.1526	0.3036	1	0.3333	0	0	0.0000	0	1	0.3333	1
p06	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-21 12:10:35.04	2014-03-21 12:10:48.128	2014-03-21 12:10:35.305	2014-03-21 12:10:47.411	2014-03-21 12:10:35.305	2014-03-21 12:10:38.41	2014-03-21 12:10:38.722	2014-03-21 12:10:40.594	2014-03-21 12:10:40.594	2014-03-21 12:10:47.411	8	9	26	8	9	26	0.0000	0.0834	0.0834	0.0556	0.0000	0.0867	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p06	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-21 12:10:52.902	2014-03-21 12:11:06.568	2014-03-21 12:10:53.916	2014-03-21 12:11:05.725	2014-03-21 12:10:53.916	2014-03-21 12:10:57.176	2014-03-21 12:10:57.566	2014-03-21 12:10:59.438	2014-03-21 12:10:59.438	2014-03-21 12:11:05.725	4	5	28	24	2	9	0.4336	0.5336	0.1762	0.3811	0.4449	0.7599	0.8870	0	0.0000	0	0	0.0000	0	0	0.0000	0
p06	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-21 12:11:15.475	2014-03-21 12:11:33.01	2014-03-21 12:11:16.271	2014-03-21 12:11:31.762	2014-03-21 12:11:16.271	2014-03-21 12:11:20.483	2014-03-21 12:11:21.481	2014-03-21 12:11:23.353	2014-03-21 12:11:23.353	2014-03-21 12:11:31.762	7	10	12	14	23	12	0.5010	0.2150	0.6723	0.4628	0.1288	0.9314	0.2593	1	0.3333	0	0	0.0000	0	1	0.3333	1
p06	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-21 12:11:38.563	2014-03-21 12:11:54.023	2014-03-21 12:11:39.515	2014-03-21 12:11:52.962	2014-03-21 12:11:39.515	2014-03-21 12:11:44.273	2014-03-21 12:11:44.788	2014-03-21 12:11:46.66	2014-03-21 12:11:46.66	2014-03-21 12:11:52.962	1	4	18	14	4	18	0.3221	0.0000	0.0000	0.1074	0.1074	0.1802	0.1802	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-21 12:11:59.545	2014-03-21 12:12:14.693	2014-03-21 12:12:01.058	2014-03-21 12:12:14.677	2014-03-21 12:12:01.058	2014-03-21 12:12:05.208	2014-03-21 12:12:05.66	2014-03-21 12:12:07.533	2014-03-21 12:12:07.533	2014-03-21 12:12:14.677	17	18	27	9	20	27	0.5100	0.3216	0.0000	0.2772	0.2466	0.4835	0.4300	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-21 12:12:20.247	2014-03-21 12:12:35.909	2014-03-21 12:12:21.136	2014-03-21 12:12:35.753	2014-03-21 12:12:21.136	2014-03-21 12:12:26.05	2014-03-21 12:12:26.315	2014-03-21 12:12:28.187	2014-03-21 12:12:28.187	2014-03-21 12:12:35.753	4	16	19	4	14	5	0.3906	0.6122	0.4458	0.4829	0.2308	1.0823	0.5173	1	0.3333	0	0	0.0000	0	1	0.3333	1
p06	25	5	on6	0	0	YORDER	0.6	false	M	H	M	M	M	0.7255	0.6105	6.1661	0.0287	1.7243	2014-03-21 12:12:54.676	2014-03-21 12:13:13.942	2014-03-21 12:12:57.936	2014-03-21 12:13:13.833	2014-03-21 12:12:57.936	2014-03-21 12:13:05.658	2014-03-21 12:13:05.986	2014-03-21 12:13:07.858	2014-03-21 12:13:07.858	2014-03-21 12:13:13.833	9	11	26	10	25	26	0.2493	0.4997	0.0000	0.2497	0.2497	0.5767	0.5767	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	26	5	on6	1	1	YORDER	0.6	false	M	M	M	M	M	0.7291	0.5374	7.0476	0.0270	1.6201	2014-03-21 12:13:16.001	2014-03-21 12:13:49.198	2014-03-21 12:13:33.91	2014-03-21 12:13:47.669	2014-03-21 12:13:33.91	2014-03-21 12:13:40.025	2014-03-21 12:13:40.711	2014-03-21 12:13:42.583	2014-03-21 12:13:42.583	2014-03-21 12:13:47.669	2	12	26	17	12	25	0.4228	0.0000	0.1760	0.1996	0.1996	0.3695	0.3695	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	27	5	on6	2	2	YORDER	0.6	false	M	M	E	M	M	0.6747	0.5232	3.8665	0.0181	1.0869	2014-03-21 12:13:51.257	2014-03-21 12:14:03.909	2014-03-21 12:13:51.819	2014-03-21 12:14:03.784	2014-03-21 12:13:51.819	2014-03-21 12:13:56.233	2014-03-21 12:13:56.577	2014-03-21 12:13:58.449	2014-03-21 12:13:58.449	2014-03-21 12:14:03.784	1	3	19	26	3	14	0.1421	0.1982	0.2445	0.1949	0.1830	0.3611	0.3390	1	0.3333	0	0	0.0000	0	1	0.3333	1
p06	28	5	on6	3	3	YORDER	0.6	false	M	M	M	M	M	0.6477	0.4960	5.3610	0.0166	0.9944	2014-03-21 12:14:05.968	2014-03-21 12:14:21.1	2014-03-21 12:14:06.732	2014-03-21 12:14:19.977	2014-03-21 12:14:06.732	2014-03-21 12:14:11.631	2014-03-21 12:14:12.614	2014-03-21 12:14:14.486	2014-03-21 12:14:14.486	2014-03-21 12:14:19.977	6	9	14	6	12	14	0.4596	0.4414	0.0000	0.3003	0.0594	0.7333	0.1451	2	0.6667	0	1	0.3333	0	1	0.3333	1
p06	29	5	on6	4	4	YORDER	0.6	false	E	M	M	M	M	0.6279	0.4867	6.6123	0.0208	1.2499	2014-03-21 12:14:23.159	2014-03-21 12:14:39.508	2014-03-21 12:14:23.955	2014-03-21 12:14:38.463	2014-03-21 12:14:23.955	2014-03-21 12:14:30.179	2014-03-21 12:14:30.585	2014-03-21 12:14:32.457	2014-03-21 12:14:32.457	2014-03-21 12:14:38.463	4	14	27	29	17	27	0.1447	0.1511	0.0000	0.0986	0.0986	0.2172	0.2172	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	30	6	on8	0	0	MINCROWDING	0.6	false	E	M	E	M	M	0.5685	0.5511	3.1326	0.0198	1.1872	2014-03-21 12:14:49.726	2014-03-21 12:15:06.683	2014-03-21 12:14:51.894	2014-03-21 12:15:05.622	2014-03-21 12:14:51.894	2014-03-21 12:14:58.353	2014-03-21 12:14:58.836	2014-03-21 12:15:00.708	2014-03-21 12:15:00.708	2014-03-21 12:15:05.622	0	5	28	19	5	28	0.4411	0.0000	0.0000	0.1470	0.1470	0.2674	0.2674	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	31	6	on8	1	1	MINCROWDING	0.6	false	E	E	M	M	M	0.5764	0.4459	5.4458	0.0219	1.3152	2014-03-21 12:15:12.252	2014-03-21 12:15:25.544	2014-03-21 12:15:12.83	2014-03-21 12:15:24.686	2014-03-21 12:15:12.83	2014-03-21 12:15:17.104	2014-03-21 12:15:17.572	2014-03-21 12:15:19.444	2014-03-21 12:15:19.444	2014-03-21 12:15:24.686	16	23	29	16	23	6	0.0000	0.0000	0.6664	0.2221	0.2221	0.4310	0.4310	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	32	6	on8	2	2	MINCROWDING	0.6	false	E	M	M	E	E	0.6098	0.4742	6.2830	0.0087	0.5191	2014-03-21 12:15:31.612	2014-03-21 12:15:43.203	2014-03-21 12:15:32.283	2014-03-21 12:15:42.36	2014-03-21 12:15:32.283	2014-03-21 12:15:35.777	2014-03-21 12:15:36.417	2014-03-21 12:15:38.289	2014-03-21 12:15:38.289	2014-03-21 12:15:42.36	8	9	24	20	9	24	0.5784	0.0000	0.0000	0.1928	0.1928	0.3588	0.3588	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	33	6	on8	3	3	MINCROWDING	0.6	false	E	M	M	M	M	0.5795	0.4963	4.6074	0.0241	1.4453	2014-03-21 12:15:48.725	2014-03-21 12:15:59.942	2014-03-21 12:15:49.271	2014-03-21 12:15:58.928	2014-03-21 12:15:49.271	2014-03-21 12:15:51.72	2014-03-21 12:15:52.126	2014-03-21 12:15:53.998	2014-03-21 12:15:53.998	2014-03-21 12:15:58.928	2	4	6	2	12	6	0.0000	0.4974	0.0000	0.1658	0.1658	0.3262	0.3262	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	34	6	on8	4	4	MINCROWDING	0.6	false	E	M	M	M	M	0.6017	0.4801	5.5599	0.0142	0.8536	2014-03-21 12:16:05.527	2014-03-21 12:16:17.554	2014-03-21 12:16:06.229	2014-03-21 12:16:16.837	2014-03-21 12:16:06.229	2014-03-21 12:16:10.004	2014-03-21 12:16:10.643	2014-03-21 12:16:12.515	2014-03-21 12:16:12.515	2014-03-21 12:16:16.837	6	16	25	6	9	25	0.0000	0.5120	0.0000	0.1707	0.1707	0.2917	0.2917	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	35	7	off8	0	0	INIT	0.0	false	H	H	E	H	H	0.7673	0.8029	3.3482	0.0303	1.8153	2014-03-21 12:16:26.275	2014-03-21 12:16:41.594	2014-03-21 12:16:28.178	2014-03-21 12:16:40.767	2014-03-21 12:16:28.178	2014-03-21 12:16:34.387	2014-03-21 12:16:34.933	2014-03-21 12:16:36.805	2014-03-21 12:16:36.805	2014-03-21 12:16:40.767	0	5	28	3	5	28	0.0920	0.0994	0.0994	0.0969	0.0307	0.1763	0.0558	2	0.6667	0	0	0.0000	0	2	0.6667	1
p06	36	7	off8	1	1	INIT	0.0	false	M	H	M	M	M	0.6946	0.6745	6.2817	0.0260	1.5617	2014-03-21 12:16:43.653	2014-03-21 12:16:55.556	2014-03-21 12:16:44.355	2014-03-21 12:16:54.542	2014-03-21 12:16:44.355	2014-03-21 12:16:48.489	2014-03-21 12:16:48.817	2014-03-21 12:16:50.689	2014-03-21 12:16:50.689	2014-03-21 12:16:54.542	16	23	29	27	3	5	0.6470	0.0977	0.4271	0.3906	0.2160	0.7599	0.4203	0	0.0000	0	0	0.0000	0	0	0.0000	0
p06	37	7	off8	2	2	INIT	0.0	false	H	H	M	E	E	0.7531	0.6973	6.5374	0.0102	0.6096	2014-03-21 12:16:57.615	2014-03-21 12:17:10.891	2014-03-21 12:16:58.457	2014-03-21 12:17:09.97	2014-03-21 12:16:58.457	2014-03-21 12:17:02.576	2014-03-21 12:17:03.028	2014-03-21 12:17:04.9	2014-03-21 12:17:04.9	2014-03-21 12:17:09.97	8	9	24	6	9	24	0.1222	0.0000	0.0000	0.0407	0.0407	0.0755	0.0755	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	38	7	off8	3	3	INIT	0.0	false	H	H	M	M	M	0.7591	0.7130	4.7102	0.0253	1.5166	2014-03-21 12:17:12.934	2014-03-21 12:17:23.917	2014-03-21 12:17:13.73	2014-03-21 12:17:22.871	2014-03-21 12:17:13.73	2014-03-21 12:17:16.787	2014-03-21 12:17:17.177	2014-03-21 12:17:19.049	2014-03-21 12:17:19.049	2014-03-21 12:17:22.871	2	4	6	24	4	17	0.1011	0.1754	0.4116	0.2294	0.1672	0.4505	0.3283	1	0.3333	0	0	0.0000	0	1	0.3333	1
p06	39	7	off8	4	4	INIT	0.0	false	H	H	M	M	M	0.7503	0.6829	6.7883	0.0151	0.9053	2014-03-21 12:17:25.96	2014-03-21 12:17:37.801	2014-03-21 12:17:26.615	2014-03-21 12:17:36.662	2014-03-21 12:17:26.615	2014-03-21 12:17:28.924	2014-03-21 12:17:29.579	2014-03-21 12:17:31.451	2014-03-21 12:17:31.451	2014-03-21 12:17:36.662	6	16	25	6	15	25	0.0000	0.0905	0.0000	0.0302	0.0302	0.0515	0.0515	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	40	8	on3	0	0	MINCROWDING	0.2	false	E	M	M	M	M	0.5439	0.5021	6.1992	0.0170	1.0221	2014-03-21 12:17:46.053	2014-03-21 12:17:59.547	2014-03-21 12:17:47.785	2014-03-21 12:17:58.518	2014-03-21 12:17:47.785	2014-03-21 12:17:51.576	2014-03-21 12:17:51.981	2014-03-21 12:17:53.853	2014-03-21 12:17:53.853	2014-03-21 12:17:58.518	3	8	22	3	8	22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p06	41	8	on3	1	1	MINCROWDING	0.2	false	E	E	M	M	M	0.5535	0.4286	4.3342	0.0209	1.2549	2014-03-21 12:18:04.321	2014-03-21 12:18:15.615	2014-03-21 12:18:05.038	2014-03-21 12:18:14.851	2014-03-21 12:18:05.038	2014-03-21 12:18:08.08	2014-03-21 12:18:08.439	2014-03-21 12:18:10.311	2014-03-21 12:18:10.311	2014-03-21 12:18:14.851	5	16	19	10	21	19	0.6112	0.3857	0.0000	0.3323	0.2055	0.6506	0.4023	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	42	8	on3	2	2	MINCROWDING	0.2	false	E	E	M	M	M	0.5457	0.4152	5.5785	0.0259	1.5567	2014-03-21 12:18:20.358	2014-03-21 12:18:33.337	2014-03-21 12:18:21.231	2014-03-21 12:18:32.572	2014-03-21 12:18:21.231	2014-03-21 12:18:25.287	2014-03-21 12:18:25.724	2014-03-21 12:18:27.596	2014-03-21 12:18:27.596	2014-03-21 12:18:32.572	8	14	25	8	14	10	0.0000	0.0000	0.1440	0.0480	0.0480	0.0912	0.0912	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	43	8	on3	3	3	MINCROWDING	0.2	false	E	M	E	H	M	0.5862	0.5353	3.8687	0.0291	1.7461	2014-03-21 12:18:38.298	2014-03-21 12:18:50.232	2014-03-21 12:18:38.781	2014-03-21 12:18:49.53	2014-03-21 12:18:38.781	2014-03-21 12:18:41.667	2014-03-21 12:18:42.057	2014-03-21 12:18:43.929	2014-03-21 12:18:43.929	2014-03-21 12:18:49.53	3	7	24	28	7	24	0.1718	0.0000	0.0000	0.0573	0.0573	0.1199	0.1199	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	44	8	on3	4	4	MINCROWDING	0.2	false	E	E	M	M	M	0.5163	0.4513	4.1966	0.0248	1.4864	2014-03-21 12:18:54.99	2014-03-21 12:19:10.075	2014-03-21 12:18:55.161	2014-03-21 12:19:09.03	2014-03-21 12:18:55.161	2014-03-21 12:19:01.978	2014-03-21 12:19:02.556	2014-03-21 12:19:04.428	2014-03-21 12:19:04.428	2014-03-21 12:19:09.03	5	13	16	5	6	16	0.1964	0.2854	0.1964	0.2261	0.0951	0.4099	0.1725	2	0.6667	0	0	0.0000	0	2	0.6667	1
p06	45	9	off2	0	0	INIT	0.0	false	M	H	M	M	M	0.7179	0.6574	5.3791	0.0289	1.7334	2014-03-21 12:19:16.627	2014-03-21 12:19:30.901	2014-03-21 12:19:18.53	2014-03-21 12:19:29.622	2014-03-21 12:19:18.53	2014-03-21 12:19:22.243	2014-03-21 12:19:22.57	2014-03-21 12:19:24.442	2014-03-21 12:19:24.442	2014-03-21 12:19:29.622	19	25	26	19	17	26	0.1961	0.2341	0.1961	0.2087	0.0780	0.4292	0.1604	2	0.6667	0	0	0.0000	0	2	0.6667	1
p06	46	9	off2	1	1	INIT	0.0	false	M	H	M	H	H	0.6965	0.6619	5.1565	0.0333	1.9950	2014-03-21 12:19:32.976	2014-03-21 12:19:51.899	2014-03-21 12:19:37.359	2014-03-21 12:19:50.9	2014-03-21 12:19:37.359	2014-03-21 12:19:44.52	2014-03-21 12:19:44.894	2014-03-21 12:19:46.766	2014-03-21 12:19:46.766	2014-03-21 12:19:50.9	22	23	29	22	23	29	0.0000	0.6936	0.6936	0.4624	0.0000	0.9008	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p06	47	9	off2	2	2	INIT	0.0	false	H	M	E	H	H	0.7559	0.5870	3.5446	0.0340	2.0395	2014-03-21 12:19:53.958	2014-03-21 12:20:05.252	2014-03-21 12:19:55.346	2014-03-21 12:20:04.145	2014-03-21 12:19:55.346	2014-03-21 12:19:57.795	2014-03-21 12:19:58.123	2014-03-21 12:19:59.995	2014-03-21 12:19:59.995	2014-03-21 12:20:04.145	8	10	22	8	1	22	0.0000	0.6031	0.0000	0.2010	0.2010	0.4582	0.4582	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	48	9	off2	3	3	INIT	0.0	false	M	H	M	M	M	0.6671	0.6888	5.8753	0.0222	1.3337	2014-03-21 12:20:07.311	2014-03-21 12:20:26.312	2014-03-21 12:20:08.263	2014-03-21 12:20:25.08	2014-03-21 12:20:08.263	2014-03-21 12:20:13.817	2014-03-21 12:20:14.394	2014-03-21 12:20:16.266	2014-03-21 12:20:16.266	2014-03-21 12:20:25.08	3	8	13	3	12	13	0.0000	0.3730	0.0000	0.1243	0.1243	0.2441	0.2441	2	0.6667	0	2	0.6667	0	0	0.0000	0
p06	49	9	off2	4	4	INIT	0.0	false	M	M	M	M	M	0.7187	0.6088	8.8122	0.0213	1.2807	2014-03-21 12:20:28.356	2014-03-21 12:20:41.351	2014-03-21 12:20:29.198	2014-03-21 12:20:40.071	2014-03-21 12:20:29.198	2014-03-21 12:20:33.129	2014-03-21 12:20:33.551	2014-03-21 12:20:35.423	2014-03-21 12:20:35.423	2014-03-21 12:20:40.071	7	11	29	7	17	2	0.0000	0.2783	0.3617	0.2133	0.2133	0.4452	0.4452	1	0.3333	0	1	0.3333	0	0	0.0000	0
p06	50	10	on4	0	0	MINCROWDING	0.6	false	E	M	M	M	M	0.5714	0.4743	6.3401	0.0257	1.5444	2014-03-21 12:20:52.317	2014-03-21 12:21:03.44	2014-03-21 12:20:53.409	2014-03-21 12:21:02.192	2014-03-21 12:20:53.409	2014-03-21 12:20:55.734	2014-03-21 12:20:56.171	2014-03-21 12:20:58.043	2014-03-21 12:20:58.043	2014-03-21 12:21:02.192	7	13	16	28	5	25	0.0983	0.3236	0.7926	0.4048	0.3410	0.7025	0.5917	0	0.0000	0	0	0.0000	0	0	0.0000	0
p06	51	10	on4	1	1	MINCROWDING	0.6	false	E	M	E	M	M	0.6056	0.5052	3.5289	0.0189	1.1367	2014-03-21 12:21:08.978	2014-03-21 12:21:19.602	2014-03-21 12:21:09.54	2014-03-21 12:21:18.619	2014-03-21 12:21:09.54	2014-03-21 12:21:11.724	2014-03-21 12:21:12.207	2014-03-21 12:21:14.079	2014-03-21 12:21:14.079	2014-03-21 12:21:18.619	1	7	25	1	7	11	0.0000	0.0000	0.3702	0.1234	0.1234	0.1927	0.1927	2	0.6667	0	2	0.6667	0	0	0.0000	0
