participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p20	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-26 16:02:41.211	2014-03-26 16:03:15.874	2014-03-26 16:02:43.77	2014-03-26 16:03:14.845	2014-03-26 16:02:43.77	2014-03-26 16:03:03.816	2014-03-26 16:03:04.564	2014-03-26 16:03:06.436	2014-03-26 16:03:06.436	2014-03-26 16:03:14.845	17	18	27	26	18	27	0.5749	0.0000	0.0000	0.1916	0.1916	0.3342	0.3342	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-26 16:03:21.412	2014-03-26 16:03:44.625	2014-03-26 16:03:22.489	2014-03-26 16:03:43.471	2014-03-26 16:03:22.489	2014-03-26 16:03:29.368	2014-03-26 16:03:31.303	2014-03-26 16:03:33.175	2014-03-26 16:03:33.175	2014-03-26 16:03:43.471	4	16	19	4	8	5	0.0000	0.4201	0.0802	0.1668	0.1668	0.3738	0.3738	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	25	5	off4	0	0	INIT	0.0	false	M	H	M	H	H	0.7010	0.6565	6.8092	0.0336	2.0137	2014-03-26 16:04:07.214	2014-03-26 16:04:30.052	2014-03-26 16:04:10.272	2014-03-26 16:04:28.867	2014-03-26 16:04:10.272	2014-03-26 16:04:15.997	2014-03-26 16:04:16.605	2014-03-26 16:04:18.477	2014-03-26 16:04:18.477	2014-03-26 16:04:28.867	2	11	25	2	9	26	0.0000	0.4178	0.4971	0.3049	0.3049	0.6567	0.6567	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	26	5	off4	1	1	INIT	0.0	false	M	H	M	E	E	0.6905	0.6394	7.2788	0.0109	0.6562	2014-03-26 16:04:32.096	2014-03-26 16:04:55.387	2014-03-26 16:04:33.906	2014-03-26 16:04:54.513	2014-03-26 16:04:33.906	2014-03-26 16:04:43.281	2014-03-26 16:04:43.609	2014-03-26 16:04:45.481	2014-03-26 16:04:45.481	2014-03-26 16:04:54.513	12	21	26	12	21	17	0.0000	0.0000	0.3334	0.1111	0.1111	0.2036	0.2036	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	27	5	off4	2	2	INIT	0.0	false	H	H	M	H	H	0.7922	0.6797	6.2450	0.0309	1.8556	2014-03-26 16:04:57.431	2014-03-26 16:05:19.52	2014-03-26 16:04:58.335	2014-03-26 16:05:18.647	2014-03-26 16:04:58.335	2014-03-26 16:05:04.731	2014-03-26 16:05:05.059	2014-03-26 16:05:06.931	2014-03-26 16:05:06.931	2014-03-26 16:05:18.647	15	23	28	21	23	28	0.2577	0.0000	0.0000	0.0859	0.0859	0.1732	0.1732	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	28	5	off4	3	3	INIT	0.0	false	H	H	M	M	M	0.7412	0.6916	5.5565	0.0206	1.2369	2014-03-26 16:05:21.564	2014-03-26 16:05:37.897	2014-03-26 16:05:22.25	2014-03-26 16:05:36.649	2014-03-26 16:05:22.25	2014-03-26 16:05:25.667	2014-03-26 16:05:26.072	2014-03-26 16:05:27.944	2014-03-26 16:05:27.944	2014-03-26 16:05:36.649	8	19	27	8	19	3	0.0000	0.0000	0.4985	0.1662	0.1662	0.3741	0.3741	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	29	5	off4	4	4	INIT	0.0	false	H	H	M	M	M	0.7720	0.6902	6.1808	0.0258	1.5494	2014-03-26 16:05:39.941	2014-03-26 16:05:57.631	2014-03-26 16:05:40.861	2014-03-26 16:05:55.634	2014-03-26 16:05:40.861	2014-03-26 16:05:46.025	2014-03-26 16:05:46.524	2014-03-26 16:05:48.396	2014-03-26 16:05:48.396	2014-03-26 16:05:55.634	1	8	9	6	23	29	0.3120	0.2176	0.1151	0.2149	0.1985	0.4905	0.4531	0	0.0000	0	0	0.0000	0	0	0.0000	0
p20	30	6	off1	0	0	INIT	0.0	false	H	H	M	M	M	0.7546	0.7083	5.5307	0.0222	1.3323	2014-03-26 16:06:07.584	2014-03-26 16:06:30.984	2014-03-26 16:06:14.042	2014-03-26 16:06:29.362	2014-03-26 16:06:14.042	2014-03-26 16:06:19.705	2014-03-26 16:06:20.048	2014-03-26 16:06:21.92	2014-03-26 16:06:21.92	2014-03-26 16:06:29.362	8	11	12	8	16	12	0.0000	0.5177	0.1440	0.2206	0.1248	0.4292	0.2429	2	0.6667	0	1	0.3333	0	1	0.3333	1
p20	31	6	off1	1	1	INIT	0.0	false	M	H	E	M	M	0.7252	0.7009	3.9550	0.0180	1.0792	2014-03-26 16:06:33.043	2014-03-26 16:06:51.233	2014-03-26 16:06:33.683	2014-03-26 16:06:48.035	2014-03-26 16:06:33.683	2014-03-26 16:06:37.988	2014-03-26 16:06:38.394	2014-03-26 16:06:40.266	2014-03-26 16:06:40.266	2014-03-26 16:06:48.035	6	8	21	6	8	21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p20	32	6	off1	2	2	INIT	0.0	false	M	H	M	M	M	0.7294	0.6772	5.4596	0.0259	1.5541	2014-03-26 16:06:53.292	2014-03-26 16:07:12.09	2014-03-26 16:06:53.947	2014-03-26 16:07:10.78	2014-03-26 16:06:53.947	2014-03-26 16:07:02.059	2014-03-26 16:07:02.34	2014-03-26 16:07:04.212	2014-03-26 16:07:04.212	2014-03-26 16:07:10.78	3	14	19	8	14	15	0.5640	0.0000	0.4495	0.3378	0.2256	0.6469	0.4321	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	33	6	off1	3	3	INIT	0.0	false	M	H	M	H	H	0.7314	0.6247	4.8020	0.0323	1.9378	2014-03-26 16:07:14.149	2014-03-26 16:07:32.354	2014-03-26 16:07:14.196	2014-03-26 16:07:31.465	2014-03-26 16:07:14.196	2014-03-26 16:07:21.247	2014-03-26 16:07:22.667	2014-03-26 16:07:24.554	2014-03-26 16:07:24.554	2014-03-26 16:07:31.465	3	12	29	3	8	29	0.8114	0.1193	0.8943	0.6083	0.0457	1.0782	0.0810	2	0.6667	0	0	0.0000	0	2	0.6667	1
p20	34	6	off1	4	4	INIT	0.0	false	M	M	M	M	M	0.6696	0.5753	5.0799	0.0196	1.1733	2014-03-26 16:07:34.398	2014-03-26 16:07:52.151	2014-03-26 16:07:35.24	2014-03-26 16:07:50.591	2014-03-26 16:07:35.24	2014-03-26 16:07:40.326	2014-03-26 16:07:41.418	2014-03-26 16:07:43.29	2014-03-26 16:07:43.29	2014-03-26 16:07:50.591	8	16	29	3	13	29	0.2138	0.3466	0.1530	0.2378	0.1708	0.4316	0.3100	1	0.3333	0	0	0.0000	0	1	0.3333	1
p20	35	7	on2	0	0	YORDER	0.6	false	M	M	E	M	M	0.6948	0.5403	3.1100	0.0240	1.4391	2014-03-26 16:08:05.676	2014-03-26 16:08:33.444	2014-03-26 16:08:09.592	2014-03-26 16:08:32.945	2014-03-26 16:08:09.592	2014-03-26 16:08:16.643	2014-03-26 16:08:17.501	2014-03-26 16:08:19.373	2014-03-26 16:08:19.373	2014-03-26 16:08:32.945	4	10	26	4	2	26	0.1062	0.8412	0.1062	0.3512	0.2804	0.5347	0.4269	2	0.6667	0	0	0.0000	0	2	0.6667	1
p20	36	7	on2	1	1	YORDER	0.6	false	M	M	E	M	M	0.7034	0.4987	2.9243	0.0284	1.7028	2014-03-26 16:08:35.488	2014-03-26 16:08:54.379	2014-03-26 16:08:35.503	2014-03-26 16:08:53.287	2014-03-26 16:08:35.503	2014-03-26 16:08:42.149	2014-03-26 16:08:42.711	2014-03-26 16:08:44.583	2014-03-26 16:08:44.583	2014-03-26 16:08:53.287	1	4	29	26	4	29	0.8116	0.3437	0.3437	0.4997	0.2705	0.9458	0.5121	2	0.6667	0	0	0.0000	0	2	0.6667	1
p20	37	7	on2	2	2	YORDER	0.6	false	M	M	M	M	M	0.6857	0.5503	4.3338	0.0227	1.3633	2014-03-26 16:08:56.439	2014-03-26 16:09:23.395	2014-03-26 16:08:57.39	2014-03-26 16:09:22.319	2014-03-26 16:08:57.39	2014-03-26 16:09:05.128	2014-03-26 16:09:06.688	2014-03-26 16:09:08.56	2014-03-26 16:09:08.56	2014-03-26 16:09:22.319	12	19	24	8	19	24	0.2215	0.0000	0.0000	0.0738	0.0738	0.1565	0.1565	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	38	7	on2	3	3	YORDER	0.6	false	E	E	M	H	H	0.5655	0.4436	5.6350	0.0296	1.7758	2014-03-26 16:09:25.455	2014-03-26 16:09:43.504	2014-03-26 16:09:26.344	2014-03-26 16:09:43.254	2014-03-26 16:09:26.344	2014-03-26 16:09:33.582	2014-03-26 16:09:34.066	2014-03-26 16:09:35.938	2014-03-26 16:09:35.938	2014-03-26 16:09:43.254	9	12	20	9	18	6	0.4652	0.5625	0.2269	0.4182	0.3009	0.9939	0.7150	1	0.3333	0	0	0.0000	0	1	0.3333	1
p20	39	7	on2	4	4	YORDER	0.6	false	E	M	M	M	M	0.6235	0.6012	7.6381	0.0253	1.5193	2014-03-26 16:09:45.547	2014-03-26 16:10:01.054	2014-03-26 16:09:46.265	2014-03-26 16:09:59.26	2014-03-26 16:09:46.265	2014-03-26 16:09:50.071	2014-03-26 16:09:51.21	2014-03-26 16:09:53.082	2014-03-26 16:09:53.082	2014-03-26 16:09:59.26	2	6	8	2	19	3	0.5494	0.9066	0.2659	0.5740	0.2081	1.0132	0.3674	1	0.3333	0	0	0.0000	0	1	0.3333	1
p20	40	8	on4	0	0	MINCROWDING	0.6	false	E	E	M	H	H	0.5746	0.4500	6.2796	0.0332	1.9921	2014-03-26 16:10:16.139	2014-03-26 16:10:39.196	2014-03-26 16:10:19.322	2014-03-26 16:10:37.433	2014-03-26 16:10:19.322	2014-03-26 16:10:25.655	2014-03-26 16:10:26.841	2014-03-26 16:10:28.713	2014-03-26 16:10:28.713	2014-03-26 16:10:37.433	2	11	25	2	14	18	0.0000	0.4402	0.3120	0.2507	0.2507	0.5389	0.5389	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	41	8	on4	1	1	MINCROWDING	0.6	false	E	E	M	E	E	0.5770	0.4407	5.5543	0.0094	0.5616	2014-03-26 16:10:44.734	2014-03-26 16:11:10.178	2014-03-26 16:10:53.532	2014-03-26 16:11:09.054	2014-03-26 16:10:53.532	2014-03-26 16:10:59.835	2014-03-26 16:11:01.145	2014-03-26 16:11:03.017	2014-03-26 16:11:03.017	2014-03-26 16:11:09.054	12	21	26	23	21	22	0.3218	0.0000	0.2180	0.1800	0.1800	0.3316	0.3316	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	42	8	on4	2	2	MINCROWDING	0.6	false	E	M	M	M	M	0.5983	0.4835	6.1232	0.0286	1.7132	2014-03-26 16:11:15.7	2014-03-26 16:11:34.373	2014-03-26 16:11:17.868	2014-03-26 16:11:32.735	2014-03-26 16:11:17.868	2014-03-26 16:11:23.25	2014-03-26 16:11:24.28	2014-03-26 16:11:26.152	2014-03-26 16:11:26.152	2014-03-26 16:11:32.735	15	23	28	4	21	28	0.2577	0.5291	0.0000	0.2623	0.2470	0.5301	0.4992	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	43	8	on4	3	3	MINCROWDING	0.6	false	E	M	M	M	M	0.5973	0.5031	5.1015	0.0204	1.2218	2014-03-26 16:11:39.911	2014-03-26 16:11:57.352	2014-03-26 16:11:41.393	2014-03-26 16:11:56.338	2014-03-26 16:11:41.393	2014-03-26 16:11:47.306	2014-03-26 16:11:47.82	2014-03-26 16:11:49.692	2014-03-26 16:11:49.692	2014-03-26 16:11:56.338	8	19	27	8	13	25	0.6313	0.0803	0.3435	0.3517	0.3213	0.7897	0.7215	1	0.3333	0	0	0.0000	0	1	0.3333	1
p20	44	8	on4	4	4	MINCROWDING	0.6	false	E	M	M	M	M	0.5820	0.5023	6.0692	0.0254	1.5250	2014-03-26 16:12:02.921	2014-03-26 16:12:20.487	2014-03-26 16:12:03.732	2014-03-26 16:12:19.379	2014-03-26 16:12:03.732	2014-03-26 16:12:09.77	2014-03-26 16:12:11.236	2014-03-26 16:12:13.108	2014-03-26 16:12:13.108	2014-03-26 16:12:19.379	1	8	9	5	25	9	0.1523	0.3020	0.0000	0.1515	0.1799	0.3466	0.4118	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	45	9	off2	0	0	INIT	0.0	false	H	H	E	M	M	0.7608	0.7686	3.7244	0.0257	1.5423	2014-03-26 16:12:30.175	2014-03-26 16:12:54.526	2014-03-26 16:12:30.986	2014-03-26 16:12:53.341	2014-03-26 16:12:30.986	2014-03-26 16:12:36.836	2014-03-26 16:12:37.46	2014-03-26 16:12:39.332	2014-03-26 16:12:39.332	2014-03-26 16:12:53.341	4	10	26	4	25	26	0.0000	0.4988	0.0000	0.1663	0.1663	0.2540	0.2540	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	46	9	off2	1	1	INIT	0.0	false	M	H	E	H	H	0.7025	0.6912	3.6455	0.0351	2.1049	2014-03-26 16:12:56.601	2014-03-26 16:13:20.001	2014-03-26 16:12:56.695	2014-03-26 16:13:19.034	2014-03-26 16:12:56.695	2014-03-26 16:13:02.513	2014-03-26 16:13:02.981	2014-03-26 16:13:04.853	2014-03-26 16:13:04.853	2014-03-26 16:13:19.034	1	4	29	19	4	29	0.2242	0.0000	0.0000	0.0747	0.0747	0.1415	0.1415	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	47	9	off2	2	2	INIT	0.0	false	M	H	M	H	H	0.7162	0.7224	4.7793	0.0326	1.9580	2014-03-26 16:13:22.06	2014-03-26 16:13:41.233	2014-03-26 16:13:22.606	2014-03-26 16:13:39.813	2014-03-26 16:13:22.606	2014-03-26 16:13:28.706	2014-03-26 16:13:29.096	2014-03-26 16:13:30.968	2014-03-26 16:13:30.968	2014-03-26 16:13:39.813	12	19	24	28	19	24	0.6640	0.0000	0.0000	0.2213	0.2213	0.4700	0.4700	2	0.6667	0	2	0.6667	0	0	0.0000	0
p20	48	9	off2	3	3	INIT	0.0	false	M	M	M	H	H	0.7047	0.6038	6.5288	0.0304	1.8223	2014-03-26 16:13:43.276	2014-03-26 16:14:18.595	2014-03-26 16:13:43.292	2014-03-26 16:14:16.988	2014-03-26 16:13:43.292	2014-03-26 16:14:07.207	2014-03-26 16:14:07.597	2014-03-26 16:14:09.469	2014-03-26 16:14:09.469	2014-03-26 16:14:16.988	9	12	20	9	12	27	0.0000	0.3302	0.4588	0.2630	0.0438	0.6211	0.1034	2	0.6667	0	1	0.3333	0	1	0.3333	1
p20	49	9	off2	4	4	INIT	0.0	false	H	H	H	M	M	0.7402	0.7562	9.6971	0.0257	1.5436	2014-03-26 16:14:20.638	2014-03-26 16:14:37.19	2014-03-26 16:14:21.231	2014-03-26 16:14:35.833	2014-03-26 16:14:21.231	2014-03-26 16:14:27.378	2014-03-26 16:14:27.768	2014-03-26 16:14:29.64	2014-03-26 16:14:29.64	2014-03-26 16:14:35.833	2	6	8	2	20	23	0.0000	0.5092	0.7432	0.4175	0.1202	0.7314	0.2106	1	0.3333	0	1	0.3333	0	0	0.0000	0
p20	50	10	off7	0	0	INIT	0.0	false	M	H	M	M	M	0.7233	0.6374	5.6295	0.0281	1.6832	2014-03-26 16:14:43.18	2014-03-26 16:17:55.529	2014-03-26 16:17:36.902	2014-03-26 16:17:54.468	2014-03-26 16:17:36.902	2014-03-26 16:17:42.315	2014-03-26 16:17:42.612	2014-03-26 16:17:44.484	2014-03-26 16:17:44.484	2014-03-26 16:17:54.468	12	18	19	12	14	19	0.0000	0.6577	0.2986	0.3188	0.1257	0.6223	0.2454	2	0.6667	0	1	0.3333	0	1	0.3333	1
p20	51	10	off7	1	1	INIT	0.0	false	M	H	M	M	M	0.6805	0.6538	4.8998	0.0153	0.9201	2014-03-26 16:17:57.588	2014-03-26 16:18:16.511	2014-03-26 16:17:58.384	2014-03-26 16:18:15.684	2014-03-26 16:17:58.384	2014-03-26 16:18:05.56	2014-03-26 16:18:05.856	2014-03-26 16:18:07.728	2014-03-26 16:18:07.728	2014-03-26 16:18:15.684	12	13	19	12	9	19	0.0000	0.3781	0.0000	0.1260	0.1260	0.2114	0.2114	2	0.6667	0	2	0.6667	0	0	0.0000	0
