participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p01	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-18 11:08:35.054	2014-03-18 11:09:25.021	2014-03-18 11:08:37.815	2014-03-18 11:09:13.82	2014-03-18 11:08:37.815	2014-03-18 11:08:56.254	2014-03-18 11:08:57.955	2014-03-18 11:08:59.827	2014-03-18 11:08:59.827	2014-03-18 11:09:13.82	7	10	12	7	18	12	0.5010	0.5763	0.3526	0.4766	0.2817	0.9593	0.5669	2	0.6667	0	0	0.0000	0	2	0.6667	1
p01	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-18 11:09:30.559	2014-03-18 11:10:05.628	2014-03-18 11:09:32.212	2014-03-18 11:09:57.11	2014-03-18 11:09:32.212	2014-03-18 11:09:39.186	2014-03-18 11:09:41.198	2014-03-18 11:09:43.07	2014-03-18 11:09:43.07	2014-03-18 11:09:57.11	1	4	18	25	4	18	0.6442	0.0000	0.6997	0.4480	0.1058	0.7521	0.1776	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-18 11:10:11.181	2014-03-18 11:10:42.163	2014-03-18 11:10:12.772	2014-03-18 11:10:38.2	2014-03-18 11:10:12.772	2014-03-18 11:10:21.758	2014-03-18 11:10:24.909	2014-03-18 11:10:26.781	2014-03-18 11:10:26.781	2014-03-18 11:10:38.2	17	18	27	9	26	27	0.4811	0.3216	0.6642	0.4890	0.2295	0.8528	0.4002	1	0.3333	0	0	0.0000	0	1	0.3333	1
p01	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-18 11:10:47.701	2014-03-18 11:11:23.191	2014-03-18 11:10:49.136	2014-03-18 11:11:20.555	2014-03-18 11:10:49.136	2014-03-18 11:11:00.15	2014-03-18 11:11:06.905	2014-03-18 11:11:08.777	2014-03-18 11:11:08.777	2014-03-18 11:11:20.555	4	16	19	4	18	19	0.0000	0.3462	0.5147	0.2870	0.0819	0.6432	0.1836	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	25	5	off5	0	0	INIT	0.0	false	H	H	M	M	M	0.7452	0.7364	5.5366	0.0137	0.8209	2014-03-18 11:11:54.672	2014-03-18 11:12:43.547	2014-03-18 11:12:04.874	2014-03-18 11:12:37.962	2014-03-18 11:12:04.874	2014-03-18 11:12:17.541	2014-03-18 11:12:21.769	2014-03-18 11:12:23.641	2014-03-18 11:12:23.641	2014-03-18 11:12:37.962	14	25	29	14	21	29	0.0000	0.8135	0.0000	0.2712	0.2712	0.5599	0.5599	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	26	5	off5	1	1	INIT	0.0	false	M	H	H	M	M	0.7018	0.6493	11.3639	0.0207	1.2446	2014-03-18 11:12:45.59	2014-03-18 11:13:42.967	2014-03-18 11:12:47.494	2014-03-18 11:13:27.71	2014-03-18 11:12:47.494	2014-03-18 11:13:09.739	2014-03-18 11:13:11.736	2014-03-18 11:13:13.608	2014-03-18 11:13:13.608	2014-03-18 11:13:27.71	7	18	24	7	18	9	0.0000	0.8667	0.8561	0.5742	0.2087	1.0544	0.3832	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	27	5	off5	2	2	INIT	0.0	false	M	M	M	M	M	0.6985	0.6023	8.7349	0.0180	1.0781	2014-03-18 11:13:45.026	2014-03-18 11:14:20.204	2014-03-18 11:13:52.639	2014-03-18 11:14:10.439	2014-03-18 11:13:52.639	2014-03-18 11:13:59.004	2014-03-18 11:14:00.845	2014-03-18 11:14:02.717	2014-03-18 11:14:02.717	2014-03-18 11:14:10.439	11	27	29	11	23	20	0.3234	0.5754	0.2000	0.3663	0.3268	0.6866	0.6125	1	0.3333	0	0	0.0000	0	1	0.3333	1
p01	28	5	off5	3	3	INIT	0.0	false	M	H	E	M	M	0.6725	0.6531	2.9793	0.0273	1.6378	2014-03-18 11:14:22.264	2014-03-18 11:15:01.404	2014-03-18 11:14:22.264	2014-03-18 11:14:57.317	2014-03-18 11:14:22.264	2014-03-18 11:14:41.233	2014-03-18 11:14:46.132	2014-03-18 11:14:48.004	2014-03-18 11:14:48.004	2014-03-18 11:14:57.317	17	27	28	17	27	18	0.0000	0.0000	0.3850	0.1283	0.1283	0.2474	0.2474	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	29	5	off5	4	4	INIT	0.0	false	M	H	E	M	M	0.6579	0.6655	3.5597	0.0247	1.4791	2014-03-18 11:15:03.463	2014-03-18 11:16:00.793	2014-03-18 11:15:11.388	2014-03-18 11:15:58.204	2014-03-18 11:15:11.388	2014-03-18 11:15:34.195	2014-03-18 11:15:37.549	2014-03-18 11:15:39.421	2014-03-18 11:15:39.421	2014-03-18 11:15:58.204	3	6	12	22	27	12	0.3110	0.6562	0.5012	0.4895	0.1630	0.9614	0.3201	1	0.3333	0	0	0.0000	0	1	0.3333	1
p01	30	6	on6	0	0	YORDER	0.6	false	E	M	M	H	H	0.5784	0.4917	4.5957	0.0298	1.7851	2014-03-18 11:16:21.573	2014-03-18 11:16:58.186	2014-03-18 11:16:32.306	2014-03-18 11:16:55.503	2014-03-18 11:16:32.306	2014-03-18 11:16:43.662	2014-03-18 11:16:45.347	2014-03-18 11:16:47.219	2014-03-18 11:16:47.219	2014-03-18 11:16:55.503	2	27	28	2	27	5	0.0000	0.0000	0.1886	0.0629	0.0629	0.1192	0.1192	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	31	6	on6	1	1	YORDER	0.6	false	M	M	M	M	M	0.7150	0.5518	5.8185	0.0225	1.3526	2014-03-18 11:17:00.261	2014-03-18 11:17:43.036	2014-03-18 11:17:01.493	2014-03-18 11:17:40.275	2014-03-18 11:17:01.493	2014-03-18 11:17:17.858	2014-03-18 11:17:20.042	2014-03-18 11:17:21.914	2014-03-18 11:17:21.914	2014-03-18 11:17:40.275	6	7	17	6	21	11	0.0000	0.0876	0.1002	0.0626	0.0626	0.1372	0.1372	1	0.3333	0	1	0.3333	0	0	0.0000	0
p01	32	6	on6	2	2	YORDER	0.6	false	M	M	M	H	H	0.6535	0.4874	5.3567	0.0314	1.8816	2014-03-18 11:17:45.095	2014-03-18 11:18:13.378	2014-03-18 11:17:46.031	2014-03-18 11:18:11.085	2014-03-18 11:17:46.031	2014-03-18 11:17:59.198	2014-03-18 11:18:01.647	2014-03-18 11:18:03.519	2014-03-18 11:18:03.519	2014-03-18 11:18:11.085	1	21	28	1	8	28	0.3615	0.7400	0.8048	0.6354	0.0792	1.2388	0.1544	2	0.6667	0	0	0.0000	0	2	0.6667	1
p01	33	6	on6	3	3	YORDER	0.6	false	E	M	M	M	M	0.6096	0.5251	5.8318	0.0251	1.5050	2014-03-18 11:18:15.437	2014-03-18 11:18:50.241	2014-03-18 11:18:16.701	2014-03-18 11:18:47.776	2014-03-18 11:18:16.701	2014-03-18 11:18:33.83	2014-03-18 11:18:35.733	2014-03-18 11:18:37.605	2014-03-18 11:18:37.605	2014-03-18 11:18:47.776	3	15	25	28	15	25	0.1583	0.0000	0.0000	0.0528	0.0528	0.1159	0.1159	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	34	6	on6	4	4	YORDER	0.6	false	E	M	M	M	M	0.6214	0.4750	4.3937	0.0215	1.2913	2014-03-18 11:18:52.316	2014-03-18 11:19:13.688	2014-03-18 11:18:53.626	2014-03-18 11:19:13.313	2014-03-18 11:18:53.626	2014-03-18 11:18:59.554	2014-03-18 11:19:01.551	2014-03-18 11:19:03.423	2014-03-18 11:19:03.423	2014-03-18 11:19:13.313	5	19	23	5	3	20	0.0000	0.3967	0.5001	0.2989	0.2451	0.6106	0.5006	1	0.3333	0	1	0.3333	0	0	0.0000	0
p01	35	7	off7	0	0	INIT	0.0	false	M	H	E	M	M	0.6950	0.7005	3.4858	0.0114	0.6830	2014-03-18 11:19:21.129	2014-03-18 11:19:50.738	2014-03-18 11:19:26.854	2014-03-18 11:19:48.117	2014-03-18 11:19:26.854	2014-03-18 11:19:35.965	2014-03-18 11:19:39.724	2014-03-18 11:19:41.596	2014-03-18 11:19:41.596	2014-03-18 11:19:48.117	8	11	27	7	11	27	0.7397	0.0000	0.0000	0.2466	0.2466	0.4602	0.4602	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	36	7	off7	1	1	INIT	0.0	false	H	H	M	M	M	0.7588	0.6787	5.4732	0.0222	1.3310	2014-03-18 11:19:52.781	2014-03-18 11:20:25.479	2014-03-18 11:19:54.279	2014-03-18 11:20:21.532	2014-03-18 11:19:54.279	2014-03-18 11:20:07.851	2014-03-18 11:20:09.005	2014-03-18 11:20:10.877	2014-03-18 11:20:10.877	2014-03-18 11:20:21.532	10	27	29	10	22	29	0.0000	0.4150	0.0000	0.1383	0.1383	0.2622	0.2622	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	37	7	off7	2	2	INIT	0.0	false	M	H	M	M	M	0.7171	0.6534	8.2646	0.0271	1.6235	2014-03-18 11:20:27.538	2014-03-18 11:21:06.445	2014-03-18 11:20:28.552	2014-03-18 11:21:03.2	2014-03-18 11:20:28.552	2014-03-18 11:20:49.784	2014-03-18 11:20:53.029	2014-03-18 11:20:54.901	2014-03-18 11:20:54.901	2014-03-18 11:21:03.2	4	16	26	4	16	11	0.0000	0.0000	0.6645	0.2215	0.2215	0.3719	0.3719	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	38	7	off7	3	3	INIT	0.0	false	M	H	E	M	M	0.7106	0.6685	3.9032	0.0211	1.2682	2014-03-18 11:21:08.504	2014-03-18 11:21:46.35	2014-03-18 11:21:10.251	2014-03-18 11:21:28.846	2014-03-18 11:21:10.251	2014-03-18 11:21:16.413	2014-03-18 11:21:17.458	2014-03-18 11:21:19.33	2014-03-18 11:21:19.33	2014-03-18 11:21:28.846	5	6	27	5	2	27	0.0000	0.1968	0.7426	0.3131	0.3101	0.5898	0.5840	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	39	7	off7	4	4	INIT	0.0	false	M	H	M	M	M	0.7327	0.6528	7.1709	0.0279	1.6753	2014-03-18 11:21:48.393	2014-03-18 11:22:28.142	2014-03-18 11:21:49.875	2014-03-18 11:22:25.974	2014-03-18 11:21:49.875	2014-03-18 11:22:11.871	2014-03-18 11:22:14.804	2014-03-18 11:22:16.676	2014-03-18 11:22:16.676	2014-03-18 11:22:25.974	9	17	26	14	17	26	0.3927	0.6250	0.0000	0.3392	0.1490	0.7015	0.3081	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	40	8	on1	0	0	YORDER	0.2	false	M	M	E	M	M	0.6475	0.6054	2.6448	0.0121	0.7280	2014-03-18 11:22:33.618	2014-03-18 11:23:19.029	2014-03-18 11:22:36.878	2014-03-18 11:23:17.313	2014-03-18 11:22:36.878	2014-03-18 11:22:55.676	2014-03-18 11:22:59.436	2014-03-18 11:23:01.308	2014-03-18 11:23:01.308	2014-03-18 11:23:17.313	7	20	21	7	1	21	0.0000	0.6961	0.0000	0.2320	0.2320	0.4880	0.4880	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	41	8	on1	1	1	YORDER	0.2	false	M	M	M	M	M	0.6464	0.5104	4.3189	0.0136	0.8177	2014-03-18 11:23:21.089	2014-03-18 11:23:50.573	2014-03-18 11:23:22.555	2014-03-18 11:23:49.98	2014-03-18 11:23:22.555	2014-03-18 11:23:33.444	2014-03-18 11:23:34.817	2014-03-18 11:23:36.704	2014-03-18 11:23:36.704	2014-03-18 11:23:49.98	4	11	25	22	11	25	0.6179	0.0000	0.0000	0.2060	0.2060	0.3282	0.3282	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	42	8	on1	2	2	YORDER	0.2	false	E	M	M	M	M	0.5704	0.5046	5.0964	0.0265	1.5928	2014-03-18 11:23:52.632	2014-03-18 11:24:43.628	2014-03-18 11:24:01.071	2014-03-18 11:24:42.443	2014-03-18 11:24:01.071	2014-03-18 11:24:23.754	2014-03-18 11:24:32.162	2014-03-18 11:24:34.034	2014-03-18 11:24:34.034	2014-03-18 11:24:42.443	3	5	8	3	5	19	0.0000	0.0000	0.4528	0.1509	0.1509	0.2698	0.2698	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	43	8	on1	3	3	YORDER	0.2	false	M	M	M	M	M	0.6482	0.5118	4.8943	0.0288	1.7308	2014-03-18 11:24:45.688	2014-03-18 11:25:10.679	2014-03-18 11:24:48.059	2014-03-18 11:25:09.587	2014-03-18 11:24:48.059	2014-03-18 11:24:55.906	2014-03-18 11:24:58.464	2014-03-18 11:25:00.336	2014-03-18 11:25:00.336	2014-03-18 11:25:09.587	4	24	26	28	24	26	0.2350	0.0000	0.0000	0.0783	0.0783	0.1560	0.1560	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	44	8	on1	4	4	YORDER	0.2	false	M	M	M	H	H	0.6306	0.5800	7.0684	0.0347	2.0839	2014-03-18 11:25:12.722	2014-03-18 11:25:39.43	2014-03-18 11:25:14.376	2014-03-18 11:25:37.667	2014-03-18 11:25:14.376	2014-03-18 11:25:22.114	2014-03-18 11:25:25.592	2014-03-18 11:25:27.464	2014-03-18 11:25:27.464	2014-03-18 11:25:37.667	0	6	20	2	8	20	0.1601	0.7067	0.8917	0.5862	0.1823	0.9687	0.3013	1	0.3333	0	0	0.0000	0	1	0.3333	1
p01	45	9	on7	0	0	MINCROWDING	0.2	false	E	M	E	E	E	0.5398	0.5041	3.4552	0.0091	0.5432	2014-03-18 11:25:47.869	2014-03-18 11:26:12.845	2014-03-18 11:25:53.236	2014-03-18 11:26:11.659	2014-03-18 11:25:53.236	2014-03-18 11:25:58.976	2014-03-18 11:26:00.256	2014-03-18 11:26:02.143	2014-03-18 11:26:02.143	2014-03-18 11:26:11.659	8	11	27	20	11	27	0.8782	0.0000	0.0000	0.2927	0.2927	0.5497	0.5497	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	46	9	on7	1	1	MINCROWDING	0.2	false	E	M	M	M	M	0.5722	0.4908	5.1482	0.0210	1.2571	2014-03-18 11:26:17.587	2014-03-18 11:26:55.511	2014-03-18 11:26:21.394	2014-03-18 11:26:53.67	2014-03-18 11:26:21.394	2014-03-18 11:26:41.502	2014-03-18 11:26:42.937	2014-03-18 11:26:44.809	2014-03-18 11:26:44.809	2014-03-18 11:26:53.67	10	27	29	10	3	0	0.0000	1.0702	0.6535	0.5746	0.1787	1.0828	0.3369	1	0.3333	0	1	0.3333	0	0	0.0000	0
p01	47	9	on7	2	2	MINCROWDING	0.2	false	E	M	M	M	M	0.5607	0.4742	7.9354	0.0261	1.5678	2014-03-18 11:27:00.238	2014-03-18 11:27:25.167	2014-03-18 11:27:02.796	2014-03-18 11:27:23.825	2014-03-18 11:27:02.796	2014-03-18 11:27:10.315	2014-03-18 11:27:11.735	2014-03-18 11:27:13.607	2014-03-18 11:27:13.607	2014-03-18 11:27:23.825	4	16	26	4	16	3	0.0000	0.0000	0.6364	0.2121	0.2121	0.3542	0.3542	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	48	9	on7	3	3	MINCROWDING	0.2	false	E	M	E	M	M	0.5549	0.4905	3.8199	0.0195	1.1684	2014-03-18 11:27:29.925	2014-03-18 11:27:58.114	2014-03-18 11:27:33.559	2014-03-18 11:27:57.069	2014-03-18 11:27:33.559	2014-03-18 11:27:41.827	2014-03-18 11:27:43.138	2014-03-18 11:27:45.01	2014-03-18 11:27:45.01	2014-03-18 11:27:57.069	5	6	27	5	4	27	0.0000	0.1968	0.4781	0.2250	0.2166	0.4229	0.4070	2	0.6667	0	1	0.3333	0	1	0.3333	1
p01	49	9	on7	4	4	MINCROWDING	0.2	false	E	M	M	M	M	0.5656	0.4754	6.4286	0.0242	1.4530	2014-03-18 11:28:02.856	2014-03-18 11:28:36.552	2014-03-18 11:28:05.259	2014-03-18 11:28:33.074	2014-03-18 11:28:05.259	2014-03-18 11:28:16.397	2014-03-18 11:28:18.628	2014-03-18 11:28:20.5	2014-03-18 11:28:20.5	2014-03-18 11:28:33.074	9	17	26	28	17	26	0.3927	0.1824	0.3477	0.3076	0.1993	0.6374	0.4130	2	0.6667	0	0	0.0000	0	2	0.6667	1
p01	50	10	on5	0	0	YORDER	0.2	false	M	M	M	E	E	0.6497	0.5817	5.4224	0.0107	0.6393	2014-03-18 11:28:42.449	2014-03-18 11:29:21.746	2014-03-18 11:28:44.134	2014-03-18 11:29:19.016	2014-03-18 11:28:44.134	2014-03-18 11:29:06.738	2014-03-18 11:29:08.252	2014-03-18 11:29:10.124	2014-03-18 11:29:10.124	2014-03-18 11:29:19.016	14	25	29	14	21	29	0.0000	0.8135	0.0000	0.2712	0.2712	0.5604	0.5604	2	0.6667	0	2	0.6667	0	0	0.0000	0
p01	51	10	on5	1	1	YORDER	0.2	false	E	M	H	M	M	0.6235	0.5372	10.6138	0.0188	1.1262	2014-03-18 11:29:23.789	2014-03-18 11:29:55.192	2014-03-18 11:29:25.833	2014-03-18 11:29:53.211	2014-03-18 11:29:25.833	2014-03-18 11:29:38.001	2014-03-18 11:29:39.327	2014-03-18 11:29:41.199	2014-03-18 11:29:41.199	2014-03-18 11:29:53.211	7	18	24	7	18	0	0.0000	0.0000	0.3083	0.1028	0.1028	0.1893	0.1893	2	0.6667	0	2	0.6667	0	0	0.0000	0
