participant	trial_id	bloc	bloc_name	trial_id_withinbloc	trial_file_id	order	dwell	practice	diff_global	diff_crowding	diff_innercrowding	diff_deformation	diff_deformation_sum	global	crowding	innercrowding	deformation	deformation_sum	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	error_asifA	normalized_error	normalized_error_asifA	common_targets	common_targets_percent	all_common_targets	correct_targets	correct_targets_percent	all_correct_targets	targets_switch	targets_switch_percent	any_targets_switch
p12	10	2	on2	2	2	YORDER	0.6	true	M	M	M	M	M	0.6329	0.4711	7.2689	0.0249	1.4952	2014-03-24 15:13:19.42	2014-03-24 15:13:39.372	2014-03-24 15:13:20.169	2014-03-24 15:13:36.939	2014-03-24 15:13:20.169	2014-03-24 15:13:24.646	2014-03-24 15:13:25.161	2014-03-24 15:13:27.017	2014-03-24 15:13:27.017	2014-03-24 15:13:36.939	20	27	28	5	13	14	0.1113	0.3123	0.7674	0.3970	0.3970	0.7727	0.7727	0	0.0000	0	0	0.0000	0	0	0.0000	0
p12	11	2	on2	3	3	YORDER	0.6	true	E	E	M	M	M	0.5973	0.4256	4.8502	0.0211	1.2657	2014-03-24 15:13:41.431	2014-03-24 15:14:00.713	2014-03-24 15:13:42.913	2014-03-24 15:13:57.905	2014-03-24 15:13:42.913	2014-03-24 15:13:46.08	2014-03-24 15:13:47.016	2014-03-24 15:13:48.888	2014-03-24 15:13:48.888	2014-03-24 15:13:57.905	6	7	21	10	27	21	0.8128	0.1525	0.0000	0.3218	0.3218	0.6218	0.6218	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	12	3	on3	0	0	MINCROWDING	0.2	true	E	M	M	M	M	0.5809	0.5521	5.2637	0.0224	1.3444	2014-03-24 15:14:08.622	2014-03-24 15:14:28.793	2014-03-24 15:14:11.929	2014-03-24 15:14:26.438	2014-03-24 15:14:11.929	2014-03-24 15:14:14.831	2014-03-24 15:14:15.486	2014-03-24 15:14:17.358	2014-03-24 15:14:17.358	2014-03-24 15:14:26.438	5	12	23	5	12	23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	13	3	on3	1	1	MINCROWDING	0.2	true	E	M	M	M	M	0.6215	0.4980	7.1775	0.0253	1.5193	2014-03-24 15:14:33.551	2014-03-24 15:14:51.678	2014-03-24 15:14:34.05	2014-03-24 15:14:50.633	2014-03-24 15:14:34.05	2014-03-24 15:14:39.245	2014-03-24 15:14:39.807	2014-03-24 15:14:41.679	2014-03-24 15:14:41.679	2014-03-24 15:14:50.633	3	7	21	3	7	21	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	14	3	on3	2	2	MINCROWDING	0.2	true	E	E	E	M	M	0.5397	0.4261	2.3951	0.0142	0.8527	2014-03-24 15:14:56.452	2014-03-24 15:15:11.334	2014-03-24 15:14:57.201	2014-03-24 15:15:09.4	2014-03-24 15:14:57.201	2014-03-24 15:15:00.336	2014-03-24 15:15:00.898	2014-03-24 15:15:02.77	2014-03-24 15:15:02.77	2014-03-24 15:15:09.4	8	9	26	8	9	26	0.0000	0.0834	0.0834	0.0556	0.0000	0.0867	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p12	15	3	on3	3	3	MINCROWDING	0.2	true	E	M	M	H	H	0.5810	0.5337	6.3245	0.0292	1.7509	2014-03-24 15:15:16.108	2014-03-24 15:15:33.533	2014-03-24 15:15:16.997	2014-03-24 15:15:31.053	2014-03-24 15:15:16.997	2014-03-24 15:15:19.805	2014-03-24 15:15:20.679	2014-03-24 15:15:22.551	2014-03-24 15:15:22.551	2014-03-24 15:15:31.053	4	5	28	9	5	0	0.5119	0.0000	0.7261	0.4127	0.2946	0.8228	0.5874	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	16	4	on4	0	0	MINCROWDING	0.6	true	E	E	M	M	M	0.5598	0.4665	7.4230	0.0216	1.2975	2014-03-24 15:15:46.528	2014-03-24 15:16:04.406	2014-03-24 15:15:47.667	2014-03-24 15:16:02.268	2014-03-24 15:15:47.667	2014-03-24 15:15:52.908	2014-03-24 15:15:53.751	2014-03-24 15:15:55.623	2014-03-24 15:15:55.623	2014-03-24 15:16:02.268	7	10	12	22	10	11	0.5763	0.7038	0.2488	0.5096	0.3611	1.0257	0.7268	1	0.3333	0	0	0.0000	0	1	0.3333	1
p12	17	4	on4	1	1	MINCROWDING	0.6	true	E	M	M	M	M	0.6207	0.4797	6.2087	0.0123	0.7367	2014-03-24 15:16:10.037	2014-03-24 15:16:26.277	2014-03-24 15:16:11.582	2014-03-24 15:16:24.514	2014-03-24 15:16:11.582	2014-03-24 15:16:14.015	2014-03-24 15:16:14.702	2014-03-24 15:16:16.574	2014-03-24 15:16:16.574	2014-03-24 15:16:24.514	1	4	18	29	4	2	0.7184	0.0000	0.4810	0.3998	0.3217	0.6712	0.5400	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	18	4	on4	2	2	MINCROWDING	0.6	true	E	M	M	H	H	0.5753	0.5359	4.2108	0.0329	1.9715	2014-03-24 15:16:32.018	2014-03-24 15:16:49.287	2014-03-24 15:16:32.626	2014-03-24 15:16:47.041	2014-03-24 15:16:32.626	2014-03-24 15:16:35.387	2014-03-24 15:16:36.245	2014-03-24 15:16:38.117	2014-03-24 15:16:38.117	2014-03-24 15:16:47.041	17	18	27	26	18	27	0.5749	0.0000	0.0000	0.1916	0.1916	0.3342	0.3342	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	19	4	on4	3	3	MINCROWDING	0.6	true	E	E	M	H	H	0.5590	0.4348	5.3003	0.0300	1.7973	2014-03-24 15:16:54.856	2014-03-24 15:17:11.47	2014-03-24 15:16:55.511	2014-03-24 15:17:10.129	2014-03-24 15:16:55.511	2014-03-24 15:16:59.177	2014-03-24 15:16:59.911	2014-03-24 15:17:01.783	2014-03-24 15:17:01.783	2014-03-24 15:17:10.129	4	16	19	4	20	19	0.0000	0.4117	0.0000	0.1372	0.1372	0.3076	0.3076	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	25	5	on6	0	0	YORDER	0.6	false	M	E	M	M	M	0.6343	0.4564	5.0911	0.0262	1.5745	2014-03-24 15:17:23.014	2014-03-24 15:17:46.492	2014-03-24 15:17:29.036	2014-03-24 15:17:43.513	2014-03-24 15:17:29.036	2014-03-24 15:17:34.777	2014-03-24 15:17:35.51	2014-03-24 15:17:37.382	2014-03-24 15:17:37.382	2014-03-24 15:17:43.513	6	18	20	3	18	25	0.2825	0.0000	0.1868	0.1564	0.1564	0.3144	0.3144	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	26	5	on6	1	1	YORDER	0.6	false	M	M	M	M	M	0.6810	0.4802	5.2977	0.0211	1.2679	2014-03-24 15:17:48.551	2014-03-24 15:18:05.961	2014-03-24 15:17:49.768	2014-03-24 15:18:04.76	2014-03-24 15:17:49.768	2014-03-24 15:17:54.963	2014-03-24 15:17:55.868	2014-03-24 15:17:57.74	2014-03-24 15:17:57.74	2014-03-24 15:18:04.76	8	22	24	8	22	1	0.0000	0.0000	0.2329	0.0776	0.0776	0.1413	0.1413	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	27	5	on6	2	2	YORDER	0.6	false	M	M	M	M	M	0.6585	0.4922	6.2322	0.0193	1.1584	2014-03-24 15:18:08.02	2014-03-24 15:18:27.084	2014-03-24 15:18:08.52	2014-03-24 15:18:24.868	2014-03-24 15:18:08.52	2014-03-24 15:18:14.9	2014-03-24 15:18:15.399	2014-03-24 15:18:17.271	2014-03-24 15:18:17.271	2014-03-24 15:18:24.868	5	7	29	5	21	29	0.0000	0.4583	0.0000	0.1528	0.1528	0.3100	0.3100	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	28	5	on6	3	3	YORDER	0.6	false	M	M	M	M	M	0.6969	0.4864	7.8422	0.0238	1.4290	2014-03-24 15:18:29.143	2014-03-24 15:18:45.694	2014-03-24 15:18:29.814	2014-03-24 15:18:44.665	2014-03-24 15:18:29.814	2014-03-24 15:18:34.509	2014-03-24 15:18:35.211	2014-03-24 15:18:37.083	2014-03-24 15:18:37.083	2014-03-24 15:18:44.665	14	16	20	14	16	0	0.0000	0.0000	0.4551	0.1517	0.1517	0.2645	0.2645	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	29	5	on6	4	4	YORDER	0.6	false	M	M	M	M	M	0.6745	0.4932	4.7384	0.0181	1.0843	2014-03-24 15:18:47.754	2014-03-24 15:19:04.43	2014-03-24 15:18:48.346	2014-03-24 15:19:02.792	2014-03-24 15:18:48.346	2014-03-24 15:18:51.903	2014-03-24 15:18:52.73	2014-03-24 15:18:54.602	2014-03-24 15:18:54.602	2014-03-24 15:19:02.792	5	24	26	23	24	27	0.1411	0.0000	0.4255	0.1889	0.1889	0.3751	0.3751	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	30	6	on5	0	0	YORDER	0.2	false	M	M	M	M	M	0.6576	0.5291	6.9968	0.0270	1.6208	2014-03-24 15:19:09.157	2014-03-24 15:19:25.49	2014-03-24 15:19:10.873	2014-03-24 15:19:25.474	2014-03-24 15:19:10.873	2014-03-24 15:19:14.57	2014-03-24 15:19:15.334	2014-03-24 15:19:17.206	2014-03-24 15:19:17.206	2014-03-24 15:19:25.474	9	12	14	16	25	14	0.1350	0.1177	0.0000	0.0842	0.0842	0.1587	0.1587	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	31	6	on5	1	1	YORDER	0.2	false	E	M	E	M	M	0.5767	0.4911	3.3456	0.0117	0.7033	2014-03-24 15:19:27.549	2014-03-24 15:19:41.667	2014-03-24 15:19:28.953	2014-03-24 15:19:40.965	2014-03-24 15:19:28.953	2014-03-24 15:19:31.246	2014-03-24 15:19:31.964	2014-03-24 15:19:33.836	2014-03-24 15:19:33.836	2014-03-24 15:19:40.965	15	18	22	15	18	22	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	32	6	on5	2	2	YORDER	0.2	false	E	M	M	M	M	0.5758	0.4995	9.0014	0.0209	1.2512	2014-03-24 15:19:43.726	2014-03-24 15:19:57.766	2014-03-24 15:19:44.444	2014-03-24 15:19:56.425	2014-03-24 15:19:44.444	2014-03-24 15:19:46.644	2014-03-24 15:19:47.377	2014-03-24 15:19:49.249	2014-03-24 15:19:49.249	2014-03-24 15:19:56.425	8	9	24	26	9	27	0.4879	0.0000	0.5930	0.3603	0.3603	0.6004	0.6004	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	33	6	on5	3	3	YORDER	0.2	false	M	M	M	M	M	0.6374	0.5682	8.9971	0.0198	1.1885	2014-03-24 15:19:59.826	2014-03-24 15:20:17.22	2014-03-24 15:20:00.73	2014-03-24 15:20:15.005	2014-03-24 15:20:00.73	2014-03-24 15:20:06.315	2014-03-24 15:20:06.768	2014-03-24 15:20:08.64	2014-03-24 15:20:08.64	2014-03-24 15:20:15.005	2	10	19	5	10	27	0.0878	0.0000	0.3572	0.1483	0.1483	0.2616	0.2616	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	34	6	on5	4	4	YORDER	0.2	false	M	M	M	M	M	0.6328	0.5970	4.2870	0.0285	1.7129	2014-03-24 15:20:19.295	2014-03-24 15:20:34.395	2014-03-24 15:20:20.699	2014-03-24 15:20:33.069	2014-03-24 15:20:20.699	2014-03-24 15:20:23.039	2014-03-24 15:20:23.725	2014-03-24 15:20:25.597	2014-03-24 15:20:25.597	2014-03-24 15:20:33.069	8	22	23	4	22	23	0.0922	0.0000	0.0000	0.0307	0.0307	0.0610	0.0610	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	35	7	off7	0	0	INIT	0.0	false	M	H	H	M	M	0.7301	0.6484	11.9473	0.0189	1.1359	2014-03-24 15:20:38.498	2014-03-24 15:20:52.85	2014-03-24 15:20:39.653	2014-03-24 15:20:52.819	2014-03-24 15:20:39.653	2014-03-24 15:20:43.849	2014-03-24 15:20:44.613	2014-03-24 15:20:46.485	2014-03-24 15:20:46.485	2014-03-24 15:20:52.819	15	18	19	2	18	26	0.6959	0.0000	0.1105	0.2688	0.2688	0.4701	0.4701	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	36	7	off7	1	1	INIT	0.0	false	M	H	E	M	M	0.6398	0.6664	3.6295	0.0150	0.9017	2014-03-24 15:20:54.909	2014-03-24 15:21:07.935	2014-03-24 15:20:56.594	2014-03-24 15:21:07.296	2014-03-24 15:20:56.594	2014-03-24 15:20:58.887	2014-03-24 15:20:59.262	2014-03-24 15:21:01.134	2014-03-24 15:21:01.134	2014-03-24 15:21:07.296	17	19	20	17	19	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	37	7	off7	2	2	INIT	0.0	false	H	H	M	M	M	0.7781	0.6677	8.9841	0.0202	1.2110	2014-03-24 15:21:09.995	2014-03-24 15:21:26.437	2014-03-24 15:21:10.509	2014-03-24 15:21:24.674	2014-03-24 15:21:10.509	2014-03-24 15:21:13.739	2014-03-24 15:21:14.456	2014-03-24 15:21:16.328	2014-03-24 15:21:16.328	2014-03-24 15:21:24.674	8	13	18	12	13	28	0.1855	0.0000	0.1872	0.1242	0.1242	0.1934	0.1934	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	38	7	off7	3	3	INIT	0.0	false	M	H	M	M	M	0.7181	0.7118	5.0467	0.0238	1.4275	2014-03-24 15:21:28.481	2014-03-24 15:21:40.789	2014-03-24 15:21:29.058	2014-03-24 15:21:40.118	2014-03-24 15:21:29.058	2014-03-24 15:21:31.85	2014-03-24 15:21:32.381	2014-03-24 15:21:34.253	2014-03-24 15:21:34.253	2014-03-24 15:21:40.118	14	22	23	14	28	23	0.0000	0.1142	0.0000	0.0381	0.0381	0.0642	0.0642	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	39	7	off7	4	4	INIT	0.0	false	M	H	M	M	M	0.6807	0.6686	6.1501	0.0164	0.9811	2014-03-24 15:21:42.833	2014-03-24 15:21:57.637	2014-03-24 15:21:43.394	2014-03-24 15:21:56.218	2014-03-24 15:21:43.394	2014-03-24 15:21:46.421	2014-03-24 15:21:47.544	2014-03-24 15:21:49.416	2014-03-24 15:21:49.416	2014-03-24 15:21:56.218	10	13	18	5	13	0	0.1669	0.0000	0.9885	0.3851	0.3851	0.7495	0.7495	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	40	8	off4	0	0	INIT	0.0	false	M	H	M	M	M	0.6957	0.7041	4.5981	0.0174	1.0438	2014-03-24 15:22:03.534	2014-03-24 15:22:21.412	2014-03-24 15:22:04.486	2014-03-24 15:22:20.054	2014-03-24 15:22:04.486	2014-03-24 15:22:11.833	2014-03-24 15:22:12.644	2014-03-24 15:22:14.516	2014-03-24 15:22:14.516	2014-03-24 15:22:20.054	6	20	28	6	20	28	0.0000	0.4127	0.4127	0.2751	0.0000	0.6112	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p12	41	8	off4	1	1	INIT	0.0	false	M	H	M	H	H	0.7217	0.7241	7.1258	0.0312	1.8744	2014-03-24 15:22:23.471	2014-03-24 15:22:37.09	2014-03-24 15:22:23.908	2014-03-24 15:22:36.294	2014-03-24 15:22:23.908	2014-03-24 15:22:28.01	2014-03-24 15:22:28.588	2014-03-24 15:22:30.475	2014-03-24 15:22:30.475	2014-03-24 15:22:36.294	12	23	26	12	15	26	0.5574	0.1665	0.5574	0.4271	0.0555	0.9584	0.1245	2	0.6667	0	0	0.0000	0	2	0.6667	1
p12	42	8	off4	2	2	INIT	0.0	false	M	H	M	M	M	0.7318	0.6912	5.2539	0.0180	1.0773	2014-03-24 15:22:39.149	2014-03-24 15:22:54.593	2014-03-24 15:22:39.554	2014-03-24 15:22:54.094	2014-03-24 15:22:39.554	2014-03-24 15:22:44.328	2014-03-24 15:22:44.968	2014-03-24 15:22:46.84	2014-03-24 15:22:46.84	2014-03-24 15:22:54.094	7	10	13	7	10	13	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	43	8	off4	3	3	INIT	0.0	false	M	H	M	M	M	0.6968	0.6316	5.5707	0.0173	1.0405	2014-03-24 15:22:56.652	2014-03-24 15:23:11.909	2014-03-24 15:22:57.65	2014-03-24 15:23:10.895	2014-03-24 15:22:57.65	2014-03-24 15:23:01.285	2014-03-24 15:23:02.034	2014-03-24 15:23:03.906	2014-03-24 15:23:03.906	2014-03-24 15:23:10.895	2	11	27	3	16	27	0.1209	0.2540	0.0000	0.1250	0.1250	0.2582	0.2582	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	44	8	off4	4	4	INIT	0.0	false	M	H	M	M	M	0.7237	0.6277	6.0236	0.0205	1.2284	2014-03-24 15:23:13.968	2014-03-24 15:23:26.698	2014-03-24 15:23:14.67	2014-03-24 15:23:26.245	2014-03-24 15:23:14.67	2014-03-24 15:23:17.603	2014-03-24 15:23:18.258	2014-03-24 15:23:20.13	2014-03-24 15:23:20.13	2014-03-24 15:23:26.245	9	14	29	9	14	29	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p12	45	9	on1	0	0	YORDER	0.2	false	M	M	E	H	H	0.6537	0.5567	3.5251	0.0317	1.8996	2014-03-24 15:23:30.769	2014-03-24 15:23:47.742	2014-03-24 15:23:33.998	2014-03-24 15:23:46.962	2014-03-24 15:23:33.998	2014-03-24 15:23:38.6	2014-03-24 15:23:39.318	2014-03-24 15:23:41.19	2014-03-24 15:23:41.19	2014-03-24 15:23:46.962	0	2	6	0	2	6	0.0000	0.1031	0.1031	0.0687	0.0000	0.1435	0.0000	3	1.0000	1	1	0.3333	0	2	0.6667	1
p12	46	9	on1	1	1	YORDER	0.2	false	M	M	M	E	E	0.6887	0.5730	4.2911	0.0043	0.2595	2014-03-24 15:23:49.801	2014-03-24 15:24:01.876	2014-03-24 15:23:50.316	2014-03-24 15:24:01.096	2014-03-24 15:23:50.316	2014-03-24 15:23:52.672	2014-03-24 15:23:53.109	2014-03-24 15:23:54.981	2014-03-24 15:23:54.981	2014-03-24 15:24:01.096	6	16	21	20	16	21	0.2816	0.0000	0.0000	0.0939	0.0939	0.1685	0.1685	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	47	9	on1	2	2	YORDER	0.2	false	E	M	E	M	M	0.5790	0.5377	3.4541	0.0260	1.5616	2014-03-24 15:24:03.935	2014-03-24 15:24:17.569	2014-03-24 15:24:04.372	2014-03-24 15:24:16.431	2014-03-24 15:24:04.372	2014-03-24 15:24:06.696	2014-03-24 15:24:07.367	2014-03-24 15:24:09.239	2014-03-24 15:24:09.239	2014-03-24 15:24:16.431	0	3	4	25	3	4	0.3762	0.0000	0.0000	0.1254	0.1254	0.2781	0.2781	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	48	9	on1	3	3	YORDER	0.2	false	M	M	M	M	M	0.6351	0.5440	6.3304	0.0144	0.8645	2014-03-24 15:24:19.629	2014-03-24 15:24:31.547	2014-03-24 15:24:20.206	2014-03-24 15:24:30.689	2014-03-24 15:24:20.206	2014-03-24 15:24:22.405	2014-03-24 15:24:22.889	2014-03-24 15:24:24.761	2014-03-24 15:24:24.761	2014-03-24 15:24:30.689	2	13	14	11	13	14	0.1581	0.0000	0.0000	0.0527	0.0527	0.0798	0.0798	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	49	9	on1	4	4	YORDER	0.2	false	E	M	E	M	M	0.6050	0.5102	3.8378	0.0161	0.9683	2014-03-24 15:24:33.606	2014-03-24 15:24:48.13	2014-03-24 15:24:34.558	2014-03-24 15:24:46.227	2014-03-24 15:24:34.558	2014-03-24 15:24:36.757	2014-03-24 15:24:37.537	2014-03-24 15:24:39.409	2014-03-24 15:24:39.409	2014-03-24 15:24:46.227	7	21	28	4	21	26	0.5181	0.0000	0.6808	0.3996	0.3996	0.6645	0.6645	1	0.3333	0	1	0.3333	0	0	0.0000	0
p12	50	10	on7	0	0	MINCROWDING	0.2	false	E	E	H	M	M	0.5671	0.4592	11.5356	0.0177	1.0605	2014-03-24 15:24:55.399	2014-03-24 15:25:13.636	2014-03-24 15:24:57.381	2014-03-24 15:25:12.497	2014-03-24 15:24:57.381	2014-03-24 15:25:01.125	2014-03-24 15:25:03.808	2014-03-24 15:25:05.68	2014-03-24 15:25:05.68	2014-03-24 15:25:12.497	15	18	19	15	16	19	0.0000	0.4092	0.0000	0.1364	0.1364	0.2405	0.2405	2	0.6667	0	2	0.6667	0	0	0.0000	0
p12	51	10	on7	1	1	MINCROWDING	0.2	false	E	M	E	M	M	0.5094	0.4791	3.5727	0.0129	0.7726	2014-03-24 15:25:18.394	2014-03-24 15:25:33.151	2014-03-24 15:25:18.877	2014-03-24 15:25:30.312	2014-03-24 15:25:18.877	2014-03-24 15:25:21.982	2014-03-24 15:25:22.387	2014-03-24 15:25:24.259	2014-03-24 15:25:24.259	2014-03-24 15:25:30.312	17	19	20	17	19	21	0.0000	0.6069	0.5993	0.4020	0.0368	0.9238	0.0846	2	0.6667	0	1	0.3333	0	1	0.3333	1
